Des EPIC_ID RAdeg DEdeg Teff logg
2338 235756046 261.37719808276 -29.45530359952 8206.922 4.2548
2339 210347498 57.7282145944 12.15178894108 4683.321 2.2054
2340 211331613 130.61142666597 10.47621148464 4795.044 2.535
2341 212309219 201.67600936759 -17.25735221947 8262.199 4.1327
2342 237924752 260.86046893395 -30.39976904801 99999 99999
2343 246765506 69.0813391077 15.35947652299 99999 99999
2344 246844239 71.80376610377 16.20280699792 9346.027 4.0691
2345 213875700 291.88043617128 -28.01421705527 99999 99999
2346 246031188 355.0540091689 -8.69067657397 99999 99999
2347 248466600 156.22992317301 2.0424072001 6713.69 4.0782
2348 210462206 65.28837855446 14.74955376884 99999 99999
2349 211384682 130.67304664082 11.39829043199 5220.945 3.3685
2350 220216120 20.30061179602 0.57259406046 5957.1523 4.1627
2351 211379181 130.79113842565 11.30835279094 99999 99999
2352 249111360 236.47477270209 -26.7869763879 99999 99999
2353 251358506 140.51417355789 21.79164242949 5883.4375 3.9225
2354 211501241 123.85630115774 13.15690636181 99999 99999
2355 220158679 13.00658958276 -1.58698066269 99999 99999
2356 248417956 162.31173346245 0.27313737585 5686.1953 4.3031
2357 248551840 153.44116470853 4.59398220506 6853.5273 3.8075
2358 205931805 338.12029993958 -16.98978011006 4622.82 2.2238
2359 211347419 129.60792257462 10.76743763983 6674.563 4.1151
2360 211349973 128.29517487658 10.81372802858 6188.854 4.1515
2361 248425241 162.23061745753 0.55113458834 4828.295 2.5753
2362 210403748 59.54843077984 13.55457677631 99999 99999
2363 212321156 204.80378265516 -16.91414584919 5986.1724 3.7757
2364 213615341 289.4778349267 -28.82024801043 5020.244 4.5497
2365 240307726 265.34581072566 -29.81190198436 6899.837 2.8039
2366 251402567 134.10011371894 24.93711494453 6168.79 4.1946
2367 240349537 264.11095920142 -29.66989683613 6056.411 4.2555
2368 246059992 356.49644516587 -8.02556957336 5593.947 2.9305
2369 205929080 334.18649186238 -17.08622742094 99999 99999
2370 211353841 127.28211719547 10.88387324161 6134.856 4.1376
2371 211396093 129.47867454397 11.58148922612 6680.659 4.0781
2372 213808903 290.43680790785 -28.21308571458 5068.4814 2.0677
2373 220165709 12.65003675228 -1.36084398104 5876.7134 4.3673
2374 251600042 202.69437903386 -1.32610229982 99999 99999
2375 211351687 126.27706926617 10.8454466893 7080.77 4.0151
2376 213519584 290.8153154146 -29.13991224186 99999 99999
2377 248449611 156.4001254461 1.46342771336 7371.1357 3.6357
2378 211317414 129.5501224559 10.20262454301 6846.0215 3.8726
2379 212298749 207.21554862916 -17.5688821249 5183.567 4.2923
2380 213614472 289.91904129211 -28.82296190966 99999 99999
2381 251375574 138.10164766542 23.12068815457 5690.636 4.417
2382 202665958 250.43162654574 -28.81792199173 6864.9595 4.1417
2383 235847339 258.72739315383 -29.1736806375 9045.138 4.1897
2384 240380780 262.49498434496 -29.56441783716 4564.922 2.3209
2385 202842030 249.54292394243 -28.16570607921 6107.767 4.0154
2386 213680752 287.73421639012 -28.60826193136 7524.3896 3.3354
2387 248446319 157.61594987136 1.34735939933 6220.771 3.9521
2388 201152511 176.45844833713 -5.23621913401 6322.308 4.227
2389 228729779 182.00125336425 -9.87576602739 6060.7183 3.7859
2390 251408957 134.9693465559 25.30144654007 99999 99999
2391 212286115 207.97220805425 -17.95324681053 99999 99999
2392 213727729 289.78002674731 -28.46080022807 99999 99999
2393 237797583 258.86079395461 -30.77642862694 5777.383 4.0176
2394 237914199 258.78533654345 -30.43091751793 7586.2314 2.9482
2395 240397888 265.20796750746 -29.50521288017 99999 99999
2396 201173667 173.4781388476 -4.72843560442 5647.052 3.0322
2397 212204407 134.29582695143 24.4232703546 5937.214 4.1153
2398 212869170 204.29201302439 -3.1902378862 6032.066 4.1244
2399 220190909 19.20143893245 -0.35108820902 5333.7646 3.3308
2400 246782251 68.10783439439 15.54798304054 9426.479 4.2783
2401 248465175 159.52315202245 1.99661651114 5506.3984 4.0815
2402 249149616 235.99678988591 -26.31732965758 99999 99999
2403 211312236 129.98138832213 10.0973872534 5719.5376 4.3325
2404 212357406 201.44271521863 -15.93991231629 5655.1455 4.407
2405 249207708 233.50627942488 -25.57683663131 99999 99999
2406 251584488 205.66553601863 -1.66319184955 6029.1357 4.167
2407 211398979 131.87717147486 11.62498093932 6193.565 4.3046
2408 210395515 62.91376364073 13.36207873981 99999 99999
2409 213446168 290.00420473936 -29.39513709931 99999 99999
2410 246808323 77.64768354395 15.83019938364 99999 99999
2411 246895557 77.9300767972 16.71093719983 99999 99999
2412 212424825 197.84111611701 -14.35520750174 5039.6206 3.5071
2413 213694531 289.95914194292 -28.56471408628 99999 99999
2414 249240980 232.31885634723 -25.14155264475 4557.888 2.2093
2415 211309894 132.34411065484 10.04988594568 6096.103 4.1632
2416 211342276 133.71848805398 10.67317615548 99999 99999
2417 228725345 183.25357944476 -10.09102084451 5969.5864 4.1863
2418 246761919 76.03738368035 15.3176671384 6581.748 3.6354
2419 251387264 136.37209569687 23.95916626377 4641.3604 2.1963
2420 210444943 65.41691202163 14.42423895359 99999 99999
2421 211394048 127.53201592651 11.54985326109 5896.7305 4.416
2422 233239253 257.44092093864 -30.65115938245 5932.0664 3.7011
2423 242099103 262.1258724691 -30.42469130995 7936.933 3.9605
2424 248408370 160.7832833846 -0.11299032504 5844.604 4.267
2425 235854622 261.70880225137 -29.15117027198 4969.4395 3.032
2426 201147512 173.68363217795 -5.35410179608 6214.7124 4.2116
2427 211391516 132.42672148155 11.5087434948 6050.954 3.9275
2428 201094315 179.88292454617 -6.75672154735 6290.568 3.7636
2429 210385049 58.20469938241 13.11589201056 99999 99999
2430 210405076 60.2431586967 13.58427267943 99999 99999
2431 210495135 64.7482119356 15.32924349481 99999 99999
2432 211536941 123.68992691163 13.65928002554 6378.2925 3.6784
2433 220172140 16.18486195424 -1.11146756595 99999 99999
2434 237806734 261.20320500911 -30.7490557472 99999 99999
2435 248426578 161.76472926705 0.60316487789 5137.209 2.9405
2436 206014143 341.60482048353 -14.41796506672 6013.002 3.8009
2437 213764892 289.7644436891 -28.34672618739 99999 99999
2438 245973068 355.0616834419 -10.19393894512 5638.7646 4.1689
2439 246832537 70.14660488885 16.08340001429 5341.275 4.3952
2440 201360186 168.1239269528 -1.55321334291 5619.0283 3.9553
2441 202750796 250.9521552756 -28.50062975869 5618.118 4.4164
2442 202977994 246.84262809558 -27.6841724062 5827.998 3.4981
2443 212213330 133.79268568284 24.71526847672 5395.9575 4.5795
2444 212357642 202.42366711002 -15.93311649626 99999 99999
2445 220231927 21.77638583604 1.12118440033 99999 99999
2446 220232652 19.82289384795 1.14751131713 4904.7686 4.377
2447 242207235 262.9504944994 -30.05844861792 8869.898 3.5473
2448 251574169 203.27426657522 -1.87703696507 5689.0586 4.3182
2449 202533649 243.27907758524 -29.32704161526 5885.14 4.0285
2450 249230237 233.44654147037 -25.28429101604 6533.8813 3.8384
2451 205979090 340.71573947473 -15.44824119535 99999 99999
2452 210424862 63.53775040088 14.02006634194 4755.0415 2.3277
2453 210443753 61.96086903124 14.40140176915 6274.172 4.066
2454 211355462 130.40492477519 10.91235491764 6039.5444 4.1869
2455 212296532 207.02936282083 -17.63648395384 5224.6353 4.4369
2456 249141717 237.07512812632 -26.41600002139 5729.302 3.978
2457 231710463 257.82314713703 -28.96993817413 99999 99999
2458 235790555 261.86398037577 -29.35016631792 99999 99999
2459 248464113 157.88729837698 1.96221317339 6223.268 3.9735
2460 249118959 232.85310289218 -26.69347709852 5162.8804 3.4115
2461 212283130 207.53645638377 -18.04578784023 6316.6187 4.066
2462 233384665 257.43470988541 -30.06311943091 7939.1904 4.0521
2463 202729728 250.26275972398 -28.57830305042 6209.5254 3.8637
2464 211351543 129.33343126388 10.84274179422 6191.1445 4.3088
2465 246069237 357.01216661448 -7.81684856916 6258.468 4.192
2466 212324974 204.46218960069 -16.80636912237 5084.6177 3.4022
2467 251560875 201.37152086397 -2.15029158141 5522.579 4.5521
2468 210424553 62.1795857383 14.01326148707 7117.92 4.0348
2469 211346369 127.49072361838 10.74764536596 5858.0635 3.9831
2470 220269349 19.94443125155 1.98479521755 6120.186 4.251
2471 235793500 261.00951899526 -29.34114079293 99999 99999
2472 242050989 262.56267438381 -30.5994316026 5656.838 4.1223
2473 242064083 262.91918109639 -30.54905743124 99999 99999
2474 246876725 77.96457799447 16.52564951495 6814.7 3.9452
2475 205971389 339.07428024652 -15.6839615899 5761.2427 2.2745
2476 206005374 340.45416467703 -14.67355370347 5706.8384 3.6793
2477 210377109 55.4598366417 12.92465545581 6883.897 4.2713
2478 246759653 75.93537521241 15.29163668793 5434.5723 4.3112
2479 211405014 131.13093086448 11.71795528656 5902.8325 4.2729
2480 220293533 23.28729270092 2.49758041964 99999 99999
2481 205952605 340.34154949798 -16.28384536165 4774.301 2.507
2482 210306475 58.59342477094 10.90031230693 4796.55 2.5527
2483 228725387 182.7209528149 -10.0891824784 5527.077 4.4364
2484 249346016 226.90352354855 -23.76743997296 6155.313 4.0128
2485 237751757 258.00489828725 -30.91355850901 99999 99999
2486 245944536 351.98648368709 -11.03765242731 6467.5957 4.2504
2487 201361408 168.21728331136 -1.53530380776 5782.0786 4.2393
2488 210420252 62.23462265031 13.92167409501 5009.895 2.7002
2489 212185126 133.2738087625 23.87599864144 99999 99999
2490 245964353 354.68770165309 -10.4353580106 6311.343 4.137
2491 205902846 337.97422952475 -18.08677979201 6068.0527 3.7624
2492 249118430 234.37879651143 -26.69965781276 5604.782 4.0754
2493 213484843 290.66756818702 -29.26000487706 99999 99999
2494 233315395 257.52986095887 -30.34106512806 9725.537 3.6789
2495 246689436 74.66858311285 14.43789247347 6458.1367 4.1375
2496 205943009 338.12384424876 -16.60390229015 5878.2754 3.9499
2497 211535357 123.57042182305 13.63668997438 6813.454 3.879
2498 212166407 134.47106548656 23.40267274912 5678.3936 4.3346
2499 228743285 183.88575031462 -9.22993472822 4810.6396 2.8695
2500 228767229 182.74912805532 -8.16601381224 5851.9243 4.2802
2501 210386167 55.66873939472 13.14261764164 6512.824 4.2029
2502 237840086 259.30527271265 -30.65057915971 99999 99999
2503 246012783 353.90385442663 -9.15709164129 5772.0283 2.9426
2504 246847234 76.90592571394 16.23275186633 99999 99999
2505 202917658 244.02863058748 -27.89654587472 99999 99999
2506 228750327 183.15179122268 -8.9076475839 5420.5054 4.2942
2507 237917918 258.99882731343 -30.4201899875 6492.1123 3.725
2508 246760202 76.89542681832 15.29799750204 5957.198 4.282
2509 205967925 341.41268788393 -15.79485361034 4821.3394 2.7497
2510 212317562 201.64164782147 -17.01639051901 99999 99999
2511 211386927 127.27128004908 11.43385785598 4695.48 2.4621
2512 212273312 206.54409861248 -18.38012994383 99999 99999
2513 220176525 17.3326188013 -0.92593383967 5019.018 4.3538
2514 246065739 356.75437814403 -7.89457336914 5597.781 4.3722
2515 248458014 159.12484803354 1.75874452207 6833.998 4.0783
2516 202060764 96.23306031642 14.33082263003 13877.038 3.8404
2517 202060766 95.32324560878 15.0902699579 9730.771 3.4585
2518 202060779 96.14518911898 15.11155713091 99999 99999
2519 202062150 95.33887854257 16.1288318466 32098.941 4.1549
2520 202067514 102.39225419191 16.36097584828 99999 99999
2521 202070273 101.38833829642 16.86304181184 99999 99999
2522 202072579 101.77792471017 15.95381787968 9234.118 3.7019
2523 202072609 100.36209257796 16.54695147058 8996.759 4.0455
2524 202072680 99.62896579471 16.96463653628 7988.0854 4.1408
2525 202072764 103.12144782654 16.46479999247 7295.743 4.1956
2526 202072795 102.93880994191 16.73203393237 7559.633 3.5735
2527 202087371 99.81313397447 15.16195602703 99999 99999
2528 202087423 103.47193358499 16.84164163204 5960.9507 4.0174
2529 202087928 95.42554365618 17.3339398774 5848.1924 3.7543
2530 202087993 102.7219699914 16.77638289037 5902.7417 4.1762
2531 202088001 99.43525668995 16.57352343685 5957.3486 4.1029
2532 202088715 97.16513646241 15.6423974335 5979.8887 4.1629
2533 202089441 99.97633191377 15.55296212827 6038.931 3.5659
2534 202089505 95.92173425867 14.63232267464 6117.133 3.9596
2535 202090111 101.52311722469 15.14553461341 6161.06 4.0518
2536 202090126 96.86352794628 14.34324105131 6247.788 4.0398
2537 202090134 98.60453556401 16.2659590551 6071.255 4.219
2538 202090887 95.85855783719 16.49800033406 99999 99999
2539 202090963 97.26367627598 15.86512769513 6145.916 4.2086
2540 202091919 95.86690746206 16.39489277804 21536.668 3.7697
2541 202092623 101.84945461489 15.24526154295 6544.9243 3.5679
2542 202092658 101.32091684971 16.19828580984 6261.059 3.9383
2543 202092662 99.44621029194 15.30054805491 6323.447 4.0919
2544 202092683 102.57082620106 16.55965877195 6162.139 4.375
2545 202093427 99.76071480022 15.92605331753 6451.8574 4.1277
2546 202093431 98.23374734417 16.62048919038 6834.5083 3.8694
2547 202094100 96.78766100318 14.80142659272 6510.386 3.9472
2548 202094118 103.18586713449 16.04578108059 6526.2456 4.0712
2549 202095384 102.21367636174 15.96947578698 6780.175 4.262
2550 202095412 101.19711737092 28.98582367997 6468.59 4.2887
2551 202127074 98.89724523401 15.20178420703 5232.9565 2.7821
2552 202127102 100.03153790886 15.88467288049 99999 99999
2553 202127217 103.61145708237 15.57584169859 5507.154 2.5634
2554 202127311 102.68360486759 16.81334785925 4576.331 2.2263
2555 202127321 102.32623875065 16.12032857991 5131.0586 2.9361
2556 202127357 103.58794132737 15.87828300303 4688.5894 2.4405
2557 202127470 102.07132923283 17.01564265239 4828.8223 2.7888
2558 202127696 95.59366280118 16.21506000017 5464.276 2.7743
2559 202127889 99.28547767017 16.78122573132 5269.4385 2.9058
2560 202135952 96.06014695349 15.87162983689 99999 99999
2561 211329237 132.52499535936 10.43167632622 99999 99999
2562 211392855 132.38671463873 11.53054825825 5614.7573 4.4028
2563 211406041 131.35761088653 11.73328441396 99999 99999
2564 246731237 74.79315737532 14.95802486782 6060.9746 3.7299
2565 205999322 340.77515535348 -14.84382829391 9998.836 4.5403
2566 212341717 200.96306275345 -16.35031202465 4390.522 1.8602
2567 237791698 260.39249734459 -30.79407189705 99999 99999
2568 240259420 264.35114809573 -29.9730154996 7155.241 4.0739
2569 205951808 337.41447787506 -16.31171947677 6109.6855 3.9204
2570 213838091 290.73601479538 -28.1258652477 99999 99999
2571 246041623 358.17551563251 -8.4452904256 99999 99999
2572 246784780 75.50743398512 15.57618318464 99999 99999
2573 211340775 131.00956757124 10.6452820415 99999 99999
2574 211477955 123.21673936966 12.82054103518 4832.413 2.3788
2575 212199665 134.85973307752 24.27744014465 5646.168 4.3802
2576 212295555 201.28535336396 -17.66604868794 5750.2246 4.2273
2577 212311710 204.34691052414 -17.18472210623 4983.977 4.5303
2578 228749222 183.50399449282 -8.958427708 4292.115 1.8667
2579 210469790 63.68920408336 14.88886792938 6643.125 4.0423
2580 235850327 258.45038432219 -29.16471769148 99999 99999
2581 245932247 348.13495220992 -11.60335962509 99999 99999
2582 246695532 74.94242751214 14.51532635868 4731.6265 4.2008
2583 246914590 78.31018612573 16.89415837445 7396.125 3.3728
2584 213334103 287.77000463038 -29.80590477669 6681.25 4.1233
2585 235873346 260.08998108044 -29.09412368914 6642.5635 3.9729
2586 246029721 358.36151784679 -8.72732614593 5680.2925 4.5325
2587 246662335 72.23305971648 14.08625581484 99999 99999
2588 249122100 236.44530301853 -26.65484479504 5984.8315 4.0895
2589 249217764 229.32777828174 -25.44446868275 99999 99999
2590 210394150 59.04163699724 13.33014785679 99999 99999
2591 213554855 289.75129801513 -29.02012579053 4667.6357 2.8405
2592 249223217 233.24874845522 -25.37403019184 4892.315 2.4833
2593 212291220 206.28226793613 -17.79965784789 99999 99999
2594 201146327 174.80296085183 -5.38265369522 99999 99999
2595 211310417 129.79998088467 10.06045015755 3922.9038 1.2978
2596 211322302 126.95979620083 10.29974511602 4769.8604 2.5122
2597 245958761 352.77052007952 -10.59127729636 4899.9673 2.5392
2598 201161685 175.18936305221 -5.01628927017 4966.524 2.4067
2599 210366357 55.63697690351 12.6551868569 99999 99999
2600 220275031 21.56421932054 2.10238640003 99999 99999
2601 205957307 341.21384149489 -16.13050673157 5913.166 3.9955
2602 211351396 134.06345110441 10.84003420383 99999 99999
2603 220227970 19.72248777579 0.98546273038 6486.4697 4.0934
2604 233399339 257.62880984592 -30.00405455317 99999 99999
2605 251598216 205.69530953154 -1.36543547341 6586.259 4.0984
2606 210345113 61.08308818336 12.0830573426 6147.583 4.1514
2607 210361763 61.42522986944 12.53772014537 99999 99999
2608 220182542 19.55044802464 -0.68667933864 4912.168 2.7493
2609 220236443 22.33590733664 1.26996974196 6139.293 4.1293
2610 231668127 257.09369121797 -29.14132757326 5818.372 4.0938
2611 246717883 70.6469039315 14.7947647272 9256.699 3.9353
2612 249097354 233.46466874622 -26.95848598473 6646.39 4.0941
2613 249278215 230.50756914902 -24.65129428616 99999 99999
2614 229149393 190.52558194541 1.98615131794 99999 99999
2615 233120850 257.62590410754 -31.12271771179 5769.51 4.3354
2616 240258944 265.32020320051 -29.97463544008 99999 99999
2617 201516445 163.10074562616 0.77555410552 6144.796 4.1036
2618 246055212 357.09524949245 -8.13754799511 7345.948 4.0631
2619 202664824 250.38958872961 -28.82206805914 6736.288 3.8687
2620 202665135 249.10783033085 -28.8209673972 99999 99999
2621 202912367 246.74526144518 -27.91475419303 99999 99999
2622 205898527 338.12030015887 -18.27360600509 5686.245 4.0407
2623 212362004 201.04551158283 -15.82419898201 4911.812 2.6163
2624 246772268 78.1272314875 15.43690176549 99999 99999
2625 205917912 338.44646616142 -17.50281049124 6409.712 3.944
2626 211406832 127.55363801491 11.74527619558 6008.1353 4.3754
2627 249153220 236.71184661979 -26.27162288424 5483.433 4.133
2628 206028894 342.77754380674 -13.99439310106 4595.75 2.3732
2629 206040583 343.52183168649 -13.67609097499 99999 99999
2630 211407665 130.9546666754 11.75811170932 6568.5693 4.2647
2631 248443809 160.97161347185 1.25320649337 5887.945 4.0946
2632 251616816 201.32361995794 -0.89250415318 99999 99999
2633 210442408 65.61012479245 14.37589192303 99999 99999
2634 211321039 128.21081784156 10.27384201946 99999 99999
2635 211361722 130.5789608296 11.01836572861 4805.35 2.5043
2636 220147299 13.19302966148 -1.99202347762 5708.6274 4.3128
2637 246009366 357.18179167885 -9.24519310623 6228.227 4.2064
2638 248461309 157.40009381703 1.87079639541 5511.8784 3.0549
2639 201182968 171.80244411657 -4.50610135159 99999 99999
2640 246000712 354.60451130521 -9.46658590285 5412.566 4.55
2641 246059326 358.45965412382 -8.04088374156 7276.016 4.206
2642 205904816 337.36139918077 -18.00364499257 5620.54 4.2865
2643 210431592 58.07524017226 14.1611783598 99999 99999
2644 231573069 257.27588388161 -29.52501199273 7801.7817 4.0647
2645 249160551 236.51921375419 -26.17967855475 6670.8193 4.1728
2646 211353402 133.05531571492 10.87558217075 99999 99999
2647 242179363 262.31548875625 -30.14834626928 99999 99999
2648 212279178 206.70686739378 -18.17883714204 6194.7075 4.2759
2649 220246770 21.08837023009 1.50459417977 4810.164 2.5261
2650 220297543 22.92396003575 2.57687946729 6328.4717 3.8426
2651 248477860 159.01530559998 2.41866800381 4943.4106 2.7598
2652 249179486 234.73396820162 -25.93632705778 99999 99999
2653 210491929 65.18197814258 15.27509643928 5708.446 4.0879
2654 211345800 127.93204549388 10.73710749547 99999 99999
2655 211443810 127.29939767566 12.30543067499 6366.5205 4.2393
2656 213320247 286.8431883757 -29.85867974896 5516.9644 4.1279
2657 246711257 71.53584123019 14.71313004133 99999 99999
2658 246764364 77.62115588885 15.34610264207 6685.9355 3.9067
2659 249242297 232.81344665289 -25.12463020819 99999 99999
2660 251409494 133.67972425806 25.33138454253 5622.6016 4.1289
2661 203013725 242.61241528314 -27.5592809914 4614.2144 2.4431
2662 210393418 58.75348100892 13.312971273 4713.4756 2.5009
2663 211408662 130.03479900989 11.77291573855 99999 99999
2664 212322162 201.7818163791 -16.88466848208 5592.605 4.2308
2665 212874946 202.28521454664 -2.974121203 99999 99999
2666 242186303 264.18105964605 -30.12674357527 6387.147 3.8195
2667 246737640 75.52996654385 15.03479945833 5446.0796 4.4637
2668 251563516 204.50964596488 -2.09505459092 4895.767 2.4344
2669 251618661 201.53950755744 -0.8420649853 5416.38 4.4846
2670 235647411 259.61050056708 -29.78841269085 6227.157 3.3493
2671 242022404 262.03892815992 -30.7061488242 9590.349 4.3489
2672 249235305 231.28922048113 -25.21709948976 99999 99999
2673 251399128 138.22773166753 24.73341598557 6022.3247 4.3928
2674 246047038 356.79769600842 -8.32284892982 5817.6123 4.1551
2675 211436763 128.03685544253 12.19727305635 5729.097 4.1482
2676 212213292 133.44528608057 24.71399589438 99999 99999
2677 246039540 357.83836942573 -8.49288562428 5551.2065 4.2212
2678 201270104 169.21896017439 -2.90354961509 99999 99999
2679 206031489 343.60973262999 -13.92379137174 6363.3896 4.1015
2680 246635862 71.74918550742 13.72223750909 5830.6187 4.0237
2681 233133926 257.6615668284 -31.07199334309 99999 99999
2682 251568439 203.37198901028 -1.99181893031 5380.8003 4.5216
2683 211324686 128.94008182263 10.345859415 6654.791 3.9917
2684 212324698 201.62344718488 -16.81436592948 5975.1074 4.2561
2685 228730068 185.42181227935 -9.86222744657 5685.24 4.2308
2686 251393583 136.36445117564 24.39285581224 99999 99999
2687 251571628 202.80103483591 -1.92662523838 99999 99999
2688 235832014 258.72877983366 -29.2208824749 99999 99999
2689 240274270 265.756707674 -29.92300075328 99999 99999
2690 210413879 61.39806834605 13.77988468401 5730.2236 4.2394
2691 212229098 130.33006926646 25.34215910144 99999 99999
2692 251602687 202.84318597525 -1.2651283994 6129.3584 4.1149
2693 206007231 340.39017351869 -14.61830244654 6689.6216 4.1146
2694 237858379 259.11325401898 -30.59709518359 4777.893 4.6003
2695 249119291 229.15632192755 -26.68923977136 99999 99999
2696 251592157 203.84287517585 -1.49629192102 6137.783 4.1389
2697 212297049 204.4478016347 -17.62064173579 5225.5356 3.4763
2698 220237762 19.36496976485 1.29866896908 5704.7993 3.9242
2699 237719954 259.3416650633 -31.00788481159 7151.3257 3.8895
2700 202730115 246.14363310331 -28.5767755516 15000.344 4.2556
2701 211430790 129.84862117754 12.10579509673 6672.7715 4.1814
2702 228729629 188.03380959734 -9.8829238385 5988.0586 4.3685
2703 240261672 264.12299511207 -29.9654376572 99999 99999
2704 245940149 349.26062267525 -11.21795838884 5709.1606 3.9689
2705 249137862 229.54135436592 -26.46313376344 99999 99999
2706 251399388 138.12762715188 24.74960473082 99999 99999
2707 211356115 132.11142756416 10.92453930939 99999 99999
2708 211375940 129.24112642773 11.25543764667 6379.0596 3.7847
2709 246686889 75.33428560407 14.4055593585 6560.9326 4.0857
2710 248512629 155.17134861232 3.54093079439 6649.215 3.9699
2711 201507871 162.55560913032 0.6417249902 6090.48 4.2058
2712 210339021 58.01441027317 11.91241660939 99999 99999
2713 220176861 16.25805505132 -0.91288017486 5459.778 4.4903
2714 228733148 183.85800715004 -9.70874639107 4933.632 2.3083
2715 237777304 258.6367945494 -30.83743381952 5563.9565 4.3438
2716 240289104 262.43524229033 -29.87333660517 99999 99999
2717 210417921 64.54501355199 13.87069464279 6323.7593 4.1402
2718 240403269 263.57000581026 -29.48672147473 4078.9734 0.7718
2719 202618296 245.31490920772 -28.99795111008 99999 99999
2720 211424399 129.50858216424 12.00611953519 99999 99999
2721 220182543 16.60207135663 -0.68652056285 6293.9116 4.1173
2722 249160139 236.76982738429 -26.18531345245 99999 99999
2723 202777859 244.10967877867 -28.40012480947 99999 99999
2724 235771395 261.64744714631 -29.40884567537 5580.849 4.4399
2725 202761216 251.18063419145 -28.46211905493 6153.201 3.958
2726 220145271 17.33239962538 -2.06769294791 99999 99999
2727 240462986 264.70101107887 -29.27265296085 99999 99999
2728 246743367 74.33869233719 15.10179539491 5848.157 3.9597
2729 249226708 230.30205284805 -25.32900455076 99999 99999
2730 210419966 57.39472382603 13.91536330891 4684.1465 2.0634
2731 246793080 73.94611133925 15.66619006195 99999 99999
2732 246816283 68.89685581445 15.91291791243 99999 99999
2733 201079541 181.24767439252 -7.17467814906 99999 99999
2734 201096197 179.3620358021 -6.702905779 5962.5903 4.2545
2735 205954919 341.1497357758 -16.21082156395 5976.1147 4.1667
2736 212311547 199.93307286304 -17.18879915464 99999 99999
2737 213743957 289.68792457622 -28.41012589436 5120.866 4.6269
2738 206043138 343.08595352364 -13.60595013821 4869.75 2.6874
2739 211330958 126.21936305196 10.46372438031 5461.097 4.3226
2740 246838031 77.95803917991 16.14030945246 5622.7773 4.3277
2741 203035598 242.83255845905 -27.48259412779 7140.4556 3.9286
2742 235780252 260.26056388088 -29.38135907116 3803.858 0.8044
2743 211389793 127.07724467672 11.47956377658 6037.8735 4.3259
2744 246011040 354.21855685528 -9.20268177683 4427.4355 1.9119
2745 211383331 128.38155072553 11.37760858875 99999 99999
2746 212293041 204.6799322488 -17.74413904631 5318.6274 4.4
2747 202816723 243.30779050767 -28.25808066559 99999 99999
2748 231691270 257.80745353392 -29.04798869552 9241.635 4.1445
2749 248430292 159.12115854368 0.74536791492 99999 99999
2750 251375798 137.59768261983 23.13649199998 6181.0615 4.0751
2751 202685083 244.07189021838 -28.74515212995 99999 99999
2752 205911178 333.35688558096 -17.75830819939 5969.724 3.9766
2753 211316527 127.25056074881 10.18408980799 99999 99999
2754 211503470 125.33187115102 13.18796326586 5717.7544 4.0405
2755 202615524 244.34688016007 -29.00836774144 7927.7666 3.8294
2756 210343450 60.1721034525 12.03498358426 99999 99999
2757 210436949 58.82166113334 14.26815259501 99999 99999
2758 211376947 128.16738062936 11.27166634778 5599.8184 4.3856
2759 212317841 200.51325105984 -17.00889067946 5791.5586 4.1158
2760 231651782 257.17481705836 -29.20656782433 99999 99999
2761 248429042 156.1270803055 0.69670719872 99999 99999
2762 220213942 17.52243853853 0.4942125145 5957.6855 4.249
2763 251408049 135.23681980757 25.25124103332 99999 99999
2764 210402881 60.26856592776 13.53412365811 99999 99999
2765 246750190 73.03666871835 15.18148798776 6293.2964 3.9827
2766 201219682 169.32490892617 -3.66714236795 4906.0044 4.6261
2767 202754143 250.79246824125 -28.4880169029 5964.0044 4.0221
2768 211397622 126.54819303551 11.6042648923 99999 99999
2769 212226863 129.56953603703 25.23263351308 6481.084 4.2535
2770 237679404 258.36092467858 -31.13194771474 99999 99999
2771 242157205 263.69304127463 -30.22103791649 7981.313 3.7164
2772 251573239 205.5415228818 -1.8946812601 4969.5244 3.3822
2773 205926391 338.86931902866 -17.18405741085 5587.2563 4.2301
2774 251390724 136.84142761077 24.196862739 6193.3 3.9388
2775 205901944 337.67841008331 -18.12636658691 6219.1694 4.2443
2776 212868049 203.34085589317 -3.22997428034 99999 99999
2777 213548267 286.89090220387 -29.04256552054 6781.7085 4.2082
2778 237692853 258.20173717022 -31.09028715784 4675.586 4.5773
2779 249157270 237.23715020882 -26.22114925437 5202.031 4.2579
2780 249255103 229.57204952749 -24.95628624359 5042.4873 4.523
2781 213928890 293.4346026955 -27.85803289422 5475.711 4.0895
2782 231525965 257.20489605147 -29.71499632836 5402.7217 4.4474
2783 248467608 157.25238345194 2.07784575764 99999 99999
2784 251570264 201.58512719295 -1.95359800347 5313.1494 3.8295
2785 210496185 65.18365701277 15.34836230268 5053.0786 3.3043
2786 211422962 129.55561740058 11.98502338837 5953.9287 4.349
2787 220188907 14.81169399974 -0.42947226167 5038.655 3.1335
2788 246743087 74.47892319016 15.09882069244 6269.2964 3.9362
2789 202665032 247.22429021125 -28.82134421187 99999 99999
2790 211390135 127.66408418349 11.48557497221 4852.3667 2.4919
2791 220312122 22.6898674293 2.8940027923 5736.893 4.3192
2792 246849405 74.34998195188 16.25540615132 6631.793 3.7162
2793 246753605 74.67128002408 15.22093079488 99999 99999
2794 205969785 341.51274884793 -15.73542452803 5855.3145 4.3242
