,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
122,220198890,4213.4106,4.533,6.0,78.68257338588592,0.14642722437080616,0.28604469537822297,0.0817260055191582,0.6038626035054525,1.0761022567749023,0.28853416442871094
123,246701077,3761.1794,4.5714,4.0,80.54213882000477,0.33201640270999633,0.6129529608078883,0.16345437043491984,0.4589557647705078,0.5363345146179199,0.4042625427246094
124,251605565,3876.9526,4.6572,0.0,67.04854862383945,0.0,0.0,0.0,0.0,0.0,0.0
125,211346275,3885.2983,4.2854,1.0,74.80078637979022,0.16345546532102162,0.16345546532102162,0.16345546532102162,0.28437376022338867,0.28437376022338867,0.28437376022338867
126,205908169,4238.2285,4.6348,5.0,69.14101692736585,0.30239666869019854,0.4699407764710486,0.1021602919063298,0.8819293975830078,1.1045098304748535,0.2988576889038086
127,211340499,4097.496,4.6857,2.0,74.80073936802364,0.14302263413264882,0.14302372517704498,0.14302154308825266,0.8543014526367188,1.0016918182373047,0.7069110870361328
128,246011624,3738.6047,4.6869,3.0,78.86648513480031,0.27242833330334787,0.5925365346411127,0.10215795860131038,0.42589108149210614,0.4998207092285156,0.33153295516967773
129,213439082,4103.376,4.6624,0.0,81.33890421527758,0.0,0.0,0.0,0.0,0.0,0.0
130,245934259,3822.8916,4.4265,3.0,78.86637653234357,0.1362111821072176,0.1634530336377793,0.08172749901132192,3.3387064933776855,4.522109031677246,2.282440662384033
131,202634644,3707.3955,4.6173,10.0,59.844740924512735,0.13485132330897615,0.24518473257194273,0.08172652358916821,0.9247708320617676,2.419102191925049,0.5901455879211426
132,201226609,4181.5376,4.6645,10.0,79.97015716054011,0.13689278599777027,0.20431699252367252,0.0817270857442054,0.5171704292297363,1.0169029235839844,0.16946792602539062
133,211309989,3791.5842,4.4342,10.0,125.61474193121103,0.6865071926193196,1.5119424991353299,0.08172750576341059,1.2275409698486328,2.327752113342285,0.3233790397644043
134,220211258,4228.7114,4.6899,8.0,78.6826190330321,0.12514371387715073,0.18388406947633484,0.08172612322232453,0.22866278886795044,0.42787790298461914,0.12662410736083984
135,205942682,3786.2136,4.6144,2.0,69.14098750362609,1.1135572625316854,2.0023610131975147,0.22475351186585613,0.821918249130249,1.3728141784667969,0.27102231979370117
136,251397170,3502.876,4.5259,33.0,79.53480800681427,0.14738277576896397,0.38826941117440583,0.08174139667971758,1.3909133997830478,5.329239368438721,0.47053098678588867
137,201160212,4016.6982,4.6718,45.0,79.97027193394024,0.17979970813321416,0.4086350195138948,0.0817266726953676,0.7162700759039985,1.7650127410888672,0.3221750259399414
138,212294947,4238.9033,4.6544,8.0,78.88740844216954,0.19410147321104887,0.36777027645439375,0.12258993576688226,0.5089879035949707,1.2708663940429688,0.23974180221557617
139,202067522,3764.6707,4.7014,27.0,36.26618188058637,0.24139604359057826,0.6742437135544606,0.10215802134916885,1.44866528334441,2.464008331298828,0.7896900177001953
