,Unnamed: 0,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day
27,27,220222985,4148.723,4.6464,2.0,78.68269241892267,0.1328103622217895,0.1430266141396714,0.1225941103039076,0.4889369010925293,0.5247831344604492,0.4530906677246094,0.0010591062757442221,0.025418550617861333
28,28,201211635,4200.348,4.6931,6.0,79.97020757314749,0.1225905417401615,0.1838853615699918,0.08172699156421,0.958937406539917,2.885711193084717,0.2934694290161133,0.003126164200228303,0.07502794080547927
29,29,221262780,3794.937,4.5568,12.0,70.91865881939884,0.1464292204467104,0.2860471005187719,0.0817265638470416,0.6603370110193888,1.8093109130859373,0.2100586891174316,0.007050330735572677,0.16920793765374426
30,30,213883624,3133.5854,4.321,11.0,81.33901384638011,0.150454723013602,0.367776900253375,0.0817263139542774,0.4061677239157937,0.5936622619628906,0.1527905464172363,0.00563485235017674,0.13523645640424176
31,31,246717009,4134.5103,4.4453,8.0,80.54213650683232,0.2783822499486632,1.266767712389992,0.0817263977296534,0.8516177535057068,4.114794731140137,0.1992225646972656,0.00413862045123495,0.0993268908296388
32,32,211442801,3621.5115,4.174,5.0,125.6146807777186,0.102159230482357,0.1430243034119485,0.0817268025057273,8.28584909439087,12.75632381439209,4.303407669067383,0.0016585110278788948,0.039804264669093474
33,33,202787821,3590.6094,4.0477,3.0,59.84472892215126,0.2179380169691285,0.2656119733801461,0.1430226313386811,73.92102479934692,171.21477127075195,17.39286184310913,0.0020887386784324093,0.05012972828237782
34,34,205919074,4193.8,4.6764,3.0,69.14096430647623,0.0953474802469524,0.1225900627759983,0.0817261851261719,3.261387348175049,4.0972113609313965,1.6431331634521484,0.001807900732276764,0.04338961757464234
35,35,220178623,4162.4224,4.372,12.0,78.6825620761374,0.5669762502760326,3.5346590293193003,0.0817268973769387,0.3150473038355509,0.6487846374511719,0.1682519912719726,0.00635464818133621,0.15251155635206903
36,36,201160813,4205.6875,4.6064,6.0,79.97019804478623,0.1123747191898777,0.1430226002557901,0.1021583065594313,0.7231175899505615,3.0189990997314453,0.2452492713928222,0.0031261645727073337,0.07502794974497601
37,37,210397161,4037.0076,4.6113,10.0,70.85753773137549,0.1491533396059821,0.3064846242996282,0.0817264419601997,0.7693314552307129,2.428269386291504,0.373387336730957,0.005880343573978976,0.14112824577549543
38,38,206023179,4045.349,4.6743,0.0,69.14117439951951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,202724532,3749.2021,4.0155,1.0,59.84477428741229,0.1634529442308121,0.1634529442308121,0.1634529442308121,5.47332763671875,5.47332763671875,5.47332763671875,0.0006962456983555004,0.01670989676053201
40,40,238018865,3637.3257,4.3124,10.0,70.91860128520057,0.1838852488734119,0.3473392400410375,0.1225897228141548,10.357435941696169,54.68012094497681,1.7913341522216797,0.005875280379417431,0.14100672910601833
41,41,249144433,4019.4885,4.3424,0.0,87.97962247043324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,202068373,3800.8186,4.5682,4.0,36.26618802207668,0.2094243351602926,0.4290646972440299,0.1021582029497949,1.618146896362305,1.7870783805847168,1.3703465461730957,0.004595648888303617,0.11029557331928681
43,43,220177729,4223.415,4.3022,3.0,78.68256562750321,0.163452753702586,0.2247474160176352,0.0817268034370499,0.3878672917683919,0.4422307014465332,0.3360629081726074,0.0015886619736292216,0.03812788736710132
44,44,245928811,4137.403,4.651,6.0,86.10044566313445,0.200915620473097,0.5720827630066196,0.0817410471936455,0.8273621400197347,2.666342258453369,0.2410888671875,0.002903585435296327,0.06968605044711185
45,45,251365170,3705.8652,4.3812,3.0,79.53488534034841,0.1362365366682449,0.1430496639659395,0.1226106444228207,14.873449007670084,32.34736919403076,6.027030944824219,0.0015716373949003096,0.03771929747760743
46,46,212312325,3807.4639,4.6746,4.0,78.88735638170328,0.3984181645173521,1.0624473530842806,0.1021582857210887,0.6980597972869873,2.099180221557617,0.1273989677429199,0.002112717098291843,0.05070521035900423
47,47,212378715,4183.6016,4.4741,6.0,78.88724718750746,0.3439397074762382,1.328095539487549,0.0817269614126416,0.9215275446573892,1.542806625366211,0.3533720970153808,0.003169080034010743,0.07605792081625783
48,48,211326687,3645.502,4.6288,24.0,125.61475335196155,0.2170881875584503,0.6946761570652598,0.1021582537068752,0.4535049200057983,1.0360479354858398,0.1691341400146484,0.007960848334415684,0.1910603600259764
49,49,211350170,4098.8687,4.6901,4.0,74.80072896538331,0.9602964524237904,3.146502788149519,0.1634545631022774,0.2138853073120117,0.3601789474487304,0.1263260841369629,0.0022281422784502214,0.05347541468280532
50,50,213352249,3926.6875,4.7423,4.0,81.33885082569759,0.1021593751374894,0.1225895267998566,0.0817274978471687,1.2553393840789795,3.0387163162231445,0.3518939018249511,0.002049041324960682,0.04917699179905637
51,51,210387006,3946.9229,4.6884,4.0,70.85742649176245,0.1328055453232082,0.2043157512307516,0.0817264415381942,0.6204962730407715,1.0393619537353516,0.3745079040527344,0.0023521411222300393,0.05645138693352095
52,52,220158092,3813.415,4.6582,2.0,78.6826106038643,0.0919420792124583,0.1021580099986749,0.0817261484262417,0.5919337272644043,0.6789445877075195,0.5049228668212891,0.001059107377014771,0.025418577048354506
53,53,246802443,3599.038,4.1826,0.0,80.5419515666581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,246083453,3987.8713,4.7375,20.0,78.86660154208948,0.2574409522872883,0.7355518901313189,0.0817260121548315,0.6570476293563843,1.028752326965332,0.4804134368896484,0.010566365445436375,0.253592770690473
55,55,246825172,3674.3904,4.0308,3.0,80.54206672644068,0.2792327189284454,0.4494981830430333,0.1021577897918177,5.157879988352458,10.349559783935549,2.3550033569335938,0.0015519840138267084,0.037247616331841
56,56,211442324,4133.6206,4.4663,1.0,74.80070172443084,0.1225906686013331,0.1225906686013331,0.1225906686013331,1.5746355056762695,1.5746355056762695,1.5746355056762695,0.0005570357724740143,0.013368858539376343
57,57,212195645,3846.5264,4.6585,1.0,79.53473215862323,0.1634849569309153,0.1634849569309153,0.1634849569309153,0.1310348510742187,0.1310348510742187,0.1310348510742187,0.0005238801406103576,0.012573123374648582
58,58,201134718,4089.2668,4.4811,5.0,79.9703049925156,0.089900363907509,0.1225944234538474,0.0817267663005623,7.074453830718994,22.86217212677002,1.3592958450317385,0.002605133659960797,0.06252320783905913
59,59,205952809,3816.8018,4.3351,0.0,69.14100514997699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,210432197,4001.8787,4.6702,2.0,70.83702986212302,0.1021596599457552,0.1225896742980694,0.081729645593441,0.3984510898590088,0.4333257675170898,0.3635764122009277,0.00117640919580526,0.028233820699326242
61,61,220182529,4106.7563,4.6312,18.0,78.6825164713664,0.3223671697414829,1.5528155926585896,0.0817263720309711,0.5441738499535455,0.8432507514953613,0.2164363861083984,0.00953197779678202,0.22876746712276846
62,62,251365173,3538.4094,4.6147,9.0,79.53488535082579,0.1725672639295226,0.3474060637090588,0.0817424564083921,9.250330924987791,21.97295427322388,3.938472270965576,0.004714912184079818,0.11315789241791564
63,63,211404177,4175.571,4.6637,24.0,125.61467255786556,0.1753733551877303,0.5107980506727472,0.0817270905099576,0.798503557840983,2.245962619781494,0.1666784286499023,0.00796085345475339,0.19106048291408137
64,64,251580674,4123.922,4.6555,2.0,67.04867919485696,0.1123947902378859,0.143049672980851,0.0817399074949207,0.8571863174438477,0.9193062782287598,0.7950663566589355,0.0012428780750646838,0.029829073801552412
65,65,210411019,3906.7915,4.7567,3.0,70.85746267294599,0.1157793995638106,0.1634531101226457,0.0817263669887324,0.6982644399007162,1.2473464012145996,0.3928303718566894,0.0017641049408861507,0.042338518581267616
66,66,210482162,4080.3396,4.6935,1.0,70.85747007591272,0.0817270936531713,0.0817270936531713,0.0817270936531713,0.3605842590332031,0.3605842590332031,0.3605842590332031,0.000588034918859329,0.014112838052623896
67,67,202067513,3537.7395,4.4131,4.0,36.26618391692318,0.1225900020544941,0.1634531698437058,0.0817264302095281,0.5444616079330444,0.9690999984741212,0.3768682479858398,0.0045956494085084496,0.11029558580420279
68,68,203013984,3430.6116,4.2483,4.0,59.844627882237546,0.1685626988128206,0.2247485650295857,0.1021595460333628,4.510515928268433,6.703066825866699,3.52029800415039,0.0027849896066633397,0.06683975055992016
69,69,201132518,4217.2427,4.465,2.0,79.97028953407425,0.14302395535924,0.1838895612527267,0.1021583494657534,0.9190022945404052,1.4780759811401367,0.3599286079406738,0.0010420536654156558,0.02500928796997574
70,70,251586749,4009.734,4.1121,2.0,67.04867011347233,0.1328275041450979,0.1430445854057325,0.1226104228844633,3.1502604484558105,4.86297607421875,1.437544822692871,0.0012428782434058879,0.029829077841741308
71,71,202065332,3533.9756,4.5783,2.0,36.266175933044,0.1634531479612633,0.1838849214036599,0.1430213745188666,1.0731637477874756,1.2607812881469729,0.8855462074279785,0.0022978252101127647,0.055147805042706353
72,72,202947027,3742.422,4.6944,8.0,59.84469553129748,0.2043178829671887,0.5107913542233291,0.1225910630164435,0.7383778691291809,3.90089750289917,0.1452088356018066,0.005569972916964833,0.133679350007156
73,73,246000563,3663.912,4.4494,5.0,78.86651307319698,0.1144173126798705,0.1430215280706761,0.0817266744488733,0.4016566276550293,0.6954669952392578,0.112307071685791,0.00264159432457698,0.06339826378984752
74,74,212207670,3902.0073,4.72,14.0,79.53470424269472,0.1488856368980902,0.4495731234273989,0.0817404843328404,1.0650532586233956,2.654087543487549,0.2990365028381347,0.0073343245428226095,0.17602378902774263
75,75,210406965,4032.0195,4.675,4.0,70.85726795155642,0.163455736641481,0.3269160913332598,0.0817265037185279,0.5213230848312378,0.9784817695617676,0.1520156860351562,0.002352146385048504,0.0564515132411641
76,76,205916737,4139.53,4.6687,21.0,69.14100622577098,0.1838861492856051,0.5720846941039781,0.0817260668773087,1.312853041149321,4.117298126220703,0.3375172615051269,0.012655297453190094,0.3037271388765623
77,77,205916793,4241.413,4.6592,4.0,69.14100620400131,0.2247470316142426,0.5516515472481842,0.0817264463839819,1.0459750890731812,1.3211607933044434,0.887453556060791,0.0024105328489856625,0.057852788375655904
78,78,203017692,3599.4944,4.2704,2.0,59.84465310355881,0.1532401005533756,0.2247537073344574,0.0817264937722939,26.259827613830566,51.83509588241577,0.6845593452453613,0.0013924942164695697,0.03341986119526967
79,79,212880847,3750.8901,4.5688,3.0,67.04869423053606,0.1771032030980374,0.3065228639388806,0.0817424095439491,0.6634990374247233,1.2955069541931152,0.3407001495361328,0.0018643166945236515,0.04474360066856763
80,80,201254485,4001.8633,4.7004,3.0,79.97014274576213,0.1838887007907033,0.3064831379087991,0.102159543246671,0.3514289855957031,0.6150603294372559,0.2150416374206543,0.0015630833672186254,0.03751400081324701
81,81,251604820,3609.2576,4.0458,0.0,67.04858650078677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,202853972,3418.675,4.2068,3.0,59.84466089151101,0.1906952793894258,0.3269061328828684,0.1021581177337793,1.1783123016357422,1.3807296752929688,0.8068203926086426,0.002088741052883655,0.05012978526920772
83,83,246016996,4216.766,4.4813,10.0,78.86656371444406,0.1225903089718485,0.2043172948542633,0.0817263993812957,4.996145963668823,12.569499015808104,0.2216815948486328,0.005283185256749763,0.12679644616199431
84,84,205935619,3703.4287,4.7602,9.0,69.14100548711576,0.1407519703376844,0.2860464681507437,0.0817260866751894,0.54803556866116,0.8590340614318848,0.4504323005676269,0.00542369896645313,0.13016877519487513
85,85,248438786,4064.0469,4.6921,7.0,79.66382866573986,0.1488606792315425,0.183887386265269,0.081729308461945,1.0659115655081612,1.80586576461792,0.2175331115722656,0.003661218291308418,0.08786923899140203
86,86,203371909,3483.4827,4.4873,1.0,87.97968068461341,0.0817265118166687,0.0817265118166687,0.0817265118166687,30.961477756500244,30.961477756500244,30.961477756500244,0.00047359420200707397,0.011366260848169775
87,87,201206565,4073.907,4.6718,1.0,79.97015852725599,0.3269069629750447,0.3269069629750447,0.3269069629750447,0.6622076034545898,0.6622076034545898,0.6622076034545898,0.0005210276862520604,0.01250466447004945
88,88,248468121,3821.7856,4.6947,11.0,79.66378371685278,0.2210344752569323,0.8785620013441076,0.0817267709571751,1.0368260470303623,1.771247386932373,0.4424095153808594,0.005753346275421431,0.13808031061011433
89,89,211304781,4222.8633,4.6593,7.0,125.61503746134258,0.128430005595354,0.2043238206315436,0.0817267120437463,0.3529770033700125,0.5430102348327637,0.215458869934082,0.0023219088459566447,0.055725812302959477
90,90,248433966,4126.909,4.64,3.0,79.6638968642801,0.1498363440866038,0.2247564297067583,0.081729591700423,1.6155401865641277,4.083895683288574,0.2959012985229492,0.001569092210150817,0.037658213043619604
91,91,228744112,3588.8062,4.5328,14.0,69.12068256924977,0.1619950724390426,0.326912170239666,0.0817275806257384,1.741248369216919,7.062506675720215,0.3413677215576172,0.008439345672677793,0.20254429614426703
92,92,202710503,3529.865,4.3519,16.0,59.84464551630663,0.7240553130186527,2.06362923157576,0.0817269001709064,6.447644531726837,35.74026823043823,0.6485581398010254,0.011139955144107446,0.2673589234585787
93,93,212298565,4066.705,4.6657,5.0,78.88739728958171,0.1838883444506791,0.3677825543127255,0.1021604182169539,0.660097599029541,1.184093952178955,0.1877069473266601,0.0026408950034005865,0.06338148008161408
94,94,203013195,3468.899,4.4013,3.0,59.8446277701878,0.1906954502507384,0.3064745612427941,0.1225901042198529,1.464378833770752,2.533268928527832,0.8482813835144043,0.002088742208908349,0.05012981301380038
95,95,210357660,4189.3633,4.5088,2.0,70.85721177673986,0.1225898045631765,0.1430213961648405,0.1021582129615126,0.2345025539398193,0.2673149108886719,0.2016901969909668,0.0011760741249021173,0.028225778997650816
96,96,246851148,4209.841,4.6715,2.0,80.54197664950334,0.1021587651921436,0.1225911053916206,0.0817264249926665,0.5285322666168213,0.558316707611084,0.4987478256225586,0.001034657166361551,0.024831771992677224
97,97,211319386,3945.2397,4.2838,12.0,125.6147370401377,0.2792345599743082,1.0828776724956697,0.0817268977261846,1.0810295740763347,1.573026180267334,0.5603313446044922,0.0039804246840896935,0.09553019241815264
98,98,248482146,3819.2102,4.7013,20.0,79.66381108621135,0.2482492170565819,2.043238602564088,0.0817294885564479,1.3175427913665771,4.646897315979004,0.2916574478149414,0.010460625997813595,0.25105502394752627
99,99,251587076,4201.5107,4.5029,2.0,67.04859791670606,0.0817404806039121,0.0817412257747491,0.0817397354330751,0.3324329853057861,0.4909634590148926,0.1739025115966797,0.001242879581715604,0.029829109961174494
100,100,211358714,3700.496,4.3273,0.0,74.8008318315915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,203336842,3421.544,4.392,7.0,59.844570453686174,0.1225899507324876,0.2043162699919776,0.0817266580706927,3.944849967956543,10.061085224151611,0.9724020957946776,0.004873736488632465,0.11696967572717917
102,102,220195228,3991.5862,4.279,12.0,78.68259930948261,0.2094250070507163,0.5516567712111282,0.0817268773607793,0.4308621088663737,1.396310329437256,0.1778125762939453,0.00635464517425699,0.15251148418216776
103,103,248436349,4029.8223,4.6794,9.0,79.66399406152777,0.2179436969349303,0.9807616744656116,0.0817267374004586,0.4136774275037977,0.8591771125793457,0.2055525779724121,0.004707270887151002,0.11297450129162405
104,104,246035494,3648.2988,4.3102,2.0,78.86658864140918,0.1021584507398074,0.1021584668633295,0.1021584346162853,1.026707887649536,1.404619216918945,0.648796558380127,0.001056636717384006,0.025359281217216145
105,105,202790830,3486.6853,4.1822,5.0,59.84472925873706,0.167542420294194,0.2043218423859798,0.1225899538112571,13.299357891082764,51.20276212692261,0.4632234573364258,0.0034812311111411306,0.08354954666738713
106,106,210372124,3830.774,4.5724,10.0,70.85721875397576,0.1368918901309371,0.245179339981405,0.0817263232238474,0.2523326873779297,0.3105878829956054,0.2142786979675293,0.005880370045476668,0.14112888109144003
107,107,211319981,3771.377,4.5323,1.0,74.80074515060551,0.1225912180816521,0.1225912180816521,0.1225912180816521,0.7748723030090332,0.7748723030090332,0.7748723030090332,0.0005570354490824131,0.013368850777977913
108,108,251631282,4209.471,4.3212,6.0,67.0280891551738,0.1737031867742189,0.1839211155383964,0.1430494194573839,2.313093344370524,6.030786037445068,1.365101337432861,0.0037297796065950193,0.08951471055828046
109,109,211348741,4159.873,4.3926,7.0,74.80076010764606,0.1255088648498973,0.1634531218805932,0.0817266008452861,0.3432222775050572,0.492715835571289,0.1587271690368652,0.0038992473638894587,0.09358193673334701
110,110,202555014,3805.978,4.6037,6.0,59.844737301929854,0.102159522652073,0.1225933144887676,0.0817268339378642,1.9929627577463789,3.4980058670043945,0.778663158416748,0.004177476771912208,0.10025944252589299
111,111,201079388,3648.6233,4.0345,1.0,69.12066289133509,0.5720879617656465,0.5720879617656465,0.5720879617656465,0.492405891418457,0.492405891418457,0.492405891418457,0.0006028105768049566,0.01446745384331896
112,112,220143498,4197.089,4.6407,30.0,78.68257393187378,0.1518759105977854,0.4903630025801249,0.0817262864948134,0.5231459935506185,4.208934307098389,0.1385807991027832,0.015886618059575624,0.38127883342981495
113,113,202819083,3701.2905,4.5679,2.0,59.84474478624179,0.194102837704122,0.2656157135788817,0.1225899618293624,3.7324607372283936,6.97329044342041,0.4916310310363769,0.0013924920831560057,0.033419809995744135
114,114,246782039,4199.956,4.6659,7.0,80.5217208040558,0.1138359621971696,0.1430267448740778,0.0817295265078428,3.007406847817557,17.474961280822754,0.2737879753112793,0.003622211047580787,0.0869330651419389
115,115,246068774,3762.8628,4.7123,2.0,78.86659927257278,0.1123749703547218,0.1225915612740209,0.1021583794354228,1.257842779159546,1.5997529029846191,0.9159326553344728,0.0010566365749500996,0.025359277798802392
116,116,203001378,3524.5808,4.5206,5.0,59.84468808135716,0.1471098765789065,0.2656142068153713,0.0817276645611855,5.498743057250977,15.811467170715332,2.002549171447754,0.0034812335064744603,0.08354960415538705
117,117,249331590,3473.6726,4.2811,1.0,87.97942235016671,0.1021603164772386,0.1021603164772386,0.1021603164772386,9.419405460357666,9.419405460357666,9.419405460357666,0.0004735955926242531,0.011366294222982075
118,118,201185146,3548.934,4.6507,2.0,79.97020191163756,0.1021592495817458,0.1225919207645347,0.0817265783989569,0.8237719535827637,1.2178778648376465,0.4296660423278808,0.0010420548071819532,0.025009315372366874
119,119,245979230,4171.117,4.6415,0.0,78.86648502991011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120,220211740,3724.474,4.5587,1.0,78.68269091262482,0.0817283933138242,0.0817283933138242,0.0817283933138242,0.9624123573303224,0.9624123573303224,0.9624123573303224,0.0005295531480098522,0.012709275552236454
121,121,248418109,3904.6453,4.7296,0.0,79.66399137792177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122,220198890,4213.4106,4.533,6.0,78.68257338588592,0.1464272243708061,0.2860446953782229,0.0817260055191582,0.6038626035054525,1.0761022567749023,0.2885341644287109,0.003177323633962956,0.07625576721511095
123,123,246701077,3761.1794,4.5714,4.0,80.54213882000477,0.3320164027099963,0.6129529608078883,0.1634543704349198,0.4589557647705078,0.5363345146179199,0.4042625427246094,0.002069310166186828,0.04966344398848388
124,124,251605565,3876.9526,4.6572,0.0,67.04854862383945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,125,211346275,3885.2983,4.2854,1.0,74.80078637979022,0.1634554653210216,0.1634554653210216,0.1634554653210216,0.2843737602233886,0.2843737602233886,0.2843737602233886,0.0005570351420519855,0.013368843409247651
126,126,205908169,4238.2285,4.6348,5.0,69.14101692736585,0.3023966686901985,0.4699407764710486,0.1021602919063298,0.8819293975830078,1.1045098304748535,0.2988576889038086,0.003013165593907767,0.07231597425378641
127,127,211340499,4097.496,4.6857,2.0,74.80073936802364,0.1430226341326488,0.1430237251770449,0.1430215430882526,0.8543014526367188,1.001691818237305,0.7069110870361328,0.0011140709842897257,0.026737703622953416
128,128,246011624,3738.6047,4.6869,3.0,78.86648513480031,0.2724283333033478,0.5925365346411127,0.1021579586013103,0.4258910814921061,0.4998207092285156,0.3315329551696777,0.0015849571562159424,0.03803897174918262
129,129,213439082,4103.376,4.6624,0.0,81.33890421527758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,130,245934259,3822.8916,4.4265,3.0,78.86637653234357,0.1362111821072176,0.1634530336377793,0.0817274990113219,3.338706493377685,4.522109031677246,2.282440662384033,0.0015849593387714063,0.03803902413051375
131,131,202634644,3707.3955,4.6173,10.0,59.844740924512735,0.1348513233089761,0.2451847325719427,0.0817265235891682,0.9247708320617676,2.419102191925049,0.5901455879211426,0.00696246086506154,0.16709906076147696
132,132,201226609,4181.5376,4.6645,10.0,79.97015716054011,0.1368927859977702,0.2043169925236725,0.0817270857442054,0.5171704292297363,1.0169029235839844,0.1694679260253906,0.005210276951565923,0.12504664683758215
133,133,211309989,3791.5842,4.4342,10.0,125.61474193121104,0.6865071926193196,1.51194249913533,0.0817275057634105,1.2275409698486328,2.327752113342285,0.3233790397644043,0.003317020440919594,0.07960849058207026
134,134,220211258,4228.7114,4.6899,8.0,78.6826190330321,0.1251437138771507,0.1838840694763348,0.0817261232223245,0.2286627888679504,0.4278779029846191,0.1266241073608398,0.004236429054215839,0.10167429730118013
135,135,205942682,3786.2136,4.6144,2.0,69.14098750362609,1.1135572625316854,2.0023610131975147,0.2247535118658561,0.821918249130249,1.3728141784667969,0.2710223197937011,0.0012052667504779697,0.028926402011471272
136,136,251397170,3502.876,4.5259,33.0,79.53480800681427,0.1473827757689639,0.3882694111744058,0.0817413966797175,1.3909133997830478,5.329239368438721,0.4705309867858886,0.017288028153436854,0.41491267568248447
137,137,201160212,4016.6982,4.6718,45.0,79.97027193394024,0.1797997081332141,0.4086350195138948,0.0817266726953676,0.7162700759039985,1.7650127410888672,0.3221750259399414,0.02344621263197468,0.5627091031673923
138,138,212294947,4238.9033,4.6544,8.0,78.88740844216954,0.1941014732110488,0.3677702764543937,0.1225899357668822,0.5089879035949707,1.2708663940429688,0.2397418022155761,0.004225431408076892,0.1014103537938454
139,139,202067522,3764.6707,4.7014,27.0,36.26618188058637,0.2413960435905782,0.6742437135544606,0.1021580213491688,1.44866528334441,2.464008331298828,0.7896900177001953,0.03102063524923265,0.7444952459815836
