EPIC ID,RAdeg,DEdeg,Teff,logg
202136087,99.17549533541,16.81203263884,,
202533382,246.1455120067,-29.3280955422,6173.95,3.9304
202640267,247.08671233024,-28.91476565942,6557.3174,3.7446
202689520,250.56030175043,-28.72840199492,6656.399,4.1635
220201495,19.51733609991,0.04945932976,,
245921808,348.54820668934,-12.1453431573,5206.6396,3.2276
249281367,230.12334027303,-24.60950066917,5728.1006,4.1458
251589790,203.79831458632,-1.54786487595,6308.932,4.0296
211329060,133.58279211187,10.42796795104,,
220142506,17.03854191534,-2.18336967318,4790.894,4.2296
228717562,185.86606415519,-10.47305660493,,
246813075,72.78942587379,15.87932431214,6661.809,3.9621
248895382,164.83786398527,13.10067630796,5792.474,4.2977
251605250,203.60062370155,-1.20140960156,,
202678495,246.60651415808,-28.77019878102,5434.9956,3.5523
210382434,62.70851724217,13.05273218402,5106.106,4.513
210413214,57.14038772673,13.7656796839,6686.354,3.9538
212279189,207.72914827105,-18.17854123456,6127.4307,4.1789
228765904,182.37677513132,-8.2217677253,6212.621,4.1722
220247329,22.3093444578,1.51661814501,4285.7344,4.4378
246620711,71.63184637544,13.5022561075,5457.6416,4.5097
248426202,157.94729040494,0.58833076071,5928.583,4.3831
248431800,158.01950773045,0.79983821652,5599.17,4.1569
249340481,226.6673325295,-23.83878160366,6287.426,4.0156
202658842,250.07073541254,-28.84476255207,6363.1904,3.4982
210314566,58.18567109639,11.1699566235,5921.053,4.1337
212877302,202.50830451179,-2.87505368207,5663.105,4.2519
202909059,243.07579088862,-27.92648370151,15365.824,3.7864
246786764,77.42484075341,15.59718076834,,
206026652,341.92834544994,-14.05646837244,,
211340040,125.980030708,10.63195827197,5614.2827,1.8645
211406399,126.36637044576,11.73861328625,,
210397036,62.25659502997,13.39820814106,10945.055,3.8488
211542901,123.46996510243,13.7430172606,,
202748341,251.25065524825,-28.50965946068,9172.132,3.6502
205919060,338.95320437519,-17.46061298771,,
246697679,74.74756880005,14.54321490666,10674.312,3.2358
211493624,123.58739285025,13.04821538263,,
237987964,258.9638811919,-30.21093270937,10433.402,4.2179
249152551,234.36869908497,-26.27996317656,12567.748,4.0697
212323171,201.52618592836,-16.85825169505,,
246719502,70.7469788032,14.81459681604,,
202633544,250.04413323776,-28.94024241637,,
238003532,259.33543616873,-30.16447064508,,
246723162,76.17419022129,14.85889237273,9630.276,4.3147
202911961,247.56526402685,-27.91631129707,,
246810725,77.02410986388,15.85518490572,4797.308,2.7113
211311439,131.18758248873,10.08158662091,,
210437885,61.37973050601,14.28613868324,4734.7393,2.561
235785614,260.11495776122,-29.36515801559,9733.613,3.8374
246023153,356.71190701802,-8.89709562332,4719.475,2.3657
249132954,238.01861862719,-26.52309160325,7069.9175,3.3901
202876718,244.56727550514,-28.04182006,10520.412,4.1811
213536762,286.4454355855,-29.08115424746,,
202915229,242.60405110712,-27.90485352213,3773.1829,0.4896
246757104,69.22951988197,15.26105287881,5970.419,4.0524
237940974,259.22629806202,-30.35146335091,6982.234,4.1626
201371239,167.83018827717,-1.39456584079,,
237890148,260.53798014753,-30.50138899475,,
228739714,182.70096841384,-9.39740752028,4988.8853,3.2092
248433514,160.59072027155,0.86215842261,4814.8853,2.648
249114143,231.28868656412,-26.75300494277,,
248484553,157.24456424901,2.64638016673,7097.8984,3.6836
202602753,243.40898941761,-29.05698543926,,
249135451,234.27863967396,-26.49240421538,11915.539,3.6
246698204,74.73838647353,14.5495617792,,
220182821,14.8354786695,-0.67477295861,,
240263339,264.86177057135,-29.95978393811,12834.399,3.5095
201232619,169.04893142413,-3.47188049058,23572.727,4.0415
220154484,16.79523885062,-1.73124235524,5655.934,4.3439
245925582,347.99830639536,-11.93369130614,4857.711,2.4728
212286667,206.1304013189,-17.93699188151,22004.387,3.3165
210411201,64.78772761315,13.72055396393,6463.216,4.041
235620353,261.08204310833,-29.87047925042,11961.851,3.8193
248476320,156.05510463464,2.3679178864,5100.8,3.0233
248477109,156.10510928784,2.39316362012,4790.3184,2.5579
246806928,67.83652238921,15.81537092164,,
212291429,205.21117599782,-17.79272232221,6534.961,4.1047
237878134,258.81426524553,-30.53742682492,,
202544694,242.5973449274,-29.28343174574,,
228739602,182.67159251772,-9.40191163499,4843.81,2.6635
233193088,257.52341544689,-30.83794013681,10137.679,4.1441
202851479,243.21079028527,-28.13193133158,6323.3496,3.9553
202818196,243.49209438944,-28.25275495098,10279.059,4.0602
228705867,187.90169647341,-11.07228229566,7974.857,4.0602
210451451,63.58164977694,14.54850129034,4567.326,1.1884
202585031,246.6271577099,-29.12483017909,3489.234,0.4885
240416971,265.61287819878,-29.43901575255,6783.1943,3.9718
242149868,262.89846733093,-30.24568032423,18791.73,3.3817
205910823,338.34157804881,-17.77302694962,4542.027,2.1658
228730861,187.66058604136,-9.82446804539,,
246743532,77.17618707415,15.10377957154,9801.617,3.9874
242136287,262.89916822838,-30.29294167427,,
202802118,250.85955916644,-28.31156406302,,
249119329,230.73782071487,-26.6887404513,4667.451,2.3916
220232774,19.42732780441,1.1518446958,7174.168,3.8725
202582420,246.62002567801,-29.13484269358,,
246732653,68.57744588403,14.97488910305,4437.4536,1.8631
203301463,239.79945285142,-26.58366708518,11903.509,4.3545
213803033,289.7178162482,-28.23058716366,,
210418945,60.15441847535,13.89215162827,4502.1553,2.1007
201170396,176.01680836473,-4.80741051354,,
245932815,353.80015431369,-11.57766785341,7448.787,4.2482
249132429,237.66683503537,-26.52948454343,6337.393,3.0354
220145469,17.13356245214,-2.05997620961,6455.262,3.5561
237881090,261.11711238291,-30.52825725806,4669.7114,2.1275
202719324,246.08430854337,-28.61727223093,3553.2913,0.1907
210371757,55.82544149141,12.79389074157,,
201206850,169.18592261807,-3.94293662974,,
202907765,245.40211471509,-27.93096149345,,
211310696,128.16614829805,10.06598128173,9911.737,3.7733
240269745,265.78973138413,-29.93830423353,4668.548,2.0326
211368549,132.98471168386,11.13582233471,,
235636710,260.97485156459,-29.82133005009,5055.576,3.459
212369832,201.2653129185,-15.63237356932,7961.677,4.1416
213809117,293.01310918265,-28.21249508813,,
245931653,348.90262331984,-11.63223329293,,
220168379,17.80325043447,-1.27445967226,6442.6196,4.1948
212873074,202.71425622255,-3.04967690655,5047.6943,2.7798
205924422,338.86478513222,-17.25749903962,8410.307,3.0384
249216625,230.59077853206,-25.45948121377,,
205924063,336.95678144592,-17.27045925937,,
201171432,173.46657672923,-4.7826116757,4743.7285,1.1834
249128577,231.2890329015,-26.57541230172,6765.878,4.1392
202906457,247.46563503242,-27.93555310472,,
251548129,203.23818231485,-2.42430708836,4814.7666,2.4241
211439345,126.23250899837,12.23606565799,,
245920958,352.82221266637,-12.19470644994,7097.006,4.146
245924476,353.24599762471,-11.98766649297,6482.1553,4.1444
242106097,262.98560522631,-30.40124337581,,
245981319,354.42385965784,-9.97501723624,,
249106915,234.67997663204,-26.84126753651,6153.9443,3.5292
246755660,75.35543603533,15.2440401228,5184.9785,2.8163
220161242,13.8071219364,-1.50335236629,4789.143,2.4343
248451182,156.81725326473,1.51485394155,4001.9446,0.901
237969415,258.87175811537,-30.26574621395,,
212338044,204.26327194169,-16.44719940234,6480.7427,3.4836
212188620,134.6890283455,23.96675405374,7845.3887,4.0631
211370010,131.79572242378,11.15946842693,9936.21,4.1986
203015557,242.96108635938,-27.55287533919,7287.7373,4.16
228705808,187.90064007035,-11.07647877317,7284.0693,4.1519
228717527,186.09002909995,-10.4748938258,5559.99,3.0555
202903218,247.20792534136,-27.94721045492,,
210456015,63.16800137744,14.63543020976,4412.995,1.6532
201172543,173.96462863752,-4.75553757259,5461.337,4.3399
203057956,243.36664307917,-27.40386822795,7792.3735,4.1417
201164295,173.68876308821,-4.95443002373,9236.283,3.7982
228719035,183.71608541687,-10.40060209021,,
246696804,71.6407130317,14.53174506875,6678.415,4.0271
212275301,206.85373279376,-18.30994580014,4578.7866,2.4246
251628230,200.61994255941,-0.5788694102,5701.2114,3.2033
210376109,60.88319832171,12.89887936623,5159.681,1.5208
202642998,251.25633431894,-28.90466886884,,
245944681,351.68956546081,-11.0326060267,,
201097883,179.75415286025,-6.65357922328,,
231478973,257.33713312134,-29.90060840984,,
246704292,71.18649051443,14.62674123532,6520.795,4.1124
251562927,201.06104052635,-2.10744533791,,
249251778,229.65676456673,-25.00058955213,10164.183,4.2576
202976647,246.62457337089,-27.68906676091,5941.7266,3.9439
229409753,253.49144966247,-28.95228018892,9631.757,3.5596
205973440,340.41269096232,-15.61948493641,5018.056,2.6182
245910293,352.49149034702,-12.87688883316,6753.8657,3.8272
213461346,285.58184837132,-29.3421050577,6853.279,3.8856
246780678,72.48807100728,15.53100898717,7613.413,4.1285
249187555,230.66540603488,-25.83415596396,5067.9473,3.7125
220235168,18.7675569715,1.23398677312,4976.7617,2.5294
245949656,352.95704372333,-10.86469829166,,
202748933,249.98929951548,-28.50742052556,,
228731606,187.76598953953,-9.78750666559,,
201151359,176.88098405033,-5.26379398133,5147.6597,3.4563
211376143,133.12692088533,11.25897656255,,
212875806,204.07749705086,-2.9388261116,,
246758642,77.6665588021,15.27927799574,6238.7124,4.1316
202733661,247.47283089547,-28.56381417297,,
228704734,188.2950771934,-11.1343822616,6409.0327,4.0263
245945743,352.9845987294,-10.99461264779,4871.889,2.0393
245933051,348.83683514354,-11.56558191259,,
202797097,246.90362126668,-28.32991425212,3584.6318,0.8971
202625223,242.12299653259,-28.97176933809,5837.889,3.8047
246805167,72.65698560042,15.79709434138,,
202059330,93.74123988639,16.81954838469,,
202617471,243.07381585927,-29.0007556971,6663.1333,3.9224
251557128,201.30737619264,-2.22531666483,6480.013,4.0692
246714254,75.53610704996,14.74968157547,6104.623,3.9607
212342782,203.66618294092,-16.32303759734,,
211370240,131.79532352481,11.16292552845,9801.24,4.2933
228748488,183.65715313031,-8.99015089962,7445.116,4.1737
210451815,64.60046507582,14.55522450071,,
210324940,59.3988700453,11.49681577406,,
212292519,203.1922523084,-17.75897136078,5087.6387,2.7965
202789117,249.01074780844,-28.35907935615,,
246709321,67.79571589461,14.68979140146,6404.2603,3.9476
246913595,78.31371523031,16.88432058575,,
249131020,237.33229971763,-26.54591188934,6301.0713,3.8789
212284310,206.57008556264,-18.00826846567,11010.08,4.3791
242184803,264.69736353186,-30.13149480066,6122.3535,4.0249
211341477,131.8720786016,10.65836137346,4971.5054,2.5814
246821686,70.54049832631,15.96974531769,6704.5337,3.9087
202913758,247.91999911669,-27.9100105612,,
210326472,59.95149124652,11.54481189638,6164.863,3.8333
212340257,203.54499035224,-16.38926583349,6126.4385,3.8154
202861435,249.3573760587,-28.09605033612,,
211387918,129.49680877943,11.44967091638,9334.378,3.9219
211308485,128.80220077205,10.02126806133,6079.1426,4.2653
228768373,182.15904623794,-8.11838864808,,
210451931,63.38245503146,14.55719616551,6353.8076,3.5981
202059318,92.43418625775,16.4937919542,,
205904274,333.13778117862,-18.02717007466,6007.156,4.2357
249204559,231.52254473265,-25.61704924108,,
229156334,190.90419273813,2.1633328123,6345.062,3.7136
246854021,71.70586513073,16.30158018793,,
251563796,204.47165384798,-2.0892796224,6378.0366,3.9699
211414200,127.81279625791,11.85503254838,,
251378294,136.76121788754,23.32644613343,7068.0586,3.9894
202922644,247.57264922704,-27.87872409146,,
235811430,260.13481824168,-29.2850445423,,
213247234,285.89398765694,-30.13451647191,5386.4424,2.9167
220296786,22.91716997215,2.56264660551,4466.131,2.1789
229147321,191.26623489045,1.93546392117,4567.662,2.0611
237880849,261.11619599733,-30.52887469891,5719.362,2.8018
249252625,231.57320424582,-24.98862558177,7095.728,3.7226
211328172,131.01838460324,10.41074722203,,
249166468,229.84274623909,-26.10400375091,,
210421405,58.1963854101,13.94683597041,,
212281775,205.92426894724,-18.09036209908,4273.0386,1.6183
240372532,262.21324820497,-29.59267477988,,
205925807,334.06905834531,-17.20524235522,10092.711,4.1646
220179846,13.94465004119,-0.79492171209,,
210346490,59.61416423251,12.12230130292,,
251404071,136.39561310137,25.02279999869,,
228750193,184.83414107864,-8.91476035881,4929.609,2.6098
212306203,205.1352312602,-17.34378826561,6685.84,4.1568
210415282,61.79439207029,13.81224830906,7054.1387,3.6857
211385284,132.5775531706,11.40782730497,,
212317924,200.93410798009,-17.00671366349,,
212190805,131.92247600901,24.02322504646,,
248428765,159.03803568784,0.68614972019,,
220225837,18.89872723637,0.91246802271,9665.779,4.1295
211404031,129.13076697279,11.70355400831,11129.836,3.8936
211427681,129.73051505241,12.05722817198,,
212883485,203.80549682265,-2.5734829612,6617.4165,4.1269
228723830,186.96228312268,-10.16713183787,7221.6294,3.7572
228746527,183.3361624074,-9.07968384716,5700.379,3.4592
242088762,263.07423534969,-30.46092553539,7283.6816,4.0289
201162999,174.91558166049,-4.98454236113,5676.4175,4.3803
249134329,237.07954220435,-26.50633861422,9827.339,3.732
249187109,229.86974628335,-25.84010553408,,
246805318,74.54758705179,15.79855943626,7536.788,3.3668
231612676,257.09407470835,-29.3647941284,,
235759047,260.21521750885,-29.44632427329,,
220181028,14.50120059063,-0.7479547351,,
237944799,259.24944479717,-30.3400841278,7096.515,3.6274
251588608,204.48272150712,-1.57411492198,,
210392554,54.18713340678,13.29177962053,9468.801,3.6854
228709504,188.57836802803,-10.88283511462,5065.719,2.8465
251628027,200.33961122952,-0.58527368659,,
251375401,137.85094129498,23.10973208099,4574.8115,1.8752
251555317,202.79288175723,-2.26213248461,,
240446438,263.59613474433,-29.3333748187,,
251380097,136.53344499882,23.45859570877,,
246694716,75.24109098356,14.50483858121,,
210432489,60.35923535926,14.17918172074,5036.484,1.9606
211324054,133.16856921787,10.33413845812,,
212876142,203.38040189747,-2.92449726127,,
237799552,259.42961514526,-30.77079572573,5725.5884,4.3505
213062557,286.18813615101,-30.94869443959,10948.06,3.9073
246898790,77.97108249464,16.74177604188,6143.602,4.003
202723865,245.70916683085,-28.59986271746,3654.2058,0.6262
220315812,22.62141201285,2.97123551096,,
228748524,185.28480737515,-8.9881468815,,
211509301,125.0289967941,13.2707047415,5035.5825,2.919
210370784,59.52738390651,12.76939532783,9445.158,4.0782
251623614,200.92959746683,-0.71927030743,,
202889754,247.16765034943,-27.99522987065,,
211422772,126.8833153968,11.98203524212,,
206003293,342.63965356113,-14.73158839507,6410.282,3.7593
251392790,138.21272796125,24.34154030166,,
246843060,75.51023498409,16.19060073251,6129.3315,4.16
212290365,205.89144221289,-17.82713680489,,
211369529,133.37553427184,11.15159129357,,
220193142,16.56434732073,-0.26537799362,,
220216222,20.81031641526,0.57591284253,4799.421,2.4254
202658558,250.52753613366,-28.84615294825,5930.3306,4.2235
235798694,261.00321530002,-29.32513977591,,
205924423,338.86478513222,-17.25749903962,8410.307,3.0384
201147711,176.58761052804,-5.34888781953,6866.9946,3.9254
246743626,74.73666213714,15.1049061459,4605.13,1.7179
212313679,201.81982419563,-17.12694683999,4731.2,2.9311
213669334,289.71762239501,-28.64512081146,,
212298735,203.01072031067,-17.56929863616,,
210459050,64.89170136825,14.6923541499,,
233292681,257.97561402671,-30.43290590696,6011.388,3.5778
240339972,263.88186072842,-29.70231945177,,
251554561,202.6809857059,-2.27619913424,,
233225270,257.91965473127,-30.70801494001,,
246750920,75.35081180002,15.19034819988,7368.9146,3.5407
202775454,247.0481024637,-28.40902913421,4775.7817,1.4128
249253113,229.47169397393,-24.98207691794,8390.431,3.5555
211341357,133.86264294114,10.65600024462,,
212327115,203.67068874648,-16.7465009114,4894.4346,2.7004
248409062,161.50439261569,-0.08486652386,,
211362093,126.70757466312,11.02514684909,6830.3145,4.0278
212220509,129.79556189221,24.96231126648,5011.4077,2.7519
248431548,156.76456515203,0.79135438652,,
202885568,246.9641757795,-28.01010374711,,
251382485,137.96852574076,23.63084721517,7730.0137,4.1528
211427256,127.09476676515,12.05038068603,,
202706032,250.98924099351,-28.66668081425,,
202059360,96.23358410656,14.40683970618,7880.0195,3.2987
202060369,96.20442236072,15.81740905147,10197.605,4.1175
202063042,99.48610566739,17.09177080188,9947.152,4.3169
202089871,101.22314641626,16.70699298054,6281.9126,4.0046
237894153,258.08343275541,-30.48970387276,10436.231,4.0943
212215284,131.43383999228,24.78031080382,,
235666234,259.13572758235,-29.73120793104,,
249136188,233.8472826689,-26.48385263144,,
211326074,126.18523289119,10.3725946487,4780.85,2.519
212305951,203.6090851171,-17.35131524776,6130.873,4.1964
251378967,137.10179424969,23.37658218537,,
246889455,78.02527916653,16.65100941355,,
201292886,169.45597583533,-2.55623441362,6305.2583,3.8524
248446592,157.46423677403,1.35692362689,4815.6016,2.3103
228748273,185.08895818192,-9.00000737484,,
249277490,229.70807018847,-24.66061671342,,
251583536,199.36307871455,-1.68410060858,6907.379,3.7492
240291981,264.29890004142,-29.86395751584,4890.7603,2.587
202918106,243.57949430665,-27.89503563366,4510.388,2.0186
211376339,130.93266232929,11.26230804726,8197.835,3.9633
212877238,203.50701203839,-2.8778868609,6686.7207,3.9115
213713912,290.26563881546,-28.50371893761,,
229128135,191.77418734015,1.48065359132,5701.54,3.6129
212880714,203.9529706308,-2.72133276749,,
249151181,234.68158311035,-26.2976426217,,
212225243,133.0528967403,25.15893875002,6791.757,3.9363
212315470,203.54887677444,-17.07425626068,6460.094,4.0763
212331783,203.14439748976,-16.6186361466,4339.167,1.9656
202735040,246.43969771251,-28.55870987906,,
205964618,340.84320069614,-15.89679105428,7227.261,3.9528
201204571,170.25600062856,-3.99639250541,,
211508477,125.06750435364,13.25906479458,6164.9204,3.8181
229161343,190.26193902006,2.29989529347,4665.0664,2.2534
212273934,207.88970294041,-18.3571302189,7612.2515,3.9013
251401227,137.15791151334,24.85589510058,,
235605757,260.75065146127,-29.91287472697,4686.0547,1.54
246923249,76.99221515079,16.97969191586,7293.04,4.0488
202842502,244.09127563056,-28.16409524015,,
220204416,18.63200479201,0.15238553969,,
246866348,76.96904941921,16.42451577851,6601.187,4.2528
205917406,336.61515869585,-17.52093193857,6136.1626,4.247
249144644,236.68988013098,-26.37836810058,,
202957308,246.95348410425,-27.75753682471,3351.0696,0.2611
201197280,173.51665838984,-4.16595366269,6039.5312,4.1547
212334142,203.14461876184,-16.55425586889,6392.7563,4.0142
220269104,23.51232428756,1.97918418459,,
211357782,129.30539319288,10.95206678409,,
211354618,133.40483431678,10.89782816878,,
201185394,171.11433477077,-4.44847375604,4757.8276,2.6523
246886718,76.28828104469,16.62460533245,,
212301616,205.05269770411,-17.48398898523,6431.6255,3.9437
212380282,200.82608990024,-15.37520182584,4915.273,1.599
211375850,126.88107585724,11.25372866795,,
242146196,262.54927185376,-30.25811096992,,
249150896,233.91811660015,-26.30109835042,7924.3027,2.824
220187825,14.25212828231,-0.47214706184,6549.104,4.124
211363666,130.01910862657,11.0531195413,7406.885,4.0613
211414187,129.11727065941,11.85491447323,,
202060378,96.29147273421,16.10739753647,15575.942,3.8216
202063066,96.75238329246,14.77918611822,7881.897,4.2345
202063090,98.1939569819,16.66668892489,7303.73,3.9234
202090693,92.92509113043,17.3939635418,6068.296,3.9391
202127044,100.64791298133,15.12897794615,4952.7417,2.4383
202127147,99.05018555887,15.23949654497,,
202127275,103.23126000997,16.41586701794,4654.468,2.4556
210442091,61.63738055698,14.36932511354,6462.222,3.9992
211337697,129.10001005189,10.5903185848,,
212215841,130.94100185485,24.79905839141,6845.3335,3.6621
251398804,135.85532409146,24.71362774299,4887.9634,2.4897
246836459,76.59762459505,16.12447993992,,
245971900,355.12025897175,-10.2279071006,4948.752,2.7762
246843815,76.42550665033,16.19825116939,,
242220400,265.4231422266,-30.01310037761,,
202727506,250.39783233101,-28.58641298442,,
210386794,61.66854103529,13.15714253549,5107.533,2.7844
210436303,58.51580287897,14.25486549903,4690.0645,2.1505
248512341,156.14381581791,3.53184205814,5038.973,2.7999
220269206,19.7268455911,1.98149312761,,
246701104,72.31008469093,14.58682610975,3798.887,1.1793
240284832,262.00980061139,-29.88731685908,6141.248,4.3021
246836150,76.73928966608,16.12099880785,7152.3506,3.9542
211307894,127.76160336866,10.01034110267,,
211423401,129.94056054595,11.99119564793,6704.482,4.1409
202954842,247.31342358159,-27.76639991158,4913.9536,1.0965
220284165,20.98240302,2.29842063533,4730.595,2.1099
245967219,355.89969882956,-10.35586123347,,
211311380,126.61582118661,10.08037088201,6238.767,4.1932
235774713,260.14852856214,-29.39854107098,6158.8994,3.8981
211412245,126.85219746336,11.82524372404,,
228734658,186.71036427088,-9.636515425,4718.7393,2.4993
248534103,153.95862096321,4.12866796014,,
248414623,160.0589180929,0.1325180336,,
249151042,236.35958001182,-26.29956045974,5918.447,4.0659
211364731,128.33743512501,11.07165531821,4730.3174,1.1992
228745439,184.16876761141,-9.12625975287,4769.517,2.7156
246025842,357.12923785429,-8.82876841841,,
210470138,63.52957862463,14.89497802951,5739.054,2.9416
212219515,131.76819198826,24.92689513549,,
228736909,182.60332521297,-9.52756605687,,
202539362,242.3067762474,-29.30439950188,6786.7104,3.6636
245947645,351.72509777909,-10.93108891013,,
245944455,353.07892310362,-11.04027592875,,
246754774,77.19281317976,15.23414941359,,
213681774,289.91419047163,-28.60539328748,,
246901714,78.76133427675,16.76975437357,10658.267,3.9574
210386083,58.05858711516,13.14062916228,,
211534741,123.28359256203,13.62805806353,,
228768247,183.45302697847,-8.12382576209,4938.062,3.2779
205901703,337.016798941,-18.1358001449,,
249121916,233.13142013651,-26.65723224045,6459.8457,4.1472
211381707,127.79330853267,11.35049439951,,
212313505,201.02490545993,-17.1318012031,4663.914,1.6543
212187879,134.10452033541,23.94778173188,6410.8594,4.1545
233258382,257.54876178752,-30.57218804829,6416.007,3.7576
203015926,242.96084246657,-27.55154020827,5773.3403,4.3235
202750562,247.3194426927,-28.50144272611,3611.188,0.4017
249124752,231.37539070337,-26.62340247744,6262.0386,3.903
202637341,249.63019348956,-28.92567619584,,
211396074,127.34486175818,11.58141367652,4910.93,2.3123
212291038,204.60539302227,-17.80562444936,,
245933690,353.48318220076,-11.53290397629,,
212870912,203.04690916503,-3.12892878652,6957.1606,3.9225
213379292,288.28115868765,-29.6373918567,11370.073,3.7136
249136766,235.81855179053,-26.47666517697,,
202063120,98.90874583165,14.98495286637,,
202063160,96.6949755538,16.45885122798,12070.204,3.4997
202095165,99.11424365365,16.83530091943,6373.445,4.1217
211328173,129.77724798755,10.41090003735,,
201488786,162.55788961395,0.35429560869,,
246742424,75.36789928869,15.09126007699,6303.9604,3.9233
246847425,78.07567003259,16.23495710006,4790.321,2.6939
237663020,258.07283769156,-31.18050396145,,
246788829,74.67136537383,15.61974240802,,
228747710,184.74401722264,-9.02523609155,4369.132,0.8045
212158959,135.9603591042,23.23117142153,4750.2354,2.8426
251357613,141.21767192965,21.7131106448,,
212210492,129.90455853557,24.6205041237,5813.51,4.1871
246034227,355.75735052063,-8.61934329005,,
251397293,134.93586823224,24.62265063682,,
245992586,355.90217462663,-9.67402607029,6122.434,3.9461
213804654,290.40010563094,-28.22559732854,5444.7344,4.2935
205970257,341.33112348722,-15.72040306165,6453.1714,3.6215
211325312,130.74127825839,10.35732484704,,
201150552,173.22481313396,-5.28273611598,4599.6143,2.4245
211386388,128.12380882985,11.42520253722,5742.9624,4.0887
251404378,135.99785133237,25.0413832052,4841.856,2.6303
202582483,245.9388213972,-29.13463111095,,
245974508,352.71431539716,-10.15579188873,6756.176,3.6895
210324184,59.91694820549,11.47380033974,,
210324198,59.91695739777,11.47413441367,,
212152124,135.76005004562,23.07896937952,4518.5986,2.1143
245963775,352.56003766395,-10.45129156555,6336.7944,3.8563
251595464,203.43445937702,-1.42490559182,5216.6646,3.2254
212218628,129.78177263938,24.89459271172,4842.4355,2.3884
201088126,180.97130292036,-6.92870254806,,
201202322,170.76837462854,-4.04974661294,5632.667,4.3478
242088649,263.07379081146,-30.46128296843,7116.8296,4.0734
202589921,246.73936149265,-29.10620179785,,
202947197,243.44916637101,-27.79285364346,6565.8115,4.1013
248437142,156.30548917993,1.00073289927,,
246784167,72.2262505819,15.56948255208,6001.104,3.9096
249126470,237.49120199275,-26.60167573366,4536.5815,1.9245
249201701,234.41537456627,-25.65444574943,5823.4785,3.8642
202896463,246.93846394796,-27.97132229049,4610.477,1.2269
211301689,133.85898066945,9.87962778676,,
228723337,184.86755575455,-10.19090253144,4832.6094,2.5635
201238932,172.16196404946,-3.37736139515,8664.322,4.1217
212316561,205.87711301925,-17.04386572209,,
212316566,205.87743890502,-17.04378496369,,
237708453,258.13590610118,-31.04306360655,,
248454767,159.91169130288,1.63669455569,,
210393031,62.95913730074,13.30328649652,,
248527482,155.23614886819,3.95410468624,4892.801,2.6097
211349119,126.18777804435,10.79772892677,4722.549,2.589
213919915,293.07857445904,-27.88452893165,,
211530033,124.34135264898,13.56323949845,5903.8374,4.3526
211335924,129.06186565855,10.55708451029,,
228732100,185.70122641432,-9.76143101037,,
248424228,160.19878073464,0.51010639458,6643.231,4.0742
212290017,207.48520863628,-17.83878133493,,
210361187,54.77679536513,12.52255268814,,
249235464,231.20756802323,-25.21486393349,,
213517464,290.23828705334,-29.14719924969,4720.1304,2.3921
249273604,230.02319533988,-24.71184867596,,
212222367,133.71922382224,25.03750471,6143.6323,3.7929
246715531,75.7628964489,14.76567314645,6151.864,3.3578
211406619,126.21483677997,11.74192507168,6407.608,3.9389
248524322,155.2216852032,3.86493191345,5699.703,3.5817
211413734,127.27735425835,11.84783796097,4882.838,2.6974
248526431,153.71288585623,3.92317382787,5015.5557,3.3921
220168079,12.86754799818,-1.28441655217,5785.508,2.3644
248450613,159.51332433497,1.49524779955,5065.63,2.9264
249113570,231.29459416366,-26.76020313008,,
211307849,127.76251792689,10.00936802078,6518.3145,4.3435
212330307,204.92493394367,-16.65882094388,,
210399450,62.79465512671,13.45330962974,4933.45,3.3166
246033770,355.34954060014,-8.62989625493,5394.3022,4.4345
211331473,132.83499082491,10.47340737277,3586.3855,0.5293
228719238,185.66881053314,-10.39016499023,,
228700808,189.55117838573,-11.35149645975,5860.965,4.2885
248413508,161.58513652548,0.0846669842,4788.751,1.589
201188056,171.12753458272,-4.38406574311,5934.3237,4.3654
214008881,293.88690698441,-27.630216567,12705.549,3.8744
228712159,185.30187533637,-10.74910784732,,
228756786,183.73724452532,-8.62249169819,,
211378388,127.33285402504,11.29564135183,6319.6294,3.9931
202060168,96.29628554894,14.87320198603,14092.584,3.4411
202062464,93.6608050293,17.44211663944,9998.408,3.8611
202063201,93.35610346762,17.33847311311,,
202063217,95.65824076704,15.56553669205,8233.095,4.2354
202127274,101.90143663107,16.55564105054,,
205931960,334.23743442638,-16.98427287116,6811.79,3.9755
228757777,183.57093894482,-8.57720830896,6127.064,4.2361
251406164,135.8346007672,25.14195693089,5189.216,3.1375
213625761,289.30226531799,-28.78648942811,4724.561,1.5709
228753110,183.5869199613,-8.78579888057,4578.4395,2.4149
212202811,135.03193296843,24.37383576612,6802.0854,3.7981
245929348,348.40762796518,-11.74937441304,,
249145449,237.97653044939,-26.36834287965,5904.0806,4.1666
201188204,170.29525376998,-4.38034588072,6231.9346,3.9967
202814875,247.0447114926,-28.26479405986,4879.0356,2.223
211335101,133.90833982722,10.5414280216,,
242195866,262.51790497668,-30.09590317719,4576.429,1.7185
211358101,134.02544702757,10.95774795009,,
246798818,72.65163122281,15.72965059543,,
246708249,67.93609852571,14.67703733575,,
228719349,189.0353976293,-10.38414177048,10019.75,4.3124
210390800,59.32935171153,13.24985517188,8834.112,4.0564
211403386,129.22109344051,11.69301730501,5580.9106,2.9714
212346451,200.05939522571,-16.22436011042,,
203385347,238.06375353125,-26.3180799656,6055.4937,4.2818
228752310,182.44384992771,-8.82081009067,5611.5063,4.359
212365239,200.74993341425,-15.7439303653,4137.096,0.9716
246841922,76.54618365912,16.17882671405,4686.5,2.8067
213385540,285.88965498043,-29.61405298157,10525.206,3.742
