,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
24,210349838,3378.5652,4.667,2.0,70.85741220457567,0.1021597746148472,0.1225932622110121,0.0817262870186823,4.373747110366821,4.417192935943604,4.330301284790039,0.0011760707982495,0.0282256991579894,60.99813227757,12.21688723
25,248468751,3845.04,4.7182,3.0,79.66387057735119,0.1702701208802561,0.2043244497399428,0.1225942690944066,0.6572484970092773,0.7423043251037598,0.525820255279541,0.0015690927279089,0.0376582254698143,159.33617485959,2.12120201951
26,251594809,3715.57,4.4958,18.0,67.04863790420495,0.2066218321516418,1.3078295152736246,0.1021744285681052,0.7210890452067057,2.101993560791016,0.2680182456970215,0.0111859095642115,0.268461829541076,202.82006300722,-1.43894079638
27,251589349,3387.9058,4.0878,26.0,67.04871537243162,0.1587675841664559,0.3065260676885373,0.1021743498713476,1.8052518367767327,5.519723892211914,0.7628202438354492,0.0161574062577605,0.3877777501862535,205.48687758725,-1.55848514618
28,251583764,4099.904,4.6897,12.0,67.04868084516056,0.1924357618742457,0.4904560899012722,0.1021784313925309,1.1530737082163494,1.951289176940918,0.3858447074890136,0.0074572682668385,0.1789744384041246,204.0793647544,-1.67906794967
29,245998121,3820.846,4.7063,12.0,78.86653210000077,0.1294006677683986,0.2247476398188155,0.0817263006101711,0.9073356787363688,1.913046836853028,0.5248308181762695,0.0063398248494813,0.1521557963875513,355.83031052724,-9.53400837785
30,228728919,3537.5957,4.6599,3.0,68.05822882468055,0.2383722232189029,0.3064796900362125,0.1430218445166247,3.836441040039064,4.987287521362305,1.7431378364562988,0.0018366625485068,0.0440799011641643,183.74001737476,-9.91783003068
31,251380949,3716.9492,4.7132,1.0,79.5348237219514,0.1226125138200586,0.1226125138200586,0.1226125138200586,0.5951404571533203,0.5951404571533203,0.5951404571533203,0.0005238795375008,0.0125731089000201,136.87319243008,23.51637526537
32,212295535,3753.1538,4.3488,2.0,78.88735324873414,0.1634546533859975,0.2043167066076421,0.1225926001643529,40.64244031906128,62.43373155593872,18.85114908218384,0.0010563585910986,0.0253526061863673,204.16880050218,-17.66629190202
33,202067525,3793.1123,4.7348,6.0,36.26618451390095,0.30987964165494,0.6742437586362939,0.1021581516615697,4.3654342492421465,5.825316905975342,2.4437546730041504,0.0068934739992891,0.1654433759829402,102.79931811895,15.7630673569
34,202084610,4001.6108,4.7106,19.0,36.266229519715125,0.229049364970323,0.653812675307563,0.1021580535089015,0.8045428677609092,1.218557357788086,0.4924297332763672,0.0218293072412255,0.5239033737894142,95.38651415742,15.57310579209
35,211537249,4200.127,4.6621,7.0,125.61451116890385,0.1605358475239232,0.3269089033929049,0.1021583017864031,1.2953451701572962,5.811595916748047,0.4343271255493164,0.0023219185741564,0.0557260457797559,123.66716117729,13.66332619729
36,245934486,3702.27,4.8533,13.0,86.10045995451219,0.2750473755144272,1.2667933998964145,0.0817265667647006,1.194878724905161,3.968429565429688,0.4543304443359375,0.0062911007322473,0.1509864175739368,348.91315472095,-11.49243389009
37,205929676,4239.5273,4.5019,4.0,69.14105347042641,0.1583459187204425,0.1838896799963549,0.1021577172723482,0.5733668804168701,1.2284517288208008,0.3037691116333008,0.0024105312010895,0.0578527488261502,339.5185154496,-17.06476332925
38,201183294,4075.4885,4.6596,0.0,79.97017488221172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.30113942305,-4.49856390694
39,246050424,4086.9397,4.1318,0.0,78.8665766587801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.1569001118,-8.24599704471
40,211314440,3381.4133,4.7004,3.0,74.80082874472282,0.0953487491472818,0.102159010413743,0.0817285200973856,1.938474178314209,3.063297271728516,1.100170612335205,0.0016711044796922,0.0401065075126142,132.88395900122,10.14221485737
41,220167475,4193.135,4.6683,2.0,78.68249321111944,0.1328065732777759,0.1838867928963736,0.0817263536591781,5.473423004150391,8.041608333587646,2.9052376747131348,0.0010591089571823,0.0254186149723755,13.47422532608,-1.30398579853
42,220196985,4112.401,4.6274,7.0,78.68257728696335,0.1546983053205102,0.2860465823541744,0.0817277607129653,0.3911546298435756,0.5020976066589355,0.2869367599487304,0.00370687738917,0.0889650573400803,17.29658127517,-0.11749905166
43,251390627,4210.518,4.5467,6.0,79.51439937278337,0.1260182322427378,0.1839185700882808,0.0817419477898511,0.8318086465199789,1.1566400527954102,0.5693793296813965,0.0031440846182832,0.0754580308387981,138.34860965938,24.19136741891
44,220243722,4130.032,4.6447,2.0,78.6826183552621,0.2656195611598377,0.4086456308796187,0.1225934914400568,0.4449963569641113,0.4584789276123047,0.4315137863159179,0.001059107272677,0.0254185745442499,18.82082535567,1.43468240746
45,202135872,3464.6091,4.7606,21.0,36.26621477652952,0.1410758150762246,0.4086324567979318,0.1021581558088655,1.486788477216448,2.0897746086120605,0.8455395698547363,0.0241271388644142,0.5790513327459421,97.33967547457,15.33538708504
46,248443207,4047.1616,4.7559,31.0,79.66384288889822,0.2194768215678425,0.8581305877451086,0.081726883930969,0.9591833237678774,3.109407424926758,0.4496693611145019,0.0162139638238148,0.3891351317715567,157.50317506807,1.22841459223
47,248428938,3690.7031,4.7491,9.0,79.6639229595894,0.1634539473452605,0.3064757075844682,0.0817271806226926,0.4285507731967502,0.5026817321777344,0.3094315528869629,0.0047072750885017,0.1129746021240426,159.79792283472,0.69231294488
48,228716992,3515.0718,4.5456,4.0,69.12073054703069,0.1787783233685331,0.3064765158560476,0.0817283953001606,0.5696862936019897,0.6899714469909668,0.4646897315979004,0.0024112399470845,0.0578697587300288,189.37981431886,-10.50148572667
49,245925302,3453.326,4.6511,8.0,78.86644491959305,0.1455754339713166,0.2656101538159419,0.0817264487195643,5.396881699562073,13.88169527053833,2.598404884338379,0.0042265545717596,0.1014373097222306,352.41900402391,-11.94655146535
50,220208389,4024.05,4.6807,4.0,78.68267904384993,0.1328075683250063,0.1838844620797317,0.1021587296199868,1.868334412574768,2.4985909461975098,0.5950450897216797,0.0021182129115581,0.0508371098773949,20.57025306354,0.29848933392
51,205961974,3758.0464,4.7209,8.0,69.14108330790623,0.1174813051475212,0.1430207189187058,0.0817260231051477,1.2291863560676577,1.3868212699890137,1.1029839515686035,0.0048210603216744,0.1157054477201864,340.38734053092,-15.98094334324
52,206017207,3410.2268,4.4241,4.0,69.14113640627329,0.1430207632274687,0.1838837887989939,0.1021578100262559,2.8628766536712646,6.593680381774902,1.3379335403442385,0.0024105283096206,0.0578526794308962,341.71519327367,-14.32736212024
53,248418146,4149.7593,4.6792,2.0,79.66402416571509,0.091942766583088,0.102158353824052,0.0817271793421241,0.801926851272583,1.0293126106262207,0.5745410919189453,0.0010460598018496,0.0251054352443915,162.46910286275,0.28018710348
54,205911100,4207.676,4.6341,9.0,69.14087458192807,0.1611837723159826,0.3473445804702351,0.0817261246193084,3.099585904015435,12.932658195495604,0.3716588020324707,0.0054237092352027,0.1301690216448665,333.23124510883,-17.76124943668
55,205938176,4051.4832,4.6557,4.0,69.14098848186404,0.1328066212809062,0.1838868590202764,0.0817261323318234,1.1641204357147217,2.2079825401306152,0.7378101348876953,0.0024105334668506,0.0578528032044149,337.54756842597,-16.76744831962
56,201372271,3771.4639,4.5933,20.0,79.97009397612419,0.1276989864381903,0.3064779581254697,0.0817268254395457,0.8598035573959351,2.7239203453063965,0.3726720809936523,0.0104205621364173,0.2500934912740153,168.29339489849,-1.38000049093
57,245964562,4201.898,4.6683,32.0,78.86640299168357,0.2668901589504457,3.0443467951990897,0.0817261675401823,2.274572104215622,6.187748908996582,0.799405574798584,0.0169062272749263,0.4057494545982322,351.07326242547,-10.42960310936
58,251378560,3536.023,4.6721,12.0,79.53482399343193,0.156671075759732,0.265659643948311,0.0817412823525955,0.5890935659408569,0.8737683296203613,0.3256559371948242,0.0062865544285518,0.1508773062852439,136.69632161898,23.34728087242
59,201248254,3658.7505,4.3971,0.0,79.970157343545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.17076502234,-3.23454739695
60,228716608,4170.588,4.5266,5.0,69.12070481132832,0.1185039168689399,0.1634542115352815,0.0817266108861076,0.7165169715881348,1.311492919921875,0.3260254859924316,0.0030140510560764,0.072337225345835,185.07806725526,-10.52017363487
61,201149639,4101.4097,4.5385,2.0,79.97023656207602,0.1021604469715384,0.1021606267167953,0.1021602672262815,0.3953635692596435,0.4419445991516113,0.3487825393676758,0.0010420543556682,0.0250093045360385,173.2612350936,-5.30351032172
62,211382837,4121.6245,4.625,2.0,74.80072334298893,0.1123744177020853,0.143022008218395,0.0817268271857756,0.8116781711578369,1.00022554397583,0.6231307983398438,0.0011140712229642,0.0267377093511417,126.8929478754,11.36892962892
63,205908577,4189.722,4.6521,0.0,69.14103127113049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.79586987016,-17.86384497443
64,211324854,4201.7134,4.5256,12.0,125.61470196123264,0.1651580715012338,0.5108021015767008,0.0817266211306559,0.9033064047495524,2.837884426116944,0.3549337387084961,0.0039804257956549,0.095530219095719,126.40530749868,10.34865851666
65,211376293,3818.0864,4.487,13.0,74.80077705923031,0.2373243002025097,1.1442021695911535,0.1021582243120065,0.6911167731651893,1.0000348091125488,0.4897117614746094,0.0072414577489984,0.1737949859759621,131.17635055532,11.26138979195
66,210420401,3540.1875,4.7663,10.0,70.85757933250716,0.3677691669559862,2.860424724611221,0.0817263454591739,5.462038516998291,15.044987201690674,0.530242919921875,0.0058803401215755,0.141128162917814,65.28269486967,13.92465020658
67,212298996,3719.2883,4.4913,2.0,78.88729354164388,0.1430251567944651,0.2043223989676335,0.0817279146212968,0.6292402744293213,0.8335351943969727,0.4249453544616699,0.0010563593906202,0.0253526253748864,200.45177518134,-17.56118702619
68,245916005,3486.113,4.7658,9.0,77.88574013519974,0.2565320274532294,0.7968393738483428,0.0817267605889355,1.4577428499857583,2.221691608428955,0.798499584197998,0.0048147452839126,0.1155538868139038,353.07850903877,-12.49913999986
69,228744917,4199.864,4.5868,9.0,68.79377254746214,0.1793466601318666,0.2860465798003133,0.1225914399692555,3.38088141547309,17.789018154144287,0.9538531303405762,0.0054510748010116,0.1308257952242803,182.36692712634,-9.15189852701
70,211519237,3313.464,4.9273,47.0,125.61450494320889,0.1921452000120127,0.7355392527533695,0.0817265706791658,7.769051764873748,53.39679718017578,1.2773394584655762,0.015590025484865,0.3741606116367612,123.15391792715,13.40986973702
71,211307660,4057.239,4.6733,94.0,74.80075675535045,0.2780023829273364,1.4302174027761794,0.0817265501682413,160.30513935900748,431.9900512695313,2.4097204208374023,0.0523613240903008,1.2566717781672208,127.76374131588,10.00544336518
72,220232200,3614.9526,4.6136,0.0,78.68271024757996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.49267469452,1.13131215159
73,249101572,3488.642,4.8554,1.0,87.97957705250883,0.1225917601113906,0.1225917601113906,0.1225917601113906,2.25679874420166,2.25679874420166,2.25679874420166,0.0004735947598588,0.0113662742366125,233.50605228452,-26.90675422497
74,211426339,4060.9692,4.6986,11.0,74.80074029445677,0.1393076343010761,0.1838852709988714,0.1225907459011068,0.3437616608359597,0.4286527633666992,0.2125859260559082,0.0061273903377036,0.1470573681048872,129.56156458457,12.03600122068
75,205912386,3473.4,4.9225,13.0,69.140991054177,0.2074641384494428,0.5516707483839127,0.0817264708894072,1.2958389062147877,3.339362144470215,0.4262208938598633,0.0078342334758006,0.1880216034192156,337.55299273492,-17.70962740185
76,202085297,4089.6013,4.6233,0.0,36.266197222263145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88965287591,16.33136660944
77,202135853,3466.7173,4.0021,7.0,36.266212801892834,0.0992397719237487,0.1225906929321354,0.0817266897574882,22.284129687717986,150.5723476409912,0.643765926361084,0.0080423800593659,0.1930171214247838,97.72023332944,15.22629423071
78,211357190,3773.6135,4.627,0.0,74.8008344772461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.92689621385,10.94261428062
79,228759869,3753.2034,4.7846,3.0,69.1206766544201,0.1089695680857403,0.1430227382006705,0.0817273510547238,1.3594627380371094,3.263247013092041,0.3609180450439453,0.0018084313703258,0.0434023528878193,181.96035707749,-8.48811988156
80,211408841,3704.3335,4.6839,15.0,79.53478419464227,0.1335118724052639,0.1839197439039708,0.0817412595424684,1.9970377286275227,4.693639278411865,0.7387876510620117,0.0078581969678884,0.1885967272293227,131.33722897829,11.77568448992
81,211333549,3558.5913,4.4073,10.0,125.6146992134527,0.1082894040671817,0.1430254170336411,0.0817271161213284,1.612250804901123,8.419251441955566,0.3417491912841797,0.0033170215689378,0.0796085176545091,126.50256231003,10.51261900088
82,248429400,4105.465,4.6389,25.0,79.66394120478071,0.2010481363942381,0.5720876717969077,0.1021583397960057,2.1070261001586914,4.5204758644104,1.275038719177246,0.0130757611400244,0.3138182673605875,160.39659940584,0.71030858827
83,220202259,3640.68,4.4548,6.0,78.68256924266461,0.1123741842517726,0.1225907109765103,0.1021575457925791,0.6393074989318848,1.1305570602416992,0.3919720649719238,0.0031773238012726,0.0762557712305431,17.03574804546,0.07798961433
84,246915239,3470.72,4.8582,5.0,80.54212756322522,0.2370084898037021,0.5107897422203678,0.122589391292422,1.0622549057006836,1.717531681060791,0.6409525871276855,0.0025866380692488,0.0620793136619717,76.37898033994,16.90071007225
85,251620682,3686.2563,4.6276,41.0,67.0281291795618,0.1694654500848051,0.5517630134490901,0.0817426672074361,1.4680955468154535,3.2090306282043457,0.507962703704834,0.0254868120928286,0.6116834902278864,201.0396812689,-0.79334130986
86,220232535,3924.1294,4.582,4.0,78.68264223460574,0.1225900021090637,0.1634550802264129,0.0817260278709,6.658345460891724,14.724814891815186,0.9855389595031738,0.0021182139024986,0.0508371336599667,19.55228672357,1.14322369599
87,201283422,3683.0645,4.8142,2.0,79.9701396872988,0.1021597404505882,0.1021610630414215,0.1021584178597549,0.5622148513793945,0.5993366241455078,0.5250930786132812,0.0010420556179992,0.0250093348319816,170.61499725138,-2.70167393799
88,210384192,4087.752,4.4975,0.0,70.8572094983756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.91582500546,13.09533102852
89,211402150,3742.6501,4.6363,1.0,74.80076459417614,0.0817286332530784,0.0817286332530784,0.0817286332530784,0.4195451736450195,0.4195451736450195,0.4195451736450195,0.0005570353042876,0.0133688473029038,130.8419590069,11.67348073762
90,220153480,3428.0586,4.8747,2.0,78.68258955015335,0.1123738971218699,0.143021758805844,0.0817260354378959,13.303130865097046,25.30044317245484,1.3058185577392578,0.0010591076604083,0.0254185838498003,17.3696322916,-1.76798966953
91,248431552,3882.6907,4.6601,19.0,79.66385667503346,0.1849620797779368,0.9194257332201232,0.0817270886473124,2.6346903098256966,9.742391109466553,0.9880542755126952,0.0099375890109871,0.2385021362636912,157.56779125778,0.79158718719
92,245992995,4147.195,4.6801,5.0,78.8664768339222,0.1225921010729507,0.1430255123850656,0.1021587050490779,0.9470295906066896,1.4380216598510742,0.6234884262084961,0.0026415955383938,0.0633982929214531,354.03775203323,-9.66352823037
93,210329711,3437.8435,4.9709,0.0,70.85732311158063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.36197819647,11.64362683101
94,202587982,3577.7273,4.2586,2.0,59.84470950276591,0.1225929768843343,0.1225931608205428,0.1225927929481258,1.5215158462524414,1.7981171607971191,1.2449145317077637,0.0013924929041468,0.0334198296995253,245.3585002429,-29.11339048888
95,212221986,3774.7449,4.4732,121.0,79.53472228578903,0.1484518331882167,0.7765252194585628,0.0817394193654763,4.115457574198069,17.236793041229248,1.6192078590393066,0.0633895048825422,1.5213481171810144,133.87584845382,25.02055355128
96,202081526,3973.8215,4.7257,5.0,36.266210615962336,0.1225900761870434,0.163453488414234,0.102158218898694,2.0053911209106445,2.2143125534057617,1.7130494117736816,0.0057445575315121,0.1378693807562922,98.42190016336,14.8903200114
97,205980065,4131.089,4.6936,0.0,69.14109447946976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.67991760206,-15.41934965442
98,245958685,4205.8975,4.6752,0.0,78.8664920906158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.43670757726,-10.59313720458
99,211374549,3404.215,4.8694,7.0,125.61476850102918,0.1342656820550993,0.2860430895452737,0.0817265768928336,0.9584648268563408,1.3159394264221191,0.7088065147399902,0.0023219138175164,0.0557259316203942,128.93591759791,11.23167008979
100,251556906,3898.9497,4.3978,2.0,67.04868232584704,0.1123956086375983,0.1226134622556855,0.1021777550195111,0.2780497074127197,0.3080487251281738,0.2480506896972656,0.0012428780170256,0.0298290724086162,203.64492397626,-2.2293671352
101,210361757,3486.739,4.815,2.0,70.85728878826922,0.1021594912053842,0.102160706934228,0.1021582754765404,0.8820056915283203,0.8994936943054199,0.8645176887512207,0.0011760728466812,0.0282257483203493,57.519115537,12.53763497369
102,251376454,4131.298,4.6875,5.0,79.5348561252249,0.1634825994522543,0.2247894938627723,0.1226099041377892,0.6926989555358887,1.1216998100280762,0.5397796630859375,0.0026193966203361,0.0628655188880667,138.29066389083,23.18805240162
103,211378687,3686.0964,4.1987,2.0,74.80073701829679,0.1328068090515444,0.1838870045394287,0.08172661356366,2.429473400115967,2.681207656860352,2.177739143371582,0.0011140710192862,0.0267377044628689,128.23400321845,11.30063995261
104,220186649,3780.9604,4.6945,6.0,78.6825913466746,0.1770760664633902,0.3269090035100817,0.0817263990611536,2.8770585854848227,8.110439777374268,0.9193897247314452,0.0031773229086787,0.0762557498082907,17.72318069981,-0.51766294617
105,201260636,3625.2432,4.8227,1.0,79.97014557605144,0.1225902319274609,0.1225902319274609,0.1225902319274609,0.6936073303222656,0.6936073303222656,0.6936073303222656,0.0005210277706327,0.012504666495186,170.52501428598,-3.04811496613
106,202813658,3717.9778,4.2413,7.0,59.84480568798608,0.1605381081753876,0.2860498349982663,0.081728269571613,0.988708223615374,2.2794485092163086,0.5276203155517578,0.0048737173312473,0.1169692159499359,250.08696348482,-28.26933800772
107,201140975,3653.0447,4.7019,12.0,79.97031599644106,0.1379152701186588,0.3473507228918606,0.0817268221726408,1.061093807220459,1.729440689086914,0.5480647087097168,0.0062523199235857,0.150055678166059,176.77593441818,-5.51487930261
108,228743446,3881.4248,4.6947,9.0,69.12068314690259,0.1634549500571059,0.3064799206549651,0.1021582565081189,1.4289697011311848,2.7997851371765137,0.778663158416748,0.0054252936013813,0.1302070464331529,183.67825834696,-9.22224971674
109,211395279,3601.9219,4.3453,3.0,74.80074278062239,0.381398885086431,0.8990140234891442,0.1225901433645049,4.136812686920166,10.881900787353516,0.3832459449768066,0.0016711064001944,0.0401065536046678,129.14460430925,11.56870318081
110,210372126,3512.9478,4.4288,0.0,70.85743779045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77392949933,12.80306380934
111,212206519,4166.6997,4.6516,1.0,79.53462002505694,0.1021761513984529,0.1021761513984529,0.1021761513984529,0.467073917388916,0.467073917388916,0.467073917388916,0.0005238808792138,0.0125731411011325,129.88424825203,24.49022034585
112,251391693,3985.2014,4.7714,2.0,79.53480749598384,0.0919585335213923,0.1021771625819383,0.0817399044608464,0.6307780742645264,0.7534503936767578,0.5081057548522949,0.0010477592887559,0.0251462229301427,136.92174095122,24.264196628
113,228727977,3623.8145,4.2929,9.0,69.12069584036362,0.1952377899255629,0.5720886977433111,0.1021595928323222,2.6796446906195746,4.407215118408203,1.0310888290405271,0.0054252926050697,0.1302070225216739,182.77585950912,-9.96337947002
114,220259414,3559.9414,4.7037,17.0,78.68265153537504,0.1694617932842126,0.6538091703914688,0.0817260069743497,0.8344460936153636,1.8604040145874023,0.4786610603332519,0.0090024080214794,0.216057792515507,19.84971759095,1.76396232954
115,201174640,3529.5938,4.505,8.0,79.9701841986971,0.1736698252580026,0.28604405009537,0.0817272463900735,1.692374050617218,2.521991729736328,0.9819865226745604,0.0041682201519646,0.1000372836471513,170.68466285711,-4.70594219028
116,220215323,3410.5544,4.8016,5.0,78.68267685524188,0.1552814516981016,0.2860454078399925,0.1021578832733212,5.854220390319824,13.911426067352297,3.33787202835083,0.0026477662130969,0.0635463891143263,20.53015587182,0.54308063182
117,202084234,3950.1787,4.644,3.0,36.26619273480173,0.1498319907841505,0.1838847949766204,0.1225898814445827,2.2041002909342446,2.5371909141540527,1.745772361755371,0.0034467362183306,0.0827216692399349,100.69621393163,15.60824960994
118,211375321,3435.4495,4.8892,5.0,74.80077437224827,0.277875460582436,0.9603124737623148,0.0817265839941683,1.5478062629699707,4.246854782104492,0.5486726760864258,0.0027851761573557,0.0668442277765381,130.9899604447,11.24533618287
119,228723628,3530.7817,4.6522,2.0,68.79379288486962,0.1123744511423865,0.1225905096944188,0.1021583925903542,0.7115542888641357,0.7726907730102539,0.6504178047180176,0.0012113495976707,0.0290723903440985,186.96966474512,-10.17709568957
120,248467000,3999.8823,4.7143,3.0,79.6637845824007,0.0953482408319056,0.1021590955060673,0.0817271633859491,1.123857498168945,2.107667922973633,0.5063056945800781,0.001569094421703,0.0376582661208736,156.0153956336,2.05682548817
121,206014402,3639.291,4.0328,9.0,69.14115431019309,0.1339411744201142,0.2043198433020734,0.0817263004864798,0.8553889062669542,1.3143301010131836,0.5751967430114746,0.0054236872921966,0.1301684950127189,342.18024006345,-14.4101949102
122,246706378,3745.1782,4.7658,7.0,80.54207124021195,0.1138338385530265,0.143022173710051,0.0817270837651449,1.2407796723502025,2.183091640472412,0.8966565132141113,0.0036212958293161,0.0869110999035884,73.86191529138,14.65331681663
123,211480727,4236.1,4.623,7.0,74.80069493206247,0.1546978895535825,0.2451817306864541,0.1021583869805908,1.215430668422154,4.129087924957275,0.4540801048278808,0.0038992507613942,0.0935820182734629,126.25872455286,12.86053362519
124,246708072,3403.5369,4.8237,1.0,80.5421131784824,0.0817265915611642,0.0817265915611642,0.0817265915611642,1.197350025177002,1.197350025177002,1.197350025177002,0.0005173277062439,0.0124158649498553,75.22150765462,14.6747186912
125,213462890,3741.7915,4.2955,2.0,81.3388935759649,0.0817263758835906,0.0817264520010212,0.08172629976616,2.3524343967437744,2.9370546340942383,1.7678141593933103,0.0010245201240106,0.0245884829762546,289.09792055971,-29.33689340232
