EPIC_ID,TIC_ID,RA,DEC,(BP-RP)_0,Amag,Dist,Plx,Gmag,AG,BP-RP,E(BP-RP),Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
211319035,TIC 443969767,130.942306,10.235004,1.37668,6.770334352675286,579.2735909169902,1.7263,15.720853,0.1361,1.44878,0.0721,4373.4,4.4679,2,48.83406226599777,0.18750557757869046,0.2291754309933367,0.14583572416404422,35.18062233924866,47.745656967163086,22.61558771133423
211356726,TIC 366355306,125.994116,10.935058,2.284477,8.893994046207778,218.1881654739047,4.5832,16.12305,0.5349,2.623577,0.3391,3467.6,4.5507,46,150.5351374303766,0.06109582645521898,0.277803796662738,0.009260036058094556,2023.2103412565978,81634.9609375,18.791115283966064
220198729,TIC 398569920,15.266257,-0.049561,1.846517,7.970819904989025,287.5959851600472,3.4771,15.264734,0.0,1.846517,0.0,nan,nan,43,177.1387912915668,0.11854209251947226,0.7152885294290172,0.009259306933017797,12437.164706378542,564371.1098537642,-132795.4393438777
245925891,TIC 402319963,353.654305,-11.917962,1.5753240000000002,6.793934113584571,549.9340079190497,1.8184,15.837587,0.3421,1.759824,0.1845,4135.6,4.6868,2,109.41757214785343,0.10416645789518952,0.10416645789518952,0.10416645789518952,-7175.891383242484,-1609.8821941041977,-12741.900572380771
212274780,TIC 286961231,206.767303,-18.329075,1.7050829999999997,7.912250730877888,277.9553603691247,3.5977,15.709326,0.5772,2.024583,0.3195,4000.3,4.6916,12,25.3266873063435,0.0758115700784856,0.3333428549826749,0.027777938020790316,10.177773237228394,11.760163307189941,8.000051975250244
245993165,TIC 9031744,355.771596,-9.659291,1.226913,6.016978501913114,696.5243435258062,1.4357,15.54476,0.3131,1.394313,0.1674,4538.9,4.2953,2,109.41796455218082,0.08333298307843506,0.08333298424258828,0.08333298191428185,12510.261741852515,20059.82078977658,4960.70269392845
228709297,TIC 111058384,189.381015,-10.894386,1.498207,7.173373256343954,449.3978069387021,2.2252,15.823228,0.3867,1.704507,0.2063,4245.0,4.4927,0,25.041428823139313,0.0,0,0,0.0,0,0
228711197,TIC 98676221,186.339632,-10.798542,2.3198,9.664246613988585,166.93933424593504,5.9902,16.28454,0.5075,2.6431,0.3233,3456.9,4.8228,0,24.99964381859263,0.0,0,0,0.0,0,0
228738348,TIC 98628255,185.369004,-9.459196,1.602606,7.747206751347447,291.6217083199673,3.4291,15.600006,0.5287,1.891106,0.2885,4130.7,4.668,4,50.07641170033207,0.6632067205225098,1.3611269330313007,0.08333176970927525,428.57333421707153,921.4759826660156,73.13652038574219
211358479,TIC 396847600,134.129464,10.963373,2.373205,9.949756436630462,131.832203970786,7.5854,16.091164,0.5413,2.720605,0.3474,3416.2,4.8721,6,74.29180455995856,0.035497202776923586,0.09491656294721906,0.009260154718504054,256.62113825480145,747.5591659545898,20.62770128250122
220168861,TIC 248384847,18.847689,-1.258214,1.445958,7.145840201945402,396.5421524308034,2.5218,15.667287,0.53,1.727358,0.2814,4387.7,4.5947,0,47.54206973278997,0.0,0,0,0.0,0,0
245959180,TIC 49735501,352.689266,-10.580068,1.367289,6.659659320327009,559.0027391134216,1.7889,15.504529,0.1078,1.423889,0.0566,4448.2,4.5937,0,54.708775391719655,0.0,0,0,0.0,0,0
211306758,TIC 366569070,127.696661,9.986704,2.502506,9.908527766424942,232.58518432375857,4.2995,16.741438,0.0,2.502506,0.0,nan,nan,1,48.833933786667785,0.2916763430564515,0.2916763430564515,0.2916763430564515,11.21739149093628,11.21739149093628,11.21739149093628
245911362,TIC 328009837,352.421205,-12.799264,1.099174,6.158151757921704,813.5372600065082,1.2292,15.715439,0.0054,1.102074,0.0029,4825.6,4.4985,0,54.70872221273112,0.0,0,0,0.0,0,0
201181471,TIC 173163027,173.135307,-4.54084,1.587008,7.679488080634517,314.3764343424817,3.1809,15.620738,0.454,1.832508,0.2455,4212.1,4.658,6,100.14341639304848,0.09838211990844077,0.14583502101731938,0.04166723441949216,532.1315964063009,1370.216941833496,14.779818058013916
