EPIC_ID,TIC_ID,RA,DEC,(BP-RP)_0,Amag,Dist,Plx,Gmag,AG,BP-RP,E(BP-RP),Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
228720648,TIC 203248702,184.614225,-10.320698,1.666937,7.701034449376765,249.8500899460324,4.0024,15.239132,0.5497,1.970037,0.3031,4128.4,4.6755,16,76.59749538591518,0.07884961458923101,0.3402888264872672,0.013889267547710915,1986.7165014147758,25205.145263671875,11.086642742156982
246792143,TIC 411696706,78.281289,15.656034,2.075385,8.506904591741035,223.84885725158367,4.4673,15.256679,0.0,2.075385,0.0,nan,nan,13,74.88764371642856,0.05217614188862941,0.21066175441910673,0.009259834695058089,8460.73538706853,50686.56005859375,12.967705726623535
246032593,TIC 9698910,357.763964,-8.656126,1.605877,6.932474568129479,340.79678287836964,2.9343,15.223552,0.6286,1.948677,0.3428,4197.1,4.5118,27,159.47134261715587,0.07021734936030818,0.19444969603318896,0.009259009092147608,765.6846723158078,33551.76925304283,-17926.62293905562
201221146,TIC 38131449,170.166294,-3.644107,1.944209,8.778880391618959,202.0651053769525,4.9489,15.709537,0.4032,2.177009,0.2328,3703.8,4.719,9,75.5876799088328,0.09388063501496112,0.3333355260861026,0.011575192191685346,523.2241736518013,1940.5508041381836,12.21609115600586
228720758,TIC 98629226,185.494207,-10.315916,1.214682,6.182483588370021,600.8893161879582,1.6642,15.197456,0.121,1.277782,0.0631,4748.4,4.6238,0,24.99960319441766,0.0,0,0,0.0,0,0
228753880,TIC 98591755,185.104663,-8.752536,2.618953,9.71290969341045,200.4088340214037,4.9898,16.222494,0.0,2.618953,0.0,nan,nan,2,24.999560825110166,0.29166381550578535,0.31249364797554335,0.27083398303602735,1162.4917030334473,1407.7375411987305,917.2458648681641
245935129,TIC 4611162,349.122351,-11.463054,1.471961,7.257021659421328,386.08547932512255,2.5901,15.428739,0.2383,1.598661,0.1267,4277.8,4.6553,0,54.70860955201147,0.0,0,0,0.0,0,0
212872021,TIC 130691569,202.77626,-3.088294,1.475931,7.191879681090514,336.65499596014,2.9704,15.238305,0.4105,1.694831,0.2189,4347.7,4.6647,5,26.229359551826292,0.18055696472665658,0.5138890746607103,0.04166668246898553,14401.037302017212,70632.1533203125,33.51767063140869
228727439,TIC 98668438,185.999332,-9.988162,1.331422,6.738771518806475,482.0671037408408,2.0744,15.290609,0.1363,1.403122,0.0717,4481.7,4.616,1,24.999616586606862,0.1458311768878957,0.1458311768878957,0.1458311768878957,135.79332828521729,135.79332828521729,135.79332828521729
245942552,TIC 49735603,352.659774,-11.111868,1.379522,6.9536318921786044,384.8818412747287,2.5982,15.091169,0.2109,1.490322,0.1108,4446.6,4.601,2,109.41749418560244,0.12500166753306985,0.12500166753306985,0.12500166753306985,78403.97200577582,152054.21595454405,4753.728057007606
220173693,TIC 248349465,17.254866,-1.043417,1.719637,7.867717547934999,240.70864625457347,4.1544,15.208076,0.4329,1.959637,0.24,3996.2,4.6836,28,177.79194857953394,0.05936022828734622,0.29167777318161825,0.009259327978270449,71.86914649992119,1033.9093208312988,-1122.7341449718303
246832524,TIC 411691321,78.047737,16.08345,1.93204,8.124857432473604,215.77300679684973,4.6345,15.376943,0.5821,2.27434,0.3423,3820.4,4.6744,17,74.88763495742114,0.04425692307883283,0.19445960874054435,0.009259665891931945,13300.90534546796,208332.71484375,21.52918577194214
246882453,TIC 293832094,77.452447,16.582454,2.0884,8.65238310286241,209.0825457890776,4.7828,15.253972,0.0,2.0884,0.0,nan,nan,8,50.64284718657473,0.03703985217237005,0.11806482447491362,0.01157477608148838,14519.470123946667,46282.684326171875,30.96625804901123
205918058,TIC 188543909,338.741556,-17.497591,1.533179,7.015416478789247,377.3869726017058,2.6498,15.255551,0.3562,1.724879,0.1917,4215.0,4.6298,0,109.41483988940695,0.0,0,0,0.0,0,0
245916692,TIC 311086012,352.216146,-12.45542,1.210475,6.5084154864856405,520.7248489897938,1.9204,15.168157,0.0767,1.250875,0.0404,4683.3,4.5946,3,109.41736282053625,0.11805815626189542,0.1458365130238235,0.08333523257465458,-433015.31451255764,10334.148267079532,-1309384.0290968516
