EPIC_ID,TIC_ID,RA,DEC,(BP-RP)_0,Amag,Dist,Plx,Gmag,AG,BP-RP,E(BP-RP),Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
228725316,TIC176869838,182.850983,-10.09234,1.219509,6.168122097993203,52.760703827789065,18.9535,9.780075,0.0004,1.219709,0.0002,4726.7,4.5471,9,151.85331679591445,0.7929943884604048,2.2710330958821032,0.018518192941428424,328.95040379630194,1652.8215408325195,4.553830623626709
246667743,TIC59091321,74.66624,14.157197,1.1590589999999998,6.054850434609028,83.05647840531563,12.04,10.657918,0.0062,1.162359,0.0033,4818.5,4.5463,10,331.11563917384956,0.1511610608229148,0.5138903372999266,0.00925982315584406,78.08146953582764,678.4608364105225,0.4088759422302246
248425691,TIC374239268,158.965356,0.567954,1.190327,6.166524732382516,125.4437572914184,7.9717,11.65877,0.0,1.190327,0.0,nan,nan,17,225.74131516309285,0.17647397841464602,1.1875002305152975,0.02778027264002958,17.19848127926097,87.06636428833008,0.3784775733947754
211437138,TIC20423364,127.27298,12.203149,1.249213,6.391941216043049,84.19776370739594,11.8768,11.018444,0.0,1.249213,0.0,nan,nan,11,323.4258162985218,0.15489206357572335,0.7431054939288515,0.009260141736831429,33.723512562838465,162.2182846069336,0.34650564193725586
213086465,TIC468088204,286.571808,-30.829254,1.082298,6.188178943372694,92.53090532237768,10.8072,11.107313,0.0877,1.128798,0.0465,4921.3,4.5805,27,154.0171299550093,0.1490917517453875,1.7500376547948235,0.009258981875973404,236.18903910672222,2229.303550720215,0.4219651222229004
249166696,TIC23201371,236.042713,-26.100898,1.1382450000000002,6.096625012181832,93.33320888905482,10.7143,11.044706,0.0979,1.189445,0.0512,4874.8,4.5918,1,53.02158208634637,0.16667164013369984,0.16667164013369984,0.16667164013369984,0.8394956588745117,0.8394956588745117,0.8394956588745117
212334111,TIC297148017,202.416412,-16.555109,1.323231,6.163757589324069,94.91448205167144,10.5358,11.05712,0.0067,1.326831,0.0036,4409.3,4.464,2,75.40360683811969,0.3854264876763409,0.4791829745608993,0.2916700007917825,12.202835083007812,21.90079689025879,2.504873275756836
248526013,TIC277697911,153.420507,3.911723,1.610111,7.489566365509196,51.62462701206984,19.3706,11.143151,0.0893,1.658211,0.0481,4142.8,4.6307,20,225.18025338713346,0.09120672023266252,1.020839712432462,0.009260131718292541,66.15847587585449,1245.646572113037,0.3162264823913574
211310148,TIC396733455,130.373596,10.054744,1.241236,6.402842558242966,86.34609240758809,11.5813,11.138556,0.0545,1.269936,0.0287,4629.0,4.5476,20,372.6258835608537,0.2390191752789974,1.0625912845093808,0.009259196331640851,12.2066068649292,157.5232982635498,0.2701878547668457
248891757,TIC286814957,164.840272,12.996992,1.361807,6.576509853658283,80.56978955170969,12.4116,11.159371,0.052,1.389107,0.0273,4422.6,4.448,11,230.07370015330798,0.13005344378250977,0.47226096221947955,0.027777184925071197,1575.5631143396552,17250.29754638672,0.3906369209289551
248435513,TIC374356024,161.037749,0.938527,1.43435,6.673081430533518,106.17965597791463,9.418,11.803288,0.0,1.43435,0.0,nan,nan,13,151.96543282329276,0.3691462131889169,1.7779566679605523,0.03472512956432183,311.09867829542895,3151.240921020508,0.45158863067626953
246848915,TIC293944959,77.899087,16.250737,1.0620349999999998,6.232918736709385,95.82399049426014,10.4358,11.24549,0.1052,1.117935,0.0559,4980.2,4.6469,6,149.3626169564418,0.20370888756216723,0.6180608256922824,0.03472454835082317,4.867811997731526,21.717309951782227,0.5446672439575195
210429153,TIC243014897,60.888594,14.109276,1.127035,6.014086183125222,112.7993412518471,8.8653,11.276219,0.0006,1.127335,0.0003,4972.9,4.5468,26,380.38452773715926,0.23388699408733024,4.500000622927928,0.009259649694740801,50.064886991794296,537.2081756591797,0.5796313285827637
251572514,TIC66768052,200.296131,-1.90907,1.269074,6.5548060261143775,83.40214009891494,11.9901,11.219892,0.0592,1.300274,0.0312,4570.5,4.5522,10,155.89443333096915,0.6875043369640934,3.347203500262367,0.034725248531231045,479.6732831001282,1145.9200859069824,0.8087515830993652
211383172,TIC443996192,131.147149,11.375058,1.270219,6.648059350951128,83.4125752798492,11.9886,11.314117,0.0599,1.301619,0.0314,4683.8,4.6491,13,323.1006358217917,0.176469832516047,0.47916311402150313,0.011575117290703929,44.62249187322763,473.0576992034912,0.4844784736633301
245998776,TIC8938814,354.262574,-9.517141,1.106274,6.284998187090208,97.2715334857254,10.2805,11.282927,0.058,1.136974,0.0307,4878.9,4.6105,12,312.3830941656586,0.516405304630022,2.4653335352359136,0.011573696811865375,103.66976261138916,547.3148345947266,1.9133448600769043
212344856,TIC297143139,201.771332,-16.267944,1.599736,7.404663788644857,62.06592642705082,16.1119,11.36893,0.0,1.599736,0.0,nan,nan,4,123.86221895899303,0.2552129324061525,0.2916761303729345,0.1666685634759233,1.9680440425872803,3.51792573928833,0.7106304168701172
237858379,TIC152209816,259.113407,-30.596915,1.170034,6.3443922416647,117.35023176670776,8.5215,11.774912,0.0831,1.213734,0.0437,4777.9,4.6003,5,55.12540093822736,0.07916725057034454,0.20833918106768579,0.02777735768131606,405.0843620300293,2003.8335800170898,3.434741497039795
246816283,TIC245869607,68.896901,15.912934,1.47917,6.045704320313924,209.6567918317714,4.7697,12.653249,0.0,1.47917,0.0,nan,nan,21,202.40505388912447,0.06867501566447183,0.5902742431262595,0.009259770255084732,87.71822111947196,659.0559005737305,1.3583660125732422
213743957,TIC168035328,289.687836,-28.410261,1.002502,6.0320629083472,88.59985646823252,11.2867,11.189428,0.4202,1.226902,0.2244,5120.9,4.6269,0,102.0344892191008,0.0,0,0,0.0,0,0
201219682,TIC38064388,169.325147,-3.66713,1.100719,6.231130021741135,104.11569335845994,9.6047,11.420411,0.1017,1.154419,0.0537,4906.0,4.6261,10,249.40029009587397,0.17501181469697258,0.5625547694548914,0.02777793855420896,62.744174003601074,348.24466705322266,1.0934233665466309
237692853,TIC46762981,258.201868,-31.090108,1.223094,6.447612747974336,99.61548423086884,10.0386,11.509047,0.0698,1.259794,0.0367,4675.6,4.5773,1,133.33604122163638,0.055554645470692776,0.055554645470692776,0.055554645470692776,5.214512348175049,5.214512348175049,5.214512348175049
212209171,TIC117162462,129.503075,24.575773,1.100046,6.277134169748278,144.83307987544356,6.9045,12.081473,0.0,1.100046,0.0,nan,nan,28,103.15463857595114,0.32178733566242307,1.6320968761160657,0.009260056129278382,238.55605253151484,2416.0707473754883,0.4623889923095703
220193614,TIC248349182,17.134544,-0.24641,1.161059,6.199349245961308,112.82988638030442,8.8629,11.50847,0.047,1.185759,0.0247,4802.5,4.5714,28,350.69933728395404,0.05539132778372797,0.18749749287962914,0.009259328928692412,-733.2954408350524,1103.3655971751898,-13377.32865142869
210357145,TIC242937624,58.415626,12.416622,1.348606,6.680154282460029,92.7179335026981,10.7854,11.549573,0.0336,1.366306,0.0177,4472.9,4.5693,24,377.7930676660583,0.25185019111279416,3.0975095399508064,0.009259620432658267,1111.1324476851685,21573.34442138672,1.064002513885498
212306006,TIC290059169,206.143906,-17.349978,1.015251,6.082820440900068,121.709285201368,8.2163,11.724739,0.2153,1.130051,0.1148,5087.0,4.635,0,49.56993547575894,0.0,0,0,0.0,0,0
246613700,TIC436617252,71.821137,13.39591,1.333651,6.716668595548596,95.83776583000297,10.4343,11.624352,0.0,1.333651,0.0,nan,nan,15,380.62088770395803,0.1310240848278378,0.5000038596745071,0.009259744585961016,2704.5296298123526,40386.1199180143,0.3853321075439453
246706772,TIC245826577,67.917579,14.658507,1.043397,6.086135895963416,110.24264405957511,9.0709,11.740584,0.4427,1.279997,0.2366,5044.8,4.644,16,280.4930949863592,0.057872133880138676,0.3125079904452832,0.009259747994747158,114.86748605966568,760.9740257263184,0.5837559700012207
202722163,TIC318431645,247.868404,-28.606274,1.145444,6.170612747017293,115.9326199612785,8.6257,11.529441,0.0378,1.165344,0.0199,4825.3,4.569,5,106.17260137008475,0.5485997286773909,1.4721759983181073,0.08333079598241966,2.0155787467956543,3.9573311805725098,0.8271336555480957
213571052,TIC90099272,283.021423,-28.966337,0.999478,6.088424131420618,124.39512868676064,8.0389,11.754241,0.1918,1.101778,0.1023,5119.7,4.6366,2,52.39576399696921,0.10416836402657736,0.10416837555135317,0.10416835250180156,20.967894792556763,23.654913902282715,18.28087568283081
246720644,TIC389120921,74.952427,14.828899,1.275914,6.498882215238542,123.17091195743212,8.1188,12.004423,0.053,1.304214,0.0283,4468.1,4.4348,14,331.07414269781,0.18089934594880624,1.451515626566561,0.009259829228994931,30.067957299096243,317.57545471191406,0.9849309921264648
213569108,TIC1247610,287.159393,-28.972614,1.207463,6.317763265515463,107.90047260407,9.2678,11.56658,0.0837,1.251563,0.0441,4686.8,4.5517,7,102.24244048332889,0.2787757749157273,0.812518732907165,0.027777454813758595,23.503664561680385,106.26711845397949,1.0529875755310059
