EPIC_ID,TIC_ID,RA,DEC,(BP-RP)_0,Amag,Dist,Plx,Gmag,AG,BP-RP,E(BP-RP),Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
211487818,TIC 7025131,126.763169,12.962874,2.050492,7.852879126155305,339.07500339075006,2.9492,15.504358,0.0,2.050492,0.0,nan,nan,29,125.11178693396437,0.06873240647798318,0.4491133535689187,0.009260074261419504,1957.5465379090144,28833.7158203125,14.582264423370361
220299182,TIC 344278863,22.107735,2.612855,1.826855,8.198674204021557,198.9099733460636,5.0274,14.691957,0.0,1.826855,0.0,nan,nan,16,121.53552954700217,0.08970355975102962,0.3125209010186154,0.011574268055937864,872.4521845579147,7039.142608642578,6.435120105743408
246749860,TIC 245873107,68.961244,15.177919,1.755256,7.428254878814213,468.2744088035589,2.1355,15.780757,0.0,1.755256,0.0,nan,nan,2,104.04228788722571,0.3020800804764576,0.3958262122025644,0.20833394875035083,588.3261978626251,1157.6332092285156,19.01918649673462
212284847,TIC 357605002,203.996963,-17.99041,1.572882,7.47241382240451,246.2205150933176,4.0614,14.933735,0.5047,1.845982,0.2731,4138.3,4.3516,0,25.000436248174992,0.0,0,0,0.0,0,0
220173982,TIC 38314249,13.433912,-1.031914,1.525902,7.522181135370696,547.7651183172655,1.8256,16.777153,0.562,1.829102,0.3032,4211.0,4.5451,10,149.7088019009641,0.5020809431624457,2.249955009203404,0.08333246363326907,1407.1272787989953,47420.54263704899,-53256.38677711547
245925567,TIC 4579864,348.232277,-11.933897,1.284627,6.0317143385033365,548.0953685941354,1.8245,14.790895,0.0649,1.319027,0.0344,4511.2,4.4103,0,109.41689324088884,0.0,0,0,0.0,0,0
201140768,TIC 49544667,175.626959,-5.519879,1.171445,6.304192551165567,504.3373007867662,1.9828,14.821898,0.0041,1.173645,0.0022,4739.5,4.5605,1,24.562768307437864,0.37500360308195013,0.37500360308195013,0.37500360308195013,18.685102462768555,18.685102462768555,18.685102462768555
206017207,TIC 145962434,341.715292,-14.327353,2.290547,9.113545409707836,132.38370091874287,7.5538,15.344918,0.6222,2.685547,0.395,3410.2,4.4241,22,159.88374390654258,0.38657213758043246,3.5625092050486273,0.009258774976842687,941.8540514317688,11898.632049560547,-7375.075882951954
212374823,TIC 357446949,200.294403,-15.509022,1.187392,6.173116534725104,481.997397214055,2.0747,14.70634,0.118,1.249192,0.0618,4758.7,4.5558,1,25.041926033312393,0.18750111498820843,0.18750111498820843,0.18750111498820843,6.0753583908081055,6.0753583908081055,6.0753583908081055
245960435,TIC 49737902,352.932249,-10.545282,1.23816,6.248844394491099,513.9538469445444,1.9457,14.895665,0.0922,1.28616,0.048,4714.4,4.6207,0,109.41756025501513,0.0,0,0,0.0,0,0
246012733,TIC 9005779,355.625166,-9.15843,1.439192,6.973637593104535,304.81299722620173,3.2807,14.823805,0.43,1.666992,0.2278,4395.5,4.612,3,109.4179750591893,0.10416669150193532,0.1041669137775898,0.10416624695062637,-7517.235387790918,-713.3909247203514,-21034.38725742108
245991640,TIC 9004314,355.495529,-9.697911,1.343281,6.706558793638282,410.9983149069089,2.4331,14.825759,0.05,1.369581,0.0263,4452.5,4.5165,0,109.41792804014449,0.0,0,0,0.0,0,0
201154929,TIC 82049724,176.223584,-5.177219,2.071083,8.723166005107158,133.2072304884709,7.5071,14.763705,0.4179,2.322283,0.2512,3608.1,4.6336,3,75.03726148284318,1.0162094596268314,1.5138815716932186,0.2916696397724081,386.3075216611226,651.0954856872559,75.97078084945679
228741598,TIC 98581285,184.869488,-9.307288,1.297988,6.534393452248558,445.1566951566952,2.2464,14.857858,0.0809,1.340488,0.0425,4531.1,4.5556,0,24.999561663724307,0.0,0,0,0.0,0,0
201366158,TIC 443583710,167.931003,-1.467802,1.130912,6.206685862530996,519.5075068834744,1.9249,14.822145,0.0375,1.150712,0.0198,4830.8,4.5623,0,24.562400941628084,0.0,0,0,0.0,0,0
245961202,TIC 49646070,350.998325,-10.523953,1.203797,6.016061401811687,576.9674590353104,1.7332,14.978918,0.1571,1.287397,0.0836,4640.6,4.4145,2,109.4173190003894,0.09374933247454464,0.10416592424735427,0.08333274070173502,5689.952833360484,11308.064647073392,71.84101964757544
246049971,TIC 9697952,357.663184,-8.256313,1.369911,6.797188367991561,411.5226337448559,2.43,15.033757,0.1646,1.456311,0.0864,4457.7,4.6468,4,109.41827959485931,0.16145879949908704,0.2291665067896247,0.10416902275756001,-8868.374625024306,-833.6607563420291,-19306.418305413004
211335512,TIC 366622543,128.143138,10.549541,1.730581,7.878974799827215,229.58422297219727,4.3557,14.683685,0.0,1.730581,0.0,nan,nan,2,48.83394648255353,0.11458559304674054,0.14583502752498134,0.08333615856849974,3.3903777599334717,4.324591159820557,2.4561643600463867
220160584,TIC 248381036,18.454056,-1.524271,1.427662,6.624966173563026,367.7957997719666,2.7189,14.8378,0.3848,1.631062,0.2034,4391.8,4.569,4,102.16747265739264,0.47916903404984623,1.187513506039977,0.10417048772796988,146.1981110353161,1067.0806630278332,-1056.2202146819916
245916111,TIC 434099417,352.786603,-12.491935,1.355723,6.869831289026314,349.5281370150297,2.861,14.697742,0.1105,1.413723,0.058,4454.0,4.6136,0,109.41743167694426,0.0,0,0,0.0,0,0
246739761,TIC 245796183,67.434022,15.059688,1.207469,6.183810244209679,370.3566534572794,2.7001,14.850811,0.8239,1.650069,0.4426,4595.1,4.4397,1,104.04208720638758,0.3541593889669912,0.3541593889669912,0.3541593889669912,172.64835834503174,172.64835834503174,172.64835834503174
206011450,TIC 146364196,342.119156,-14.49573,2.793966,10.94628199816478,77.50315825369884,12.9027,15.392879,0.0,2.793966,0.0,nan,nan,13,105.63440058487004,0.4444235513019521,1.9559174976557188,0.013888470503388817,223.32610075290387,1134.879493713379,12.323153018951416
220188721,TIC 248393259,19.77784,-0.436727,1.660493,7.820214936753576,256.4497102118275,3.8994,14.865226,0.0,1.660493,0.0,nan,nan,12,102.16768342200726,0.21180692284057537,0.5833421624265611,0.083332484588027,-210716.2644303233,8819.475562191199,-1476578.7675765732
246034026,TIC 9697884,357.600241,-8.624174,1.411366,7.230709932185931,279.83769413740026,3.5735,14.687341,0.2221,1.528566,0.1172,4381.3,4.6699,6,109.41825060988958,0.1423610868630855,0.22916649328544736,0.08333321195095778,6901.382643452033,26135.1446267505,-9446.98892908298
248418146,TIC 281724216,162.469247,0.280187,1.640078,7.643855404146139,213.7848469300496,4.6776,14.79634,0.5026,1.915278,0.2752,4149.8,4.6792,15,74.94703720793541,0.0828753929030275,0.39583616838831404,0.009260067063678434,430.2310609817505,6051.287078857422,6.48040771484375
201340708,TIC 38064767,169.367883,-1.846416,1.6652999999999998,7.682658316771715,218.36445026749644,4.5795,14.808268,0.4297,1.9001,0.2348,4050.0,4.6525,5,50.51160838265787,0.07037619038528646,0.14584484207580317,0.01157519771004445,32164.43145275116,115298.9501953125,19.66257095336914
202755278,TIC 205370715,249.347634,-28.484048,2.070815,8.737357690840204,152.7557130636686,6.5464,15.179745,0.5224,2.387315,0.3165,3661.6,4.7248,0,27.937159640005575,0.0,0,0,0.0,0,0
212368229,TIC 357493017,200.437225,-15.669179,2.796131,11.56099678457612,66.14019074831012,15.1194,15.663324,0.0,2.796131,0.0,nan,nan,5,50.36833569108694,0.23472532453224632,0.4375133985172397,0.05555649206371527,83.24360370635986,197.96710014343262,3.543710708618164
211304607,TIC 444034503,133.410535,9.942208,2.165001,9.30538306853592,100.45607056034396,9.9546,14.774364,0.4591,2.446501,0.2815,3538.5,4.7529,15,172.89573898676872,0.15618790789382425,0.7847987675336299,0.009260096981961397,40.66055456797282,237.19477653503418,3.947901725769043
245946193,TIC 49592320,350.083731,-10.979075,1.21118,6.27933152223692,539.4034198176817,1.8539,14.9389,0.0,1.21118,0.0,nan,nan,0,109.41717870019465,0.0,0,0,0.0,0,0
210351472,TIC 242885580,58.206024,12.261609,2.263384,9.501217898059188,97.54765202801568,10.2514,14.928302,0.481,2.565184,0.3018,3494.8,4.7987,23,351.73313271630036,0.061193169004898504,0.24999098064790815,0.0115748601915584,-109.9123811473698,100760.36987304688,-97749.18500632477
220178970,TIC 269572053,15.827326,-0.829103,1.679627,7.4746905204165905,301.7501508750754,3.314,14.872928,0.0,1.679627,0.0,nan,nan,6,102.16719685723842,0.2361098355613649,0.4583261925727129,0.10416507814079523,-1846.8996830487374,18523.293354039808,-12892.83067435769
