EPIC_ID TIC_ID
202815947 175751932
212336551 404434811
237709779 154044084
210352799 242985387
211314650 366577408
211399492 458677597
228712035 111012842
246812943 411835218
202675460 175939311
212174143 203226330
201099131 152701492
210304352 415332055
213692448 168299687
228756666 176876421
246904200 293945592
202707309  98044353
212319889 405676707
246892343 293945446
251550334 130726595
211431812 366399558
228704743 111012396
246859453 311365332
202751313 323182953
228708173 110976030
231647439  23278659
242214245 100416188
245985098   8937939
249124746  23840566
202583210 125658558
202959108  67761701
205929352  12685906
210320522 415389272
212207676 117380421
213160048 390999242
240445485 191798750
249202989  48558857
251558924 115072070
205930168 335919972
246717891 436647661
248438395 374171381
211315116 396847826
212298566 335007435
212300064 270419404
212883623 157844289
220209709 380886535
249140659  48623486
210400569 434139209
212212567 117295963
212305728 422335807
212875001 130716791
235667667  78296296
237765595 153901605
245988444  49783901
246703608 436666857
246899904 411692137
210441595 389043571
212382934 357445437
228728174 380255539
228737971  98628259
231753707  18034967
246715467 436655175
248471982 374270428
251382588 386908898
211314379 366623674
205904095  69839323
205908778 437701251
212290296 422327468
228725182  98594192
248531767 277747933
210356407 242944363
212208001 117220508
220235026 344225828
245975103  49737827
249131492  23629382
249260489 225957901
205925176 188543983
240476832 200041759
245967243  49783783
246755481 303677187
246820847 432695141
249134962 461995026
251387392 138660425
213362608 168302650
220218331 365005402
235828118  81028925
246779343 245867059
210326245 345450920
211315506 366526352
212344169 357446727
220141157 248351055
220164323 269486065
228752963  98628076
246756703 436727821
246764840 303597512
246833982 436580880
246907540 311365933
201472947 281777597
202991925  98730920
205947539 240810380
210377666 348722285
210416903 242883572
211427295 396734045
212290661 287331768
220289779 344298822
228721748 203248691
245966314  49733708
246681618 389139870
246771609 293769548
246901333 293893228
202851823 205096565
205918278  12773233
211360468 443970725
213459720   2673247
220185731 248347185
220279350 399735157
220300695 344226086
228743835  98593121
240307024 200031158
246840416 436724587
248471653 374272647
251594082  66782254
201132121 380166642
211327259 444034346
212363150 335103504
246770778 303597460
249184603 225802012
251603297 130714228
201283482  38131256
212314327 335010532
220270245 344243075
228733954 152870293
248454595 277888436
249249092 225957807
251596738  66782263
201897019 291074985
205938453  12787265
211314780 366526333
211358304 458678071
212208343 332109067
220196964 248391374
242172681 102359589
246863138 303596664
202959419 392258943
228713488  98662612
249129455  23565872
202545478  68260648
205901713  69766836
213519192 108913340
228726509  98662761
246046417   9666213
249126910 185856373
251382034  85991636
202595485 175823364
211442643  20423325
235605405  85956663
246719002 245826492
249212753 388735796
201158501 173104371
210452373 435920618
212374287 335038268
237972039 152213848
246711454 436666790
249176601 186695877
251394247 117508965
211310893 458678434
211354952 458656148
211515085  27630061
213892472 398276688
245935589  49554449
248521120 277769969
249248415 292202630
201468457 281777593
210356147 389019831
240319040 190839340
246708359 436723617
249125415 186067444
201909371 350517558
202580602  68056245
202580996  68056243
212197547 117357705
213654342   2377495
228717326  98719002
246751513 436647907
201164640 173097258
210425868 389008585
211397640 366443950
246887507 293945393
251612683 130714809
202878138  98681304
203371102  23956377
212871493 130691563
246808543 389134941
246826027 411756860
248470445 277870739
210425506 456889536
220181082 248353537
245943582   8995585
202710713  98044395
228769700 176910365
248441527 277893192
249123738  23016184
201280411  38114129
212286965 437331494
220209321 399670975
228715227 380198120
249152662  48531800
249152816  48531799
249181420  48559066
246774965 245838001
249212479 388735792
202950992  68567537
210375231 242964657
211318712 437029973
212157767 203279640
212317795 335696899
212881943 157843246
240394137 201981876
248403225  47377453
248446674 374171435
248523838 277771551
201124136 144140293
212296495 404420473
213532157 108516661
220231988 336956785
228723323  98582911
251592924 157836580
201159223  49522809
203036188 391992229
205973663 145752482
210369082 435306473
220169241 333605255
249135200  23449272
249248590 292202633
201200335 173109557
202639882 391995124
212362937 334994659
213102725 390773373
220240396 344283273
228742414  98662947
246683865 436577195
202584126  98180866
202782971 175697364
213616907   1850877
249112991 186067415
202646064  98043822
202819505 206196446
212194975 332109175
246009724 423612437
202759184  98470168
210320099 345454056
228723332 152853767
240280869 200029902
246781487 245831946
249246102  48558368
220223487 399670881
228736030 176942963
228759555 176910278
245921519 434099474
245921548 434099475
248432012 374268774
248519687 345037480
201214409 173165433
202643279 205011027
211336759 443964837
212319658 335696878
228714924  98724451
246832797 293696065
249195224 186896707
249226162 292264006
201269514  38143271
205993299 240716334
210414550 435880582
211405495 366499688
228730894 176868961
240436927 201979515
248460136 277895033
202964211  68328420
205909135 206283304
205913009 437698085
240350593 201283516
246858897 411757198
248414132 281724159
251617207  66768303
231620028 325136552
248431208 277798470
248526950 277697916
249101328  23131108
202742372 323022019
210362818 243015816
211322161 443969779
211392552 366657740
220253866 344298942
246741569 303597744
246795356 303767399
246843433 293509055
249110568  23565604
251401095 126367282
210390397 242944875
210393838 243015176
212288140 357531876
240298677 198518427
248434202 281660031
202636350  68413685
206028797 188580332
212191908 126314100
212880425 130725395
235842809  78305645
246737629 303597790
246772692 436648060
205951306  12787163
220146202 248354088
248427362 277888635
205979448 402313781
211383991 366528077
249138297  23873357
210350446 243015713
212207491 117354397
228726241 176937961
228728465 152823857
249245583 225957820
240446226 201346892
251600922 157843517
202923829 175698665
203251447  66923164
210399818 434233374
211351385 366632004
220177583 248382730
228707305 380198644
249240450  48624475
229150409 291109917
233248363  45224974
246066831   9068545
248439908 281659996
201299087 443618014
240471237 190832831
246010449   8919390
248444530 277914181
249198919 147690476
249264909 225953323
251390385 138708910
251588698 130692000
201267581  38142095
211386221 366528052
212291052 287331777
213385746 168441264
228723339 152851294
231759567  17482286
245977649  49785459
248446076 374350232
249233677 292263923
251615549 130717275
202585030  68056201
211308489 366658389
212286858  32146336
212303536 404434505
220280189 344243117
249155727 186287192
202732480 205608881
213599413   2670262
246764763 293637320
201236789 443617804
210406175 435340434
212225807 117380211
248470751 374269040
249103664 226023908
251606241 157793724
212177712 197249172
212186435 126314134
212311970 404420620
220174563 269486576
249129491 147689594
249141987 464681668
202877878 175937395
228713075  32423445
248415276 374337862
248445875 374312160
249276576  48558032
202577527  98180808
202774353 206197143
210338525 242944485
246728048 436728065
249340295  70174187
212339412 357512941
245955749   8961731
246863024 293703481
248450496 277877032
201206674 173165478
202580813  68056244
205917297  12858003
211319573 366411018
229416503  16631398
246702002 303766483
248886767 415008217
211362124 366410005
212288845 290055613
220200146 248948664
228711946  98753251
246732013 303592802
246778298 303593251
249119732  23449043
249141961  23840311
249147410 461994849
249149900 186072512
202771161 323022303
205937053 240715982
212328758 357446621
228705665 110976003
246695805 436669997
210432218 434233134
210459632 389043712
211394170 437030717
211532249  27626839
212316774 422327197
213201754  30692866
220287226 399724631
228709348 380198192
246059417   9759227
246752510 436636246
201365056  62902604
202625676 205010849
202907454 175590748
202982521 392101810
205927780  12858292
205995372 146165644
210385677 242961362
210425963 388994127
210476012 435911099
249222658 292202328
202737275 323021970
211424327  21221871
212312918 294318869
212373813 357492982
237913192 153136060
240383841 188937615
245937963  49687419
201457234  47387362
205901365  69766696
210398074 456889296
213583695 169384496
213675392 168444177
228746980  98661566
248893184 372444529
249162974 186282364
210432741 348662332
211335192 366658247
211387433 366399768
212304661 290110689
220182402 269594338
228712760  98661983
245927318 404244647
246894007 411692050
248415215 281705887
248428552 277840337
201198149  38064304
212881843 157844304
213743202   1482588
228746340 176944049
249144340  23266874
251385215  85913983
202548530 392105485
213848607 398206324
245979398   9066105
249180300  23375241
249272239 225957879
210388387 435306338
211339741 396846892
211355140 396847616
213406676 168150723
220165784 333640847
246716677 436576979
202757472 204726581
205944199  12770376
211415283 396743058
212226978 117380200
213546164 168688694
228750798 152852301
242213211 192820117
248481667 277812690
205919444  12773013
210372080 242944744
211384110 366631838
248418821 281705955
248443838 374355940
205961392 188569398
210392819 456889244
210402632 389051461
211352499 444009629
212348982 357512858
213633292 168685381
246024235   9070228
202717888 206198000
211492389   6997239
212346702 357513945
220216451 388814563
246020429   9070255
210471001 434237206
211311054 366577428
212285933 346038081
246810783 436566815
212313650 335658005
228748329  98581355
237724842 153143177
246894803 293832318
205952309  12685702
206021482 146801029
211309270 443966142
212283884 357515179
212324179 335103820
246042966   9098973
246697196  59091005
246763340 245829394
211306849 468989130
211393836 366631780
246894024 411692051
249117454  23073184
249119895  23879406
202560203  68260778
202815340 392170117
211385315 366568210
212188428 197214442
246697039 436612442
248435812 281705712
248445520 277833766
249175868 147694084
205987465 240716236
212207093 117357951
246919772 293945741
251377093  85978960
210388529 389052634
212208469 117248216
213598116 168764472
240325182 192460452
246009281   8989800
212299647 422327367
212377434 357512659
238027008 152215799
248459741 277810950
202742196  68559836
202749429 175697035
211398866 443996292
220206243 344773949
245925235 270187497
205955162 240766700
205971447 145752480
212307954 294302228
212313905 294318876
246605371 436586430
246802560 293613513
248430568 374239043
201171671  38143679
212879338 157838193
213467970 168686306
213821513 168545845
248485515 277838185
211430272 366399549
213383603 168301690
213384135 168301684
213666795 168149009
246756030 245860638
249132214 147689630
249132587  23016069
251585655 157844112
201281570  38064584
210448716 435923559
211364130 366485402
211373751 366568153
212298320 290107222
212336514 335696720
212368165 404435039
220174504 333640780
238024811 156553166
246758307 293838531
246884149 411691915
246905290 311365909
248436046 281700993
249241886 225884940
202822293 175830586
210338118 415339768
210436095 389043528
220240884 262809166
246724170 245799114
246924226 311366118
201105280 152701521
202923739 323013430
203292250  66751063
210425208 243016350
212351939 357493155
246734203 436723821
251388588 138660411
202073232         0
202073366         0
202086157 438118607
202086466 438426937
202087156 438151245
202087547 438208870
202087557 438317475
202127141 307375614
202127223 445960811
202127422 155016172
202127699 385751622
202127765 307016774
202127799 385988428
202135788 385904720
202135810 438210854
202135975 307017861
202136433 438496906
202575163 323184920
202619819 286022384
205895090  69818001
211325905 366528784
212154158 243245547
212221913 117275028
228733569 152853691
251377315  85978963
210440988 242961748
212220004 126236912
213580193 168153379
220185309 248353836
245924375   5795973
245954018 402313025
251565683 114985164
202982225 392171429
211436876  20444600
212334691 404434793
220225178 399722652
220266282 344225280
246606047 436639095
202670605 206259170
202689749  98732570
202900527 175636600
211368967 437026597
212214240 117272019
212293866 294318522
228710850 111012826
229141677 380674531
237811596  46900408
248461007 277893313
249212808 292264164
251384556  85991588
202674981  98476655
202950272 392102059
205909878  12787509
210412162 243031440
211408664 366576716
212224329 117380239
228708312 380255791
245972388   9051641
248428414 281706025
249146384 185467524
249183170  23015332
249238673 185686963
202883740 175590516
220184269 423360432
228706256 429301507
245920535   5741522
249114350 225884457
251602620  61071538
202674979  68055505
210406234  58959895
212301758 290110995
213431949 168442759
220139473 248345432
249221255  48481729
210389274 242988841
213457213 168150342
245935419  49710885
210363904 348667126
210440416 435908919
211363880 366399908
212181886 197293333
220155403 248353318
228745273  98582682
246814398 389121748
249217534 186902510
251392201 285004629
251408197 138709318
251567386 130718008
202676628 383062540
211508020  27636702
213717948 168148699
213724189   2526296
220204610 344717522
240272367 188928041
246623905 436591853
246765881 411696388
249118008 226028516
210383479 435310039
210395695 434261061
245941234   8990522
246893667 389170130
248472140 374200604
249149457 292160363
251404567 332109509
251410056 126236820
205916093  12720872
246802422 411749658
202551457  68257830
202551851  68257826
206004117 188578661
210438876 435923636
212225552 355125795
228755170  98591769
246001432   9633617
246608860 436617299
246724655 436636453
248464586 374271148
201190000  38131585
206013367 146364203
213130851 369841152
228738737 176911485
235797244  78292262
246628597 436637288
251358046 414969059
205958726 240812211
210364602 389019729
211492412  60254804
220230083 336956800
248461464 277870816
251577132 100216146
201226821  38115493
206022384 146165696
210402340 243016164
211314004 366576153
212279495 203363400
212439714 308181111
249183310 292264529
201178204  38144213
212223632 117278630
212290847 422290166
202705191 175939015
202908315  68558634
210376462 434131899
245983730   8918494
246740790 245799204
210442100 389018999
212865730 157844442
220213638 344754946
242065456 163760828
246612880 436617259
202669241 392457295
205942817  12649528
205945716 240623339
210347435 242961050
210376737 456889122
211314723 444006290
212280508 286942622
245953017  49687523
249258396 388670168
205953684 240764959
206003202 240765090
210371269 242985009
210427613 243031328
212192171 117414044
213875219 325928797
220268445 399723168
246798693  59130236
249216524 185467785
251381521 386883798
205964706 240766711
228734072 152827783
228737143  98662890
248423746 277888665
249207222 185851769
249230109 186691018
251395405 138660282
206026076 188573370
212331695 405675961
213692721 168299683
220176622 269533239
228709125  98719104
212290403 405676372
228718783  98662683
246753752 436573419
248440251 374312207
201206496  38139337
202684390  68565570
211344701 366484655
212282924 203359528
235816173 302888613
245937572  49690036
201186688  38086439
201215420  38140933
202522205  68416596
210475064 435920794
211367376 437038750
212273572 437331350
251397475 138665116
211330502 366500328
212294322 294318518
212323844 357493399
228722288  98591381
245923476 434103844
245927331   8938310
246759890 293829861
246774711 293613811
246830705 293944776
201357301 443586473
202596509 175695473
203244290  66864356
213790284   2532197
228746222 176939040
228752351 176941609
242161069 161012143
246878822 293610103
248445892 374356415
249233880 225953237
202921478 392170943
210433289 434234675
212317822 335696898
245927763  49735736
248532414 277736362
249199936 184862797
251378308 386892877
251401158 332109453
205899782  69814632
205915608 206246402
211304412 437034067
211351097 437030979
212302390 422350603
246801052 293702838
248459555 374296955
249134414 225884578
251405914 138665546
201091253 152800367
211367436 437035286
246868233 436650786
251399999 126317110
212291071 297142242
228737100 152868573
242212533 104492818
249129345  23266644
251554106 115008531
211323654 396733535
211338666 366657480
211423954 366527595
212298276 405680234
212331481 294302437
220250713 344225897
240405985 198712927
248430740 281660313
249137584  23196352
249152046 225884599
205934796 206283071
211347809 366400013
212372817 335008037
233282239  46008472
246030134   8996067
249131004 147783326
210400363 434135704
211376534 444010312
228709931  98676792
246063522   9757687
246661770 436636974
251405879 138687459
202803548  67822608
205905085  69766742
210438802 435904118
245943382   8995218
245956267  49711018
246641609 436644900
249213233 147690678
210342593 242969028
246772982 293702555
249123036  23997344
249150384 225953056
202937858 399152104
202958460 392171236
205982159 240662584
210314431 415331922
211415401 366499837
212222945 117353867
213763749   2378155
245949551 423610683
246043685   9632507
246761198 436632737
246810939 303597119
201196167  49426708
202781152 205711107
211348068 444034231
211503212  60254735
212195062 117380543
245934709  49783562
246041707   9005610
248430156 374270938
248469472 374209265
251555064 130715068
202672078  98642059
205941526 240764916
210374056 243011640
210395699 435310735
210462235 435908781
212375313 334994580
228763825 176908774
245925902   5741465
246748628 293769777
248472720 277839728
205994305 188573178
220233654 344279127
228702992 111015068
228709095  98676260
249167009 226024029
249224181  48558623
202797666 205152097
210363732 242981588
210394365 242995469
245954172  49690163
245956329  49783735
201161185  82055136
201162663 173090038
210348713 435310290
211319210 366622448
211346435 437034348
212880583 130726684
246869370 293890534
202929471 175831550
205970867 188570392
210396766 434135679
246028543   9097895
246040767   9065429
249112909 185462740
251623037  66765809
210420600 348662442
211355910 444009657
211362314 468988737
212185003 203219858
228760320 152870023
246823611 303597018
248446134 374179685
249112281 186695641
249236104  48626401
202816297  67822715
205909993 188543833
211382223 443965139
212173551 203219982
220191077 248389418
228756627 176908844
248436112 374349722
251393383 117419433
202925592  67984545
205970363 240812270
211346196 437038640
211383631 366631474
212199577 126322094
246778048 436724140
251377581  85910984
202904394 175698490
205953312  12822876
210403725 456865050
212287454 437327091
212317184 357413330
245981723   8962390
249246250 225889456
202682106  98470864
202805501 205710792
210336461 415389428
210426185 435909046
213436372 168303141
220220067 344225504
220273140 344278961
228748442 176868782
233239023  44474747
246919958 293768119
251357651 414966276
201165269  49426863
210377853 242988931
211396228 396734160
220255106 262809110
228744996 176908934
228753347 176877570
246738392 303682076
248893232 286817668
202685064  68412328
210383669 389008958
211365269 366568090
213430971 168442749
220176125 248342730
220201207 248382917
246822724 673889207
246855085 411839127
201500906 281731009
202672023 206075737
202930098 392330693
210335277 415370150
211335738 468987879
220166765 248378832
220180855 248346926
246880163 293893445
202715926 392036349
202970168  98468522
211333167 366528685
228735095 368438708
246872585 293610056
249168672 225957608
251617914 114958931
201149394  82052407
210399180 242984808
212212719 126313957
240428019 192454724
251626893  66717473
205945158 240849740
210387914 389043133
212315754 357445924
220215093 471012687
248469236 277876889
201086754 152800414
202694787 318431110
202874044  98174300
211360828 366499425
213650333 168551325
246930606 411748210
248429062 277914049
251592429 114958787
210394282 434233434
211385340 468988218
212210995 117254548
220180266 248353529
228702528 111015362
228731835  98668486
228739834  98581266
246005425   8940229
205968010 240812269
246021554   8962627
246886246 311365636
248528979 345063091
251552859 115078596
202514927  68424240
202613714  98305474
210355435 242939936
211413823 366631619
245921813 434103827
249177123 464682022
210328532 311128724
211316109 366409692
212288632 345983825
212323006 297142790
246729577 389135662
246888973 293511915
205931870  12724040
211358586 366631958
213532050 168303763
245958267   8961718
245965617  49785527
246000162   9063333
246785260 411787032
246795957 436727528
202862032 392102782
205995203 146364178
210370088 242964703
220215954 388816702
249207745 185856554
202675839  68694240
202816730  68126350
212291926 422335567
228726331 176940567
245935542   8918953
246647652 436616990
246698779 436723537
210484136 434228637
211322359 396846776
246010123   8918323
251400552 138660195
210375546 242988942
210408821 242991684
212200834 126239828
248439554 277812130
202655569  98641888
202844711  98469429
205948478 240764948
210488965 434239419
211355069 437034409
212356342 357445622
213562291 168440080
246829373 673929474
201913275 291089815
205993475 240720906
210402634 389008781
211374516 366528206
240285863 107457342
246669276 436667073
249124667 186287148
249256384 225797973
202739096 383172976
202951769 392258997
205897043  69854763
246603352 436586410
246754995 303681908
201437560  14342571
202837912 205175642
205989244 188571980
210326784 445927744
220218852 388814580
246004963   8990915
248439302 281701341
248458653 374179605
251577327  66769036
205896721  69817970
210323478 415370258
210452337 311151427
212284636 346038079
212289736 422335656
245928881  49687236
246011773   8938867
249121670  23509099
249155818  23878865
202721399 175638263
205916810  12773213
205954257 240849890
210397628 434139188
228727793 176937950
233145008  46002800
246685777 436587098
201092718 183648788
205915833 409119371
211308566 366484363
212302871 422327325
220153541 248354046
220178254 269532884
245933133   4610967
246880530 293945304
248427467 374268746
248439945 277875052
205916760 188569763
212206670 126278137
212331195 357446634
212334887 405676844
212371042 335103455
228711882  32426333
201233951  38158256
202580886 175828202
211311197 468989096
212294703 422335533
213501552   2670887
246721183 303676875
246842886  59130582
249118330  23374307
249138967  23761434
201454870  14328444
202604263  98043408
210449928 434260659
220168763 248377671
220201135 269571915
248422033 374239239
210352614 435332701
210451049 389083180
246749875 303681954
251400495 117506848
212171089 197249123
212303622 357493935
228729781  98664584
237869956 159238982
246733852 293702109
246756698 293829797
249211947 459347380
251378680  85914137
201203827  38159880
202670207 206259183
202778276 175697317
205913308 437697964
210454588 389083207
211312483 366354219
228737559 176877730
249131301  48537938
251561492 115010397
201192492  38132345
201203630 173102335
212277995 286961507
212874980 175407539
245969298  49737857
245992973   9054207
246740431 303766898
246857466 411691583
202758288 175938465
210399419 348666877
211315836 366409685
211400893 366576923
212214551 117353969
220170660 269594443
245917075 434097143
246901130 293765926
211352169 366444532
211386739 366568221
246612344 436639163
249126033  23687320
201147132  49464703
202738682 205097912
205995047 240765044
213690859 168299696
220229209 336956808
246700363 311239994
251621547 115010726
201242157  38139468
206014025 145750762
212169594 203226528
213633325 168439581
228702318 111058479
240336187 199406103
248469640 277833931
201093276 152701453
201138736  49464747
211477940  27649612
212307516 422323913
228710865  98676228
246710512 436731668
251356515 414969022
251609343 114982574
211510561  60254696
228746825 176910161
248526224 277769950
202718241 175638287
202809361 392103252
202924067 175636411
210398309 242961449
210454404 434230594
211327582 366631147
213757030 168444638
220182653 269533186
248537183 277767477
202822665 323022739
205898160  69839196
205986703 146365995
211315279 458678393
212282030 357605071
220169038 248378804
228711085  98662008
248431172 277833648
249159095 184864982
249209002 147746561
251399814 117506512
201461473  47380313
202526854  68564240
205908353 437694863
210403955 242961495
210411418 242968459
211324134 444009439
212285593 287331727
212316344 357445917
220182172 248342794
228724952  98593339
202606496 175695571
202624971 205902617
202758114 205097681
211340137 458686790
211417664 366568424
228702462  32425876
246911340 293612451
249144563  23687061
251614358 157838548
201207802 173102355
202774129  98371072
211346135 366632035
212334405 335696738
220217695 388814567
245909680 434097408
246826072 293637944
248460946 277914296
205895680  69814850
211402641 458682386
213768542 168035492
220216065 399722701
240254580 163641545
248478156         0
249122438 459348605
210410511  59003195
212182292 197217727
245946440 423612154
246861547 293509227
249112907 186282276
249120352  23440029
249189635  48664293
249267740  48626088
211305926 468987623
211319617 366411016
228725786  98718902
246801583 436643669
246828055 293944744
249122158 147745371
251397429 126369394
251585810 157836621
202856538  68559024
211313760 458656451
211376593 468983707
220212916 388814354
240404218 201280577
245928182   4554186
245953443  49733120
246671781  59129083
246902075 293893219
246908839 411779277
248451313 374296898
248471783 374201401
249157039 185249174
249235465  48481582
202913201 175937075
211310828 443997130
211340402 366400059
220172066 269594426
220249805 344297355
245937556   4611188
249103970  48532264
249182051 186902466
205993206 240765038
210321990 415366205
210322505 345454078
211384974 458686220
211503625  60254733
212427640 347750133
220228558 399694673
220247833 399735446
245942467  49557213
246814832 303593554
249160196  23196658
203072910  67895442
205941157  12784186
210427477 388995628
251571672 114958671
211307408 437040059
211350603 444009614
211372388 443965074
211385801 458686222
213523349   2673653
220200178 248942710
246002727   8989834
251403173 126367310
251589816 130717880
201158751  82055113
202647163 204818966
202959200 175698933
220190081 248389245
228745252 176944041
246731470 436728033
201454630  14328546
202067523 387143064
202083024 336876946
202086968 438338723
202088704 438292136
202089038 438412053
202127080  59717876
202127190 308483325
202127227 155454415
202127395 155016028
202127465 155459079
202127953 307372073
202135806 438413836
202136063 438403845
202136087 307806626
202533382 392327260
202640267 175822873
202689520 206064458
220201495 380886491
245919487         0
245921808   5777243
249281367 225802357
251589790 157836599
211329060 444037235
220142506 248347472
228717562  98667582
246813075 436655867
248895382 286814938
251605250 130726329
202678495 399124444
210382434 348722235
210413214  59002019
212279189 437331418
228765904 152868855
220247329 344279566
246620711 436591887
248426202 374180016
248431800 374180063
249115079  23761083
249340481 220304954
201237300  38085507
202658842 205758300
210314566 345454471
212877302 115079990
211376001 366576535
212284054 286961429
228742453 176941518
245986663   8938739
246805434 436727448
246812637 411887056
246887834 411691958
248435961 374312595
202648418 205455909
210370150 243031793
211337633 437034296
211342524 366622585
220196864 248385176
220215112 380909745
220277885 399702240
228731607  98593261
202610569  68124765
205980583 206283766
210406529 242981894
210434491 389008516
228737019 183651828
245961915  49737894
248463529 374268263
249136398 186902377
251615313 115008190
210411616 435910559
211360156 366657596
212341801 404434858
220139565 248349694
228731021 380195404
237817878 152340931
245974821   9053414
248436285 374200829
249221117  48481731
249256519  48626208
201160952 173096898
205928726  12787751
211318905 444010660
211351816 366568760
211405992 458682223
211412100 366410280
213723516   2377924
213764390 168154446
201470154 281782091
202570540  67820859
202742791 175753592
202905782  98681557
205905604  69817866
211414940 366623083
220193271 248351579
246662061 436616883
246778631 245895676
246856311 293768726
249186244 186072161
210307350 415339448
211342714 396734448
246766064 293889570
205930745 335919978
231757287  18034853
246654942 436584435
246884985 411779536
246933169 411692501
201470184 281731100
205972956 146364091
210321165 415339596
211345291 458681844
212306036 335007131
220200415 398572157
228708009 111012342
228758079 152868788
251380295 203289601
251584489 100006573
202675014 205912467
202900244 286070805
213520514 168033913
248476714 374180341
249108667 225888985
251384528 203286391
251406212 126313869
251408716 138664971
210408565 348722029
210426451 435904224
212277786 437340323
212299268 290055462
240459112 199349064
201189628  38132327
203271442  66991674
206006197 188578644
210380313 435336660
211306826 366632258
212278735 287028218
246034604   9726887
202696128 205912821
210443253 435908903
220147642 248355406
220196353 248355874
229141168 380671912
248444667 374296368
201152103 173101820
211443206  20444636
213523476 168033935
246772551 303681738
251573202  66731760
202804658  98680620
211342715 366632053
211541131  27636496
249186827 225889260
206011578 146163837
245990094   9031758
201144407  49464720
201367680 443586431
211322582 443970992
211439098  20486616
212287923 286961407
212314442 405679830
221205522 203603708
245958931  49735506
251573058 130726487
202562641 399123780
202941689 175936822
205983485 146579271
210355311 456865446
210404028 434128522
212181030 197221202
212874798 115083186
213686438 168546703
237999196 159230240
251568297 114982368
211334609 443970895
212280205 437331586
248428590 374270703
249247665 464682794
201166939  49426854
205918796  12857985
205934139 335920012
210458602 434230634
211304763 437038399
211487855   6992425
212203793 117248329
212879235 157844333
220192014 248387175
228756313 176911325
246010065   8937818
246903276 293893204
201177861 173104468
211439779  21289666
212368452 335010102
220196176 248355771
240304011 200628809
246897919 311365799
251388100         0
205912889  12784561
210362737 435336188
212225042 332108904
220148737 248353279
220177446 248380906
220229561 380907427
248421316 277888835
249116067  23202118
251394916 138709109
202617622 205749384
211391402 468988251
212885731  61072369
213482195 168688357
220277760 399724684
246010919   9004427
248427233 374171317
202591306 175639529
211508925  27679210
212297494 290110957
245960227  49737903
249330628  70219865
210425792 243016353
210494190 435918347
211395326 366443935
220208313 399725067
245953095  49785594
248547499 277713581
201189985  38143588
202822405 205453763
211403993 396734116
211511485  27650545
212276014 203378807
212884223  61072408
235593614  88563087
246738067 293697063
246866434 293638360
212217220 117380906
212222282 117353880
212223354 332108927
213467727 169009173
220182636 248349393
246863918 436641119
246868427 293890528
201205315  49419469
202589741 175823432
211333011 366409834
211344002 468988859
211361898 366355274
211421627  21273556
212876975 115078461
220253210 399673419
248476577 277893401
249150900 186472185
251407864 126321871
202653279  68326226
212271573 437326914
212279660 287049946
237993258 150825794
246830818 411749383
202662123 206064904
202767998 205870511
202940639 392038051
205929208 402313427
206012610 146801007
206014835 145752575
211394018 468983597
240349298 191793575
246692466 303528412
246743287 432614057
251380988 386908880
202686568  68326517
202960292 392330924
213445360   2671233
231477865  44462195
246705848 436612533
249240082 185686872
211333823 366623531
211404684 444005707
213540776 168547592
229429537  16630066
246813752 303677691
246834710 389121915
251399948 126321969
251583820  66765158
201154950 173163175
201189526  38086450
202637922  67982443
202680808 323021358
210388455 435310693
211316153 443964700
212306126 335657949
213529412 168764853
231494595  25090608
245969371   8962306
245978198   9005968
249169206 461994570
249178103 225957642
251617388 115018193
245923659 402317861
201094637 152775449
210365511 242990922
210404407 434132099
240309768 188703629
248424683 277895298
248462295 277876943
251585430 114959534
201212701 443617705
211337045 366526647
211390151 366443910
228743016  98668640
246823937 293637925
248429931 374179791
205956699 188572186
211374831 459055651
211381987 366631850
212211007 117414253
212217758 126278213
213594453 168550990
213889104 169724674
220172499 333604784
246913978 411779223
202772183 205913949
228729424 176938891
233170800  44332850
240429691 199990485
245931076  49710849
246722681 389120939
246919530 411748344
202866021 392321045
211347235 443995981
249153733  23840168
251574824  66765100
202540096  98472177
202850055 205710237
205949613 240764993
210358828 242981551
212225789 117380212
228711677  98668233
228753899 176879031
237818398 152340910
248471872 374238777
248485259 277812734
201221503  38115510
203079748  67760955
205938819  12858396
210428151 243031325
211343355 366577212
211401097 366399691
211488908  27654361
220173568 248380561
246799174 411690993
249265134  48626113
251395373 126369422
205924795 188569684
205934148 240662509
205955232 240764999
212289909 290107131
213507221 168300857
220225043 388814627
240379662 201281925
249163384  23201415
202686996 205748385
205971795 240663594
213691269   2377731
246810400 293837992
249267465 292261940
202812082  98680695
211391178 458655577
212322949 392490275
246779379 245905549
248443811 277833756
202832548 175697829
211303246 437031248
211499371  60255835
212204648 117254657
220299103 344299643
245974509  49737832
246629568 436660002
246715852 436647639
249136556  23508887
202832077 204820892
210329670 356739273
210379470 242960653
211321009 366481075
211358117 396733720
220156473 248346760
245942107   8990531
249201411 292261184
251552703 115008537
211381120 443970588
211410386 396847257
213497270 168688448
213512385   2530608
228716068  98581007
228739281 152851153
246900781  59132962
201154853 173090001
201270176  38116677
202651553  68427866
245964231   8990670
246728566 303761500
251582420 130717106
210377089 456889126
211324701 366495778
212177429 203213348
212291970 287331674
212383356 357447004
213614882   2674214
220199914 248353711
220267716 344300952
245954690  49735984
249178204 388735401
202788964 175589689
210434470 435923682
210465470 434228737
228720253  98718971
206011108 111716776
210397103 435340366
210440149 434260727
211316317 396847815
220262137 344297399
228767143 176879150
240382715 201343308
245939327  49687106
