,TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
306, TIC 422289979,3985.33,4.4,1,25.000379198673045,0.145838407616111,0.145838407616111,0.145838407616111,14.164376258850098,14.164376258850098,14.164376258850098
307, TIC 38159818,3860.28,4.73,1,24.56256355562823,0.2500002670124104,0.2500002670124104,0.2500002670124104,42.19638109207153,42.19638109207153,42.19638109207153
308, TIC 82049557,3777.9,4.67,0,24.562798109032883,0.0,0,0,0.0,0,0
309, TIC 38115548,4042.91,4.67,0,0,0.0,0,0,0.0,0,0
310, TIC 98628378,3317.77,4.48,9,102.2939247267982,0.14197927863849852,0.5277833413488224,0.027778116370882344,57.84057776133219,215.5813217163086,5.728352069854736
311, TIC 414967280,4218.92,4.42,0,0,0.0,0,0,0.0,0,0
312, TIC 23628986,3426.27,4.81,0,0,0.0,0,0,0.0,0,0
313, TIC 459056066,3529.58,4.71,0,0,0.0,0,0,0.0,0,0
314, TIC 23201319,4166.26,4.7,0,0,0.0,0,0,0.0,0,0
315, TIC 293829711,3995.54,4.67,1,26.00023206949072,0.21527937902146732,0.21527937902146732,0.21527937902146732,28.030729293823242,28.030729293823242,28.030729293823242
316, TIC 277747998,4249.02,4.65,0,0,0.0,0,0,0.0,0,0
317, TIC 100024516,3326.55,4.69,0,0,0.0,0,0,0.0,0,0
318, TIC 392328780,3989.29,4.43,5,27.895651828707514,0.44583576697141325,1.0625095912837423,0.08333414565936437,26.47120714187622,58.59246253967285,2.7231454849243164
319, TIC 138709065,3649.19,4.48,0,0,0.0,0,0,0.0,0,0
320, TIC 86105459,3800.09,4.71,11,209.86231796182847,0.11237363929463258,0.4583341096820277,0.03472169983479034,202.45387012308294,846.0858345031738,2.8608083724975586
321, TIC 114958688,3650.09,4.2,0,0,0.0,0,0,0.0,0,0
322, TIC 98673987,3647.82,4.23,0,24.99963673330012,0.0,0,0,0.0,0,0
323, TIC 175754069,4235.04,4.52,8,55.832757698879504,0.25520863463592036,0.4791605509983583,0.10416340323035911,11.21305376291275,22.634565830230713,3.482997417449951
324, TIC 98641827,3653.47,4.73,1,55.83271037709369,0.43749405515109174,0.43749405515109174,0.43749405515109174,17.117798328399658,17.117798328399658,17.117798328399658
325, TIC 392320717,4156.65,4.66,3,55.832657216046755,0.34027528055245665,0.7083229991292228,0.10416753470326512,13.616085052490234,21.149933338165283,4.1347503662109375
326, TIC 9004275,3708.26,4.75,6,109.41792070234078,0.6736156255914997,1.749990729149431,0.12500395439565182,12421.872356017053,58478.71757403399,-1240.570068456346
327, TIC 49429273,3535.32,4.76,1,24.562694336134427,0.08333383846775178,0.08333383846775178,0.08333383846775178,9.397220611572266,9.397220611572266,9.397220611572266
328, TIC 61098324,4082.16,4.54,0,0,0.0,0,0,0.0,0,0
329, TIC 242991084,3620.39,4.74,9,302.39065047977147,0.10185312321709716,0.3749875183950735,0.027779000847658608,224.41692087385388,810.2397918701172,6.5123677253723145
330, TIC 8990215,3534.15,4.79,3,109.41776026483694,0.5486148592705528,0.6874951692298055,0.37500630412250757,-7403.007677038348,454.488141788369,-21980.417123304276
331, TIC 293637271,3647.12,4.78,3,52.04237766769779,0.2500029749427692,0.39583154163369727,0.1458357487633748,248.6680587132772,722.7066993713379,7.8752875328063965
332, TIC 307017925,3544.6,4.36,1,65.25037182410392,0.10416805730619672,0.10416805730619672,0.10416805730619672,3.381788730621338,3.381788730621338,3.381788730621338
333, TIC 438228719,3791.43,4.7,7,208.65904364970993,0.17858102707473986,0.37502418524081804,0.03472444044518852,-8594.908671041116,46.03527784347534,-41609.939803934736
334, TIC 49462605,4219.28,4.64,0,24.5627202600067,0.0,0,0,0.0,0,0
335, TIC 423612144,4124.98,4.69,2,109.41763634701624,0.08333267737179995,0.08333267737179995,0.08333267737179995,-4066.0582446550375,1679.532125166584,-9811.648614476659
336, TIC 291090207,3468.14,4.58,0,0,0.0,0,0,0.0,0,0
337, TIC 277876832,4200.69,4.69,1,24.563017887325486,0.1458394162445984,0.1458394162445984,0.1458394162445984,168.18079948425293,168.18079948425293,168.18079948425293
338, TIC 185467487,3527.7,4.63,3,53.75077080561118,0.15046721927137696,0.2291748614966309,0.10416830047506664,729.4429620107015,2172.748374938965,6.709480285644531
339, TIC 66765475,3530.15,4.57,0,0,0.0,0,0,0.0,0,0
340, TIC 135882303,3845.63,4.63,0,0,0.0,0,0,0.0,0,0
341, TIC 411839194,3857.65,4.32,3,26.000297183274597,0.2199100073388157,0.4791714793200299,0.02777808941755211,22.644189993540447,44.228219985961914,2.8864264488220215
342, TIC 117275128,4043.6,4.71,0,0,0.0,0,0,0.0,0,0
343, TIC 294302148,4216.37,4.59,2,25.000422034564053,0.2916770807070179,0.500018293810399,0.08333586760363687,15.020751953125,25.58521032333374,4.45629358291626
344, TIC 293609128,4118.8,4.67,6,104.11942390722493,0.3333373168680585,0.8124967477244809,0.04166809240268776,189.5800769329071,1073.503589630127,1.7430424690246582
345, TIC 173089995,4199.88,4.68,1,24.5626150831049,0.812520362597752,0.812520362597752,0.812520362597752,221.39546871185303,221.39546871185303,221.39546871185303
346, TIC 49711020,4198.52,4.65,0,54.70875763586173,0.0,0,0,0.0,0,0
347, TIC 53190651,3483.74,4.87,2,49.33302371121067,0.6666681714809783,0.749994183765466,0.5833421591964907,40.12198448181152,58.40984582901001,21.834123134613037
348, TIC 458655020,4218.83,4.48,1,48.833999687425376,0.31250436869572695,0.31250436869572695,0.31250436869572695,14.24485445022583,14.24485445022583,14.24485445022583
349, TIC 53207396,4232.56,4.2,12,175.93261041580377,0.11516504231246927,0.6458429059268838,0.034724917258245114,2183.0390175183616,19222.276306152344,6.7760467529296875
350, TIC 380672552,3361.9,4.83,21,155.5527449372687,0.13359781899946807,0.6110985244395124,0.027777134853749885,4902.4174900282,69627.61840820312,3.7618279457092285
351, TIC 800381314,4084.82,4.67,5,222.12315724170776,0.10416853308511236,0.1041698563474256,0.104166548320336,174.76138353347778,442.5929546356201,2.6923775672912598
352, TIC 66779431,3728.23,4.28,0,0,0.0,0,0,0.0,0,0
353, TIC 49426931,3773.98,4.68,2,24.562693326125327,0.291670393755453,0.4166694132145494,0.1666713742963566,27.913004159927368,48.06782007217407,7.758188247680664
354, TIC 347810978,4115.09,4.68,1,25.041858022124188,0.083333844565459,0.083333844565459,0.083333844565459,22.345411777496338,22.345411777496338,22.345411777496338
355, TIC 49785615,4100.29,4.64,0,109.41756135615378,0.0,0,0,0.0,0,0
356, TIC 323014543,3849.05,4.64,0,0,0.0,0,0,0.0,0,0
357, TIC 157836622,3820.64,4.69,0,0,0.0,0,0,0.0,0,0
358, TIC 436639951,3681.53,4.8,6,205.06753060115875,0.21065107285680065,0.42361069197477264,0.03472132102888281,278.69146664937335,765.3456687927246,3.9799928665161133
359, TIC 437335810,3766.91,4.64,0,0,0.0,0,0,0.0,0,0
360, TIC 293612828,3713.53,4.78,9,104.12639099096168,0.17901566756341303,0.3958315045974814,0.04861142909976479,109.21160380045573,605.1835060119629,2.083587646484375
361, TIC 85910885,3881.3,4.28,0,0,0.0,0,0,0.0,0,0
362, TIC 357413643,3581.56,4.73,1,25.04192971554471,0.39584560321941353,0.39584560321941353,0.39584560321941353,7.632708549499512,7.632708549499512,7.632708549499512
363, TIC 115010523,3947.84,4.59,0,0,0.0,0,0,0.0,0,0
364, TIC 436732040,3566.81,4.85,2,52.04226110784748,0.2499988282850154,0.3958297284641503,0.10416792810588049,450.5257844924927,887.3020172119141,13.749551773071289
365, TIC 168154332,3325.46,4.42,0,0,0.0,0,0,0.0,0,0
366, TIC 366526884,3538.3,4.78,2,48.83391360096766,0.17708723248870228,0.18750608658297097,0.1666683783944336,4.0780723094940186,4.287886619567871,3.868257999420166
367, TIC 173109431,4200.12,4.4,1,24.562640818378668,0.3541760623359096,0.3541760623359096,0.3541760623359096,5.51382303237915,5.51382303237915,5.51382303237915
368, TIC 152852233,4069.57,4.66,0,0,0.0,0,0,0.0,0,0
369, TIC 285005031,3378.57,4.67,0,0,0.0,0,0,0.0,0,0
370, TIC 61098280,3375.04,4.41,0,0,0.0,0,0,0.0,0,0
371, TIC 176940584,3552.94,4.65,3,24.999534124221327,0.17360990365402054,0.3125004902085493,0.10416443183521551,13.85871966679891,14.855074882507324,12.40323781967163
372, TIC 277798409,3845.04,4.72,1,24.562989471765604,0.5000055737839375,0.5000055737839375,0.5000055737839375,9.830105304718018,9.830105304718018,9.830105304718018
373, TIC 9726881,3574.07,4.1,0,0,0.0,0,0,0.0,0,0
374, TIC 277877066,3428.5,4.65,0,0,0.0,0,0,0.0,0,0
375, TIC 366623243,3715.57,4.5,3,73.25095381636129,0.11805793022669302,0.14583501069409976,0.08333543233425189,6.612741947174072,9.376144409179688,2.2309064865112305
376, TIC 225797920,3740.11,4.67,7,53.75053793600728,0.12996241559202254,0.20139303961104815,0.04166753218123631,232.71383047103882,1019.9121475219727,60.933685302734375
377, TIC 443583038,3968.75,4.7,1,24.562393727820563,0.39583109821023754,0.39583109821023754,0.39583109821023754,52.89536714553833,52.89536714553833,52.89536714553833
378, TIC 392322580,4014.36,4.68,9,55.83267151970085,0.31095304609374985,0.7291737304572052,0.03472106563367561,25.86696810192532,79.66965436935425,4.229557514190674
379, TIC 111012290,3387.91,4.09,1,25.04140888017764,0.08333413771424603,0.08333413771424603,0.08333413771424603,44.6161150932312,44.6161150932312,44.6161150932312
380, TIC 277870732,4099.9,4.69,1,24.56301307143599,0.3333374513704257,0.3333374513704257,0.3333374513704257,5.482661724090576,5.482661724090576,5.482661724090576
381, TIC 157838165,4124.26,4.67,0,0,0.0,0,0,0.0,0,0
382, TIC 434260571,4137.26,4.65,8,205.0856279836189,0.16666597175947118,0.3750073074552347,0.027779178979471908,394.8913440108299,1971.7985153198242,4.161965847015381
383, TIC 335010512,3388.35,4.64,1,25.000317077757472,0.18750605934178566,0.18750605934178566,0.18750605934178566,8.147680759429932,8.147680759429932,8.147680759429932
384, TIC 66751241,3820.85,4.71,0,0,0.0,0,0,0.0,0,0
385, TIC 380886536,4091.4,4.67,27,206.6978054428962,0.37294850995511264,1.562522572465241,0.02777835542747198,-41.16053232332619,16810.1284272331,-9559.191973273018
386, TIC 7024797,3675.39,4.62,0,48.83387864888232,0.0,0,0,0.0,0,0
387, TIC 201342492,3659.52,4.67,0,0,0.0,0,0,0.0,0,0
388, TIC 49529535,4067.44,4.68,0,109.41705602718594,0.0,0,0,0.0,0,0
389, TIC 168302911,3434.12,4.79,5,52.562449539527734,0.29028481301379544,0.7083524312356531,0.0763870826258426,1539.34166431427,7509.865570068359,6.1569929122924805
390, TIC 392456037,4098.58,4.64,8,55.832689418756445,0.26996453511404184,0.8749953470662604,0.034721829266345594,13.486850261688232,33.43478441238403,4.275119304656982
391, TIC 61099199,4200.62,4.65,0,0,0.0,0,0,0.0,0,0
392, TIC 392103497,3606.23,4.82,6,55.83265014781091,0.15509264050172078,0.4166705577299581,0.06249778118353788,7.1052928765614825,15.013468265533447,3.2930970191955566
393, TIC 389121244,4200.47,4.62,5,156.1060739544896,0.24166788520742558,0.5972243670471471,0.0555543524769746,38.623175621032715,140.24951457977295,3.9131522178649902
394, TIC 173103957,3422.39,4.81,0,24.56263073008813,0.0,0,0,0.0,0,0
395, TIC 270419347,3537.6,4.66,0,0,0.0,0,0,0.0,0,0
396, TIC 392101721,4028.59,4.48,2,27.895626430506127,0.15625138215864354,0.22916874617021676,0.08333401814707031,9.981030225753784,14.05571699142456,5.906343460083008
397, TIC 445956101,3925.75,4.66,6,25.112827722207385,0.06597698040870152,0.20140325071633924,0.027780096149854216,5.74067234992981,12.209045886993408,3.327608108520508
398, TIC 323014268,3716.95,4.71,0,0,0.0,0,0,0.0,0,0
399, TIC 287050176,4188.13,4.62,0,0,0.0,0,0,0.0,0,0
400, TIC 405676848,3753.15,4.35,0,0,0.0,0,0,0.0,0,0
401, TIC 145750674,3875.84,4.69,0,54.707631214171215,0.0,0,0,0.0,0,0
402, TIC 392038313,4137.6,4.67,6,27.895620670214385,0.32291562755024944,0.8124876398410379,0.08333396777720736,13.68918220202128,31.05067014694214,2.503824234008789
403, TIC 23201308,4201.66,4.4,0,0,0.0,0,0,0.0,0,0
404, TIC 366658156,4144.78,4.67,0,0,0.0,0,0,0.0,0,0
405, TIC 201993945,4243.68,4.61,7,27.93780834072004,0.10515812245395344,0.36805329712115054,0.03472204499212239,64.40196888787406,134.46784019470215,10.090386867523193
406, TIC 409119470,4151.65,4.65,11,50.708169742084465,0.9431702158656001,3.0763558642088356,0.062499145843503356,1379.4734813950279,10819.26040649414,4.068589210510254
407, TIC 168034023,3793.11,4.73,2,52.562414318163064,0.43751130128680416,0.7916869552691423,0.08333564730446597,28628.235149383545,55642.108154296875,1614.3621444702148
408, TIC 173163869,4001.61,4.71,0,24.56264822503954,0.0,0,0,0.0,0,0
409, TIC 20419367,4200.13,4.66,1,48.8338955518318,0.16667197005517664,0.16667197005517664,0.16667197005517664,3.671693801879883,3.671693801879883,3.671693801879883
410, TIC 23379774,3756.16,4.34,0,0,0.0,0,0,0.0,0,0
411, TIC 98731915,3559.14,4.75,6,55.83270385347282,0.8784731701036511,3.3958669791184093,0.027776855329193495,19.17625665664673,76.66641473770142,3.211379051208496
412, TIC 203363313,3425.02,4.43,0,25.000464875637363,0.0,0,0,0.0,0,0
413, TIC 436572862,3538.25,4.65,3,179.0880776961435,0.7292120252967228,1.2292712412795481,0.43749315478362405,252.78615156809488,449.10616874694824,42.3170804977417
414, TIC 138660517,4232.09,4.55,0,0,0.0,0,0,0.0,0,0
415, TIC 399151893,4198.52,4.68,4,81.90175470731947,1.3593769783333869,3.5000347332666024,0.22916349114393597,21.99515700340271,72.46701717376709,3.3180832862854004
416, TIC 49735747,4047.03,4.64,3,109.41744545446682,0.11805457298411663,0.14583209063857794,0.08333269467811988,14114.395525799919,41840.58976177483,2.9553771018981934
417, TIC 468989066,4189.74,4.46,7,297.7297197590199,0.11309832988441874,0.3333378746467588,0.02778054838472599,99.34344632284981,613.1666660308838,3.6020278930664062
418, TIC 303593505,4191.42,4.68,5,104.09842134929977,0.26250221854752454,0.39583052384887196,0.104168189950542,156.81982278823853,378.99298667907715,4.52340841293335
419, TIC 157844339,3514.82,4.19,0,0,0.0,0,0,0.0,0,0
420, TIC 281746756,3852.52,4.78,0,24.562185304118657,0.0,0,0,0.0,0,0
421, TIC 152868531,3611.74,4.51,0,0,0.0,0,0,0.0,0,0
422, TIC 374312308,3915.78,4.5,2,24.562059578925982,0.3645795533307137,0.43749158886407713,0.29166751779735023,52.861326932907104,86.61963939666748,19.10301446914673
423, TIC 98593237,4114.8,4.66,3,50.0825082828153,0.22916359019329016,0.39582549866122463,0.1249979814829203,8.827356497446695,19.966650009155273,1.7073869705200195
424, TIC 345035871,3438.27,4.86,1,24.562903755884008,0.14583446338406247,0.14583446338406247,0.14583446338406247,2.7295589447021484,2.7295589447021484,2.7295589447021484
425, TIC 287331800,4211.68,4.56,0,0,0.0,0,0,0.0,0,0
426, TIC 335011053,4152.0,4.65,1,25.000323082123714,0.12500408165305998,0.12500408165305998,0.12500408165305998,9.22929048538208,9.22929048538208,9.22929048538208
427, TIC 293609214,3518.18,4.79,4,130.09882673796278,0.32639096039349624,0.638893071912662,0.17360784916400007,111.70063316822052,344.8833465576172,1.7741680145263672
428, TIC 152827882,3781.17,4.61,0,0,0.0,0,0,0.0,0,0
429, TIC 458682444,4239.53,4.5,2,48.83408641520009,0.32292550575925816,0.3541729015025794,0.2916781100159369,98.70474934577942,103.01456451416016,94.39493417739868
430, TIC 374209204,3483.81,4.41,0,0,0.0,0,0,0.0,0,0
431, TIC 117166354,3358.25,4.48,13,79.08692335770706,0.31625943092628334,1.3612001389169563,0.027779580484093458,448.36265032108014,2793.564224243164,2.6268720626831055
432, TIC 9065209,3735.11,4.4,0,0,0.0,0,0,0.0,0,0
433, TIC 38144239,3554.39,4.77,11,176.53733622360778,0.18561688151674555,0.5208731956404336,0.027777406457516918,429.81245192614466,1546.9240188598633,3.7217020988464355
434, TIC 0,4220.08,4.42,0,0,0.0,0,0,0.0,0,0
435, TIC 86118510,3609.09,4.38,11,131.36766305047104,0.21149090785469193,1.9166699668676301,0.027777383708325942,2724.8739448460665,29537.643432617188,5.351507663726807
436, TIC 130715042,3431.11,4.91,0,0,0.0,0,0,0.0,0,0
437, TIC 175938711,4075.49,4.66,4,27.89569852092768,0.42187758617848203,0.7916751312527595,0.08333428625496708,26.897624135017395,47.19446897506714,8.972907066345215
438, TIC 152995809,3562.76,4.47,1,24.646101921511217,0.1666674884575059,0.1666674884575059,0.1666674884575059,8.169639110565186,8.169639110565186,8.169639110565186
439, TIC 411779955,4086.94,4.13,0,0,0.0,0,0,0.0,0,0
440, TIC 392330506,3644.82,4.21,5,55.83266673516346,0.3013857044269571,0.4513837722156495,0.1319398420368998,20.775773525238037,33.04179906845093,13.284814357757568
441, TIC 277769960,3375.07,4.4,0,24.562930100886433,0.0,0,0,0.0,0,0
442, TIC 405673084,3875.62,4.57,1,25.000421672807533,0.14583865091549342,0.14583865091549342,0.14583865091549342,15.76167345046997,15.76167345046997,15.76167345046997
443, TIC 243245623,3605.36,4.23,0,0,0.0,0,0,0.0,0,0
444, TIC 392458136,3712.68,4.71,1,27.937042344202837,0.02777682755186106,0.02777682755186106,0.02777682755186106,6.14931583404541,6.14931583404541,6.14931583404541
445, TIC 114959473,4207.66,4.38,27,158.72798217714058,0.4305586720808134,3.2291511999942486,0.027777593459632044,2762.652521221726,13637.019348144531,3.412508964538574
446, TIC 126369329,3381.41,4.7,0,0,0.0,0,0,0.0,0,0
447, TIC 197221241,4182.24,4.66,0,0,0.0,0,0,0.0,0,0
448, TIC 436636486,4140.36,4.66,0,26.021096074013485,0.0,0,0,0.0,0,0
449, TIC 366577167,3776.73,4.72,1,48.8339378014316,0.2500083455076947,0.2500083455076947,0.2500083455076947,10.991203784942627,10.991203784942627,10.991203784942627
