TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
436636902,4217.07,4.54,4,153.00471633773168,0.1545183566207697,0.2708437577821314,0.0555603269654056,-20870.412984866674,3402.4416737108245,-89354.54492166852,0.0010892910405374,0.026142984972899,72.0859342754974,14.202392178143
117506452,3642.74,4.71,9,76.92091146366693,0.0501563192696671,0.1041759967333746,0.0347215641277216,547.5202547179329,1800.2269744873047,5.466306209564209,0.0048751372398535,0.117003293756485,138.031796530917,25.0488368862039
98642180,4092.62,4.64,11,55.8327078935165,0.355428201722444,0.9375088011238404,0.0277768841710894,11.102376200936057,29.494428634643555,2.363753318786621,0.008209047180865,0.1970171323407611,246.450524472176,-28.7359025267928
422335560,3571.53,4.69,0,25.00040634872721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.292841925303,-17.7635324378457
392321506,4101.41,4.54,4,27.89564373089388,0.4739593836152949,0.9166746219243578,0.1666640553676188,31.7530244588852,67.28943586349487,6.0181379318237305,0.005974648524855,0.1433915645965207,246.058497304485,-28.2888666978113
425465505,3695.76,4.48,17,134.87998591005976,0.3455819497630995,1.4166531641967597,0.0347221042893579,781.7908798202092,8977.866656128619,-5444.538138472511,0.005251582201422,0.1260379728341303,339.196820829919,-15.4624000244184
168686211,3515.14,4.43,1,52.75000506563015,0.3333423311896695,0.3333423311896695,0.3333423311896695,33.05109739303589,33.05109739303589,33.05109739303589,0.000789889339628,0.0189573441510731,290.830480294473,-29.2472521306741
8918789,3976.89,4.6,19,132.7442002343289,0.2244201550752342,1.375047246278882,0.0277776624379839,542.8156928012246,3977.149200439453,0.2085208892822265,0.005963851266339,0.1431324303921371,353.806432506625,-11.5802997292624
12720956,4121.62,4.62,6,134.87944713637123,0.9455733991449052,2.458241129759699,0.0555550437052261,2816.482993187347,9932.707414477783,-3733.574960097968,0.0018535070042749,0.0444841681025993,336.539310631123,-17.1776166355153
49522911,3680.36,4.85,3,49.63911823137096,0.7916712539697528,1.2013811165970765,0.2083397307048926,132.51794974009195,231.19080066680908,6.002974510192871,0.0025181752709096,0.0604362065018322,175.24241266325,-5.54487432050684
248377503,4212.3,4.33,12,142.98241943167136,0.0781293379295675,0.3472428113541355,0.0277794064800218,188.7179493904113,1117.0844078063965,6.436645984649658,0.0034969334131245,0.0839264019149891,18.0890365605093,-1.69074347502602
458655184,3567.32,4.64,1,48.83399455271456,0.0833363168283085,0.0833363168283085,0.0833363168283085,3.426098823547364,3.426098823547364,3.426098823547364,0.0008532307677941,0.0204775384270589,129.323464994321,10.5058334979669
366485342,4189.72,4.65,1,48.83389296727887,0.2083399256746361,0.2083399256746361,0.2083399256746361,5.513083934783936,5.513083934783936,5.513083934783936,0.0008532325427052,0.0204775810249256,126.97863704349,11.2145960336797
27650485,3482.88,4.84,1,48.83373422349132,0.2291724870592588,0.2291724870592588,0.2291724870592588,8.387291431427002,8.387291431427002,8.387291431427002,0.0008532353163076,0.0204776475913847,123.509218183983,13.1467949601595
281726323,4201.71,4.53,2,49.12433769563222,0.3958363367460151,0.3958363367814854,0.3958363367105448,5.415928363800049,5.415928363800049,5.415928363800049,0.0016963757119669,0.0407130170872069,162.624658971578,0.0653021692125214
